#{"t_start": 1525356790.6065857, "env_id": "RockSample"}
r,l,t
-10.616753,703,1075.545745
17.826578,608,1076.528568
-49.546769,883,1077.915347
13.817175,1000,1079.626016
-25.503327,565,1080.296165
4.444493,945,1081.63666
-9.27683,1000,1083.425949
39.825324,1000,1085.212065
17.772148,1000,1086.961918
-76.846479,1000,1089.323122
22.900807,774,1090.96024
-46.099436,1000,1093.119251
23.429545,1000,1094.995043
62.855756,632,1096.018545
53.50062,851,1097.132241
54.831867,1000,1098.759356
23.185934,842,1100.578071
54.463171,623,1101.87462
-18.60098,1000,1104.145622
32.100536,945,1105.632189
24.225614,1000,1107.915205
31.018305,820,1109.475947
47.639329,515,1110.340957
77.420922,774,1111.244083
-109.105961,965,1113.046602
45.539358,645,1113.920124
-43.814784,1000,1115.410973
-37.441316,934,1117.055412
19.431201,1000,1119.021092
-34.527347,1000,1120.530584
-2.598028,1000,1122.121382
7.412057,974,1123.860025
12.956276,986,1126.471387
20.902231,779,1128.35546
34.48872,1000,1129.64466
73.784102,633,1130.487517
-30.972449,1000,1132.802646
6.688269,699,1133.857069
-8.782068,1000,1135.629386
-29.669747,784,1136.977512
24.793034,987,1139.233732
5.51062,976,1140.769238
42.23616,674,1141.561911
47.859868,727,1143.059871
-16.567563,838,1144.403806
1.601656,692,1145.77045
30.565828,991,1147.74477
26.033593,861,1149.233864
67.640345,848,1151.110412
59.272374,961,1152.10766
-36.701184,1000,1153.642996
-60.528305,708,1154.8004
-86.049063,985,1156.592641
11.341228,784,1157.884758
52.330046,716,1158.74066
-9.510603,546,1159.5729
-7.686234,1000,1160.905522
6.864651,705,1161.990667
35.553886,692,1163.061301
-33.912609,839,1164.325763
-12.238026,883,1166.451745
35.898288,1000,1167.915756
51.782911,684,1168.706684
17.091268,608,1169.933936
72.549917,695,1170.88777
-55.451005,774,1172.270702
20.324455,605,1173.116138
-6.991372,1000,1174.546102
9.925066,782,1176.041025
45.771456,889,1177.07323
11.236425,1000,1179.390373
-232.181884,775,1180.200978
-25.155079,1000,1182.202007
21.156062,889,1183.608421
43.98922,819,1184.995331
-1.377683,597,1185.842605
8.103125,859,1187.275806
43.342942,785,1188.820233
8.858733,561,1189.807236
34.733291,1000,1191.272334
-104.77375,564,1191.926241
-1.392317,654,1193.273567
-18.281391,1000,1195.78648
10.25668,1000,1197.448666
35.98605,796,1198.789779
40.155018,664,1199.724188
-46.623894,730,1201.034245
-13.185586,732,1201.986011
-12.489953,633,1202.888115
11.429,1000,1205.370947
1.756674,855,1206.927346
25.86399,798,1208.549551
-29.512287,852,1209.963101
15.37267,1000,1212.34543
65.33951,908,1213.964687
16.517293,759,1215.424473
-4.991766,724,1216.931321
16.926903,775,1218.192484
-67.480702,783,1219.56003
-51.309379,808,1220.931026
-113.251634,907,1222.07907
-215.148736,521,1222.907188
35.986099,777,1223.862535
9.248873,1000,1225.867915
39.946164,774,1227.199075
10.771206,1000,1228.836987
45.20358,770,1230.323259
-109.25572,530,1230.910264
45.087535,776,1231.967307
-19.322755,854,1233.468039
-259.220876,789,1234.440895
5.332535,730,1236.145757
27.755324,1000,1237.343667
28.790145,1000,1239.606831
3.015847,682,1240.660851
-7.985507,780,1241.587207
-152.689225,576,1242.448123
71.402979,708,1243.265874
