EpThisIter,entropy,TimestepsSoFar,EpLenMean,EpRewMean,TimeElapsed,surrgain,optimgain,EpisodesSoFar,ev_tdlam_before,Iteration,trial,meankl,entloss
5,0.79881257,591800,200.0,-391.8434657767896,268.3181412220001,0.04064621,0.04064621,2959,0.9481407590210438,578,0,0.010800863,0.0
5,0.80645394,592800,200.0,-447.176672779328,268.75326108932495,0.021152262,0.021152262,2964,0.7563250362873077,579,0,0.011483096,0.0
5,0.7993939,593800,200.0,-480.02509720841164,269.2042899131775,0.018420354,0.018420354,2969,0.8149818032979965,580,0,0.008351014,0.0
5,0.80148405,594800,200.0,-429.90778184452967,269.6316509246826,0.07281328,0.07281328,2974,-0.17093229293823242,581,0,0.008068436,0.0
5,0.8023072,595800,200.0,-424.9645688698853,270.06843996047974,0.10191942,0.10191942,2979,0.9081814289093018,582,0,0.004435016,0.0
5,0.8026429,596800,200.0,-449.6292628999345,270.51527309417725,0.013715942,0.013715942,2984,0.8272401690483093,583,0,0.0047841826,0.0
6,0.7869418,598000,200.0,-454.3533899011245,270.96247911453247,0.030991662,0.030991662,2990,0.7977792322635651,584,0,0.013856344,0.0
5,0.7877349,599000,200.0,-435.96975715161625,271.40240502357483,0.059889887,0.059889887,2995,0.7124708592891693,585,0,0.0092978105,0.0
5,0.78480047,600000,200.0,-444.7917490831339,271.8482060432434,0.0625102,0.0625102,3000,0.6990674138069153,586,0,0.014108626,0.0
5,0.78704715,601000,200.0,-341.8428169715036,272.2971501350403,0.041687906,0.041687906,3005,0.7813849598169327,587,0,0.006237631,0.0
5,0.7821466,602000,200.0,-298.4763190311327,272.7328062057495,0.025740866,0.025740866,3010,0.8935569226741791,588,0,0.0038564508,0.0
5,0.7906542,603000,200.0,-312.60819966959343,273.16728687286377,0.2606645,0.2606645,3015,0.422768235206604,589,0,0.010317965,0.0
5,0.80350196,604000,200.0,-295.8734967777544,273.61344289779663,0.04315886,0.04315886,3020,0.8056555092334747,590,0,0.010158345,0.0
5,0.80256647,605000,200.0,-234.9331049349728,274.0780611038208,0.018036576,0.018036576,3025,0.9444592408835888,591,0,0.004306564,0.0
6,0.8009946,606200,200.0,-195.1810664062521,274.5218770503998,0.02614849,0.02614849,3031,0.6238234639167786,592,0,0.0043134047,0.0
5,0.7983706,607200,200.0,-183.6207427166122,274.9703950881958,0.025857657,0.025857657,3036,0.7246415913105011,593,0,0.005453691,0.0
5,0.7947531,608200,200.0,-188.30092772793554,275.4179229736328,0.055241644,0.055241644,3041,0.9272027164697647,594,0,0.010957518,0.0
5,0.7965286,609200,200.0,-194.46964260447683,275.8522400856018,0.045590058,0.045590058,3046,0.8545879870653152,595,0,0.010170709,0.0
5,0.7926225,610200,200.0,-218.9468609260376,276.2969901561737,0.03386691,0.03386691,3051,0.7981130182743073,596,0,0.009541975,0.0
5,0.7929803,611200,200.0,-228.29298509085584,276.7332479953766,0.033836566,0.033836566,3056,0.9152337461709976,597,0,0.004942145,0.0
5,0.7927235,612200,200.0,-231.7868745446277,277.1752018928528,0.03747975,0.03747975,3061,0.9651754125952721,598,0,0.0051385523,0.0
5,0.80002886,613200,200.0,-217.89001701995986,277.6506049633026,0.06930284,0.06930284,3066,0.9208245277404785,599,0,0.013956012,0.0
6,0.79409784,614400,200.0,-224.0462204925415,278.0886960029602,0.036499824,0.036499824,3072,0.9599048346281052,600,0,0.012987829,0.0
5,0.7919312,615400,200.0,-222.39062096563052,278.53048515319824,0.054767884,0.054767884,3077,0.9818780533969402,601,0,0.013446681,0.0
5,0.7877454,616400,200.0,-199.59719404258504,278.97395396232605,0.040290255,0.040290255,3082,0.9638200290501118,602,0,0.0041894075,0.0
5,0.79493624,617400,200.0,-202.2410653980101,279.416631937027,0.06735397,0.06735397,3087,0.8827574998140335,603,0,0.009555152,0.0
5,0.7901611,618400,200.0,-168.43657632552387,279.8601062297821,0.024739075,0.024739075,3092,0.976572785526514,604,0,0.00399578,0.0
5,0.78961664,619400,200.0,-162.53182903431198,280.3072600364685,0.048312917,0.048312917,3097,0.9427826181054115,605,0,0.0046252506,0.0
5,0.79060745,620400,200.0,-153.51784037345422,280.77223801612854,0.053768873,0.053768873,3102,0.9588439241051674,606,0,0.0042176456,0.0
5,0.7914428,621400,200.0,-156.14806561920517,281.2742099761963,0.052386314,0.052386314,3107,0.9605604857206345,607,0,0.0066458993,0.0
5,0.77369595,622400,200.0,-143.68809700888647,281.78564405441284,0.05193256,0.05193256,3112,0.9735820312052965,608,0,0.011657023,0.0
6,0.76576227,623600,200.0,-155.75609734921528,282.23336696624756,0.063422136,0.063422136,3118,0.9775066878646612,609,0,0.009412443,0.0
5,0.7684678,624600,200.0,-154.16550841572771,282.69962096214294,0.047543935,0.047543935,3123,0.9656944535672665,610,0,0.009389622,0.0
5,0.7707101,625600,200.0,-166.19779625808152,283.155739068985,0.055534065,0.055534065,3128,0.9441398307681084,611,0,0.006625013,0.0
5,0.7675735,626600,200.0,-161.07871761372317,283.6077961921692,0.038197726,0.038197726,3133,0.9546313621103764,612,0,0.006582754,0.0
5,0.76908404,627600,200.0,-170.97772535476753,284.0534460544586,0.05273831,0.05273831,3138,0.98145149089396,613,0,0.0105845705,0.0
5,0.7568524,628600,200.0,-174.50877375493414,284.49611616134644,0.04965532,0.04965532,3143,0.9843873055651784,614,0,0.013677997,0.0
5,0.7530211,629600,200.0,-197.27736771252864,284.9443209171295,0.046196718,0.046196718,3148,0.9842397458851337,615,0,0.010414234,0.0
5,0.7532044,630600,200.0,-211.97793725560967,285.3931109905243,0.06841497,0.06841497,3153,0.9876606725156307,616,0,0.012073822,0.0
6,0.75268656,631800,200.0,-204.13104714364832,285.8327100276947,0.07592271,0.07592271,3159,0.9667939282953739,617,0,0.014914026,0.0
5,0.75045276,632800,200.0,-203.92258076935906,286.2753052711487,0.039700147,0.039700147,3164,0.9927057381719351,618,0,0.014305087,0.0
5,0.75341916,633800,200.0,-210.72572653283405,286.7038559913635,0.05357478,0.05357478,3169,0.9907688815146685,619,0,0.0066442266,0.0
5,0.75818926,634800,200.0,-219.7731532310649,287.14159202575684,0.03953729,0.03953729,3174,0.9821075201034546,620,0,0.012181853,0.0
5,0.7583656,635800,200.0,-216.89810407963463,287.58188796043396,0.12197342,0.12197342,3179,0.9741786699742079,621,0,0.014621852,0.0
5,0.75835705,636800,200.0,-207.97050259918623,288.0204908847809,0.009201221,0.009201221,3184,0.9055758193135262,622,0,0.0038427748,0.0
5,0.75588894,637800,200.0,-201.30863624499418,288.466197013855,0.025393644,0.025393644,3189,0.991721261292696,623,0,0.0049050385,0.0
5,0.76431656,638800,200.0,-194.4190143478191,288.9086661338806,0.11840838,0.11840838,3194,0.9418900273740292,624,0,0.011264686,0.0
6,0.76655567,640000,200.0,-188.91522147788015,289.3513729572296,0.023590904,0.023590904,3200,0.9506555460393429,625,0,0.0046597943,0.0
5,0.7621167,641000,200.0,-170.68385117912726,289.7828710079193,0.023519976,0.023519976,3205,0.9883266715332866,626,0,0.01291152,0.0
5,0.760193,642000,200.0,-172.83877073136017,290.2259171009064,0.047050923,0.047050923,3210,0.9485713690519333,627,0,0.013615629,0.0
5,0.76037097,643000,200.0,-162.26454288847094,290.66402292251587,0.03025198,0.03025198,3215,0.9802389740943909,628,0,0.013925863,0.0
5,0.7600596,644000,200.0,-160.3314624957755,291.11853313446045,0.0080477875,0.0080477875,3220,0.9938341109082103,629,0,0.0041929735,0.0
5,0.75552464,645000,200.0,-170.08026980523812,291.5614912509918,0.03705117,0.03705117,3225,0.9447073489427567,630,0,0.013875403,0.0
5,0.7555532,646000,200.0,-158.28222709542746,292.0041720867157,0.0288236,0.0288236,3230,0.991498508490622,631,0,0.008976391,0.0
5,0.75590926,647000,200.0,-157.513973785524,292.44775223731995,0.017127417,0.017127417,3235,0.9929088540375233,632,0,0.013330849,0.0
5,0.76167417,648000,200.0,-163.60918231368544,292.887512922287,0.02851241,0.02851241,3240,0.9875754853710532,633,0,0.012725305,0.0
6,0.75895596,649200,200.0,-172.76439608783758,293.3379611968994,0.017922148,0.017922148,3246,0.9789225924760103,634,0,0.0069670514,0.0
5,0.7649997,650200,200.0,-161.32932155099053,293.77909803390503,0.096249774,0.096249774,3251,0.9846102520823479,635,0,0.007929448,0.0
5,0.762496,651200,200.0,-153.0734089502976,294.2270712852478,0.018069476,0.018069476,3256,0.9924392360262573,636,0,0.0043466925,0.0
5,0.75307184,652200,200.0,-147.29559663420633,294.6700620651245,0.024632065,0.024632065,3261,0.9963405898306519,637,0,0.0044545657,0.0
5,0.75481695,653200,200.0,-157.4349026851025,295.10455203056335,0.05259276,0.05259276,3266,0.9539221562445164,638,0,0.014352148,0.0
5,0.7598064,654200,200.0,-158.29929289799514,295.5529410839081,0.076335,0.076335,3271,0.9557783156633377,639,0,0.0037786183,0.0
5,0.7585285,655200,200.0,-150.44841397989404,295.9920208454132,0.04494677,0.04494677,3276,0.9909004904329777,640,0,0.007697205,0.0
5,0.75780123,656200,200.0,-142.1553473690465,296.4356269836426,0.031514477,0.031514477,3281,0.9916087491437793,641,0,0.006266294,0.0
6,0.76208985,657400,200.0,-144.2490624175886,296.88289403915405,0.038557123,0.038557123,3287,0.972554475069046,642,0,0.011249611,0.0
5,0.76327133,658400,200.0,-164.40383332698232,297.3193430900574,0.033695884,0.033695884,3292,0.9678301326930523,643,0,0.0051079392,0.0
5,0.7691192,659400,200.0,-173.73042148090136,297.76318311691284,0.054764032,0.054764032,3297,0.9913609465584159,644,0,0.010607222,0.0
5,0.76528525,660400,200.0,-173.39304185990704,298.21117520332336,0.022584327,0.022584327,3302,0.9804289191961288,645,0,0.0128264725,0.0
5,0.76519746,661400,200.0,-168.94589184770425,298.65423107147217,0.031851254,0.031851254,3307,0.9958555474877357,646,0,0.0042691096,0.0
5,0.7645263,662400,200.0,-177.8964044549153,299.0916221141815,0.044185407,0.044185407,3312,0.9859865121543407,647,0,0.013749903,0.0
5,0.7667684,663400,200.0,-183.13729855602728,299.53661727905273,0.1864967,0.1864967,3317,0.9916190849617124,648,0,0.003923872,0.0
5,0.76591504,664400,200.0,-200.4469529082972,299.97570514678955,0.034572832,0.034572832,3322,0.9710103441029787,649,0,0.004373405,0.0
6,0.7644803,665600,200.0,-201.20082892117654,300.42523097991943,0.046208806,0.046208806,3328,0.9917139038443565,650,0,0.010713443,0.0
5,0.7637635,666600,200.0,-193.15563436454468,300.85803508758545,0.028186558,0.028186558,3333,0.9859106447547674,651,0,0.007103731,0.0
5,0.7633207,667600,200.0,-195.78427033841393,301.3017089366913,0.018221883,0.018221883,3338,0.9934201394207776,652,0,0.010146784,0.0
5,0.7616222,668600,200.0,-190.8785606790206,301.74089097976685,0.03580575,0.03580575,3343,0.9969583891797811,653,0,0.0046099704,0.0
5,0.76309216,669600,200.0,-193.60082427823923,302.1844310760498,0.018420555,0.018420555,3348,0.9660763405263424,654,0,0.008650612,0.0
5,0.7632907,670600,200.0,-184.32544186499496,302.629282951355,0.09143615,0.09143615,3353,0.9945561266504228,655,0,0.0063224966,0.0
5,0.7538137,671600,200.0,-194.71750797293925,303.07680106163025,0.026570804,0.026570804,3358,0.960321519523859,656,0,0.0043237777,0.0
5,0.7542575,672600,200.0,-183.00827867053496,303.52648997306824,0.07010333,0.07010333,3363,0.9930061879567802,657,0,0.006396308,0.0
5,0.7524984,673600,200.0,-185.68100245241263,303.9647741317749,0.039419353,0.039419353,3368,0.9881870150566101,658,0,0.010236776,0.0
6,0.7498128,674800,200.0,-195.65469910964148,304.4070701599121,0.06226713,0.06226713,3374,0.9957018783316016,659,0,0.014280131,0.0
5,0.7433217,675800,200.0,-182.1473694079806,304.83956599235535,0.049094807,0.049094807,3379,0.9712240062654018,660,0,0.012625487,0.0
5,0.7406768,676800,200.0,-182.8335491408439,305.2867839336395,0.06896586,0.06896586,3384,0.9949822486378253,661,0,0.0073586255,0.0
5,0.7406424,677800,200.0,-182.2211307066285,305.7281172275543,0.048423737,0.048423737,3389,0.9924699310213327,662,0,0.008485721,0.0
5,0.7305311,678800,200.0,-178.50208134215927,306.17285799980164,0.052653275,0.052653275,3394,0.9860346531495452,663,0,0.00842456,0.0
5,0.7269248,679800,200.0,-166.86814265540227,306.61167907714844,0.021739652,0.021739652,3399,0.7974292039871216,664,0,0.006550344,0.0
5,0.7269134,680800,200.0,-172.47598101751842,307.0595681667328,0.023156565,0.023156565,3404,0.9303175881505013,665,0,0.005061897,0.0
5,0.7269237,681800,200.0,-168.87737919540672,307.54427313804626,0.033724364,0.033724364,3409,0.9810403026640415,666,0,0.006544583,0.0
6,0.72474635,683000,200.0,-158.44373470106854,307.9832639694214,0.022160122,0.022160122,3415,0.9906907062977552,667,0,0.013071761,0.0
5,0.7246081,684000,200.0,-161.06238060458273,308.4392759799957,0.030490149,0.030490149,3420,0.9929623696953058,668,0,0.0054967813,0.0
5,0.7236429,685000,200.0,-163.9438960870617,308.872878074646,0.013995901,0.013995901,3425,0.9965792591683567,669,0,0.008711569,0.0
5,0.72283965,686000,200.0,-161.22958604493357,309.32041096687317,0.026567059,0.026567059,3430,0.9974548229947686,670,0,0.0040965197,0.0
5,0.7224781,687000,200.0,-154.92068613085684,309.7607810497284,0.035850193,0.035850193,3435,0.9783801212906837,671,0,0.0043670996,0.0
5,0.71143013,688000,200.0,-163.9342121081576,310.20456409454346,0.025052674,0.025052674,3440,0.8294597119092941,672,0,0.0048318114,0.0
5,0.71016943,689000,200.0,-169.97241948244837,310.6479141712189,0.037726656,0.037726656,3445,0.9737655222415924,673,0,0.0066029504,0.0
5,0.7102966,690000,200.0,-150.05031443236038,311.094110250473,5.334057e-05,5.334057e-05,3450,0.9739334620535374,674,0,0.0065062726,0.0
6,0.70988995,691200,200.0,-167.89073054676334,311.5380651950836,0.020659165,0.020659165,3456,0.9737785775214434,675,0,0.004702734,0.0
5,0.71038824,692200,200.0,-165.11953236293357,311.98015093803406,0.047213554,0.047213554,3461,0.9835622254759073,676,0,0.012578317,0.0
5,0.7076917,693200,200.0,-174.4807239963427,312.4137010574341,0.020006886,0.020006886,3466,0.9899471960961819,677,0,0.005278862,0.0
5,0.70786947,694200,200.0,-177.04465615052004,312.8582000732422,0.01943376,0.01943376,3471,0.9678465910255909,678,0,0.0052205916,0.0
5,0.70730716,695200,200.0,-173.85760607300807,313.3117401599884,0.057775915,0.057775915,3476,0.9927327651530504,679,0,0.0075668613,0.0
5,0.70755136,696200,200.0,-167.94211359125185,313.7496249675751,0.024017096,0.024017096,3481,0.9927972853183746,680,0,0.005824456,0.0
5,0.70789665,697200,200.0,-166.59606175031826,314.20144510269165,0.035853572,0.035853572,3486,0.9700383078306913,681,0,0.004118721,0.0
5,0.70784533,698200,200.0,-169.6239090582198,314.64550495147705,0.020674098,0.020674098,3491,0.9940473767928779,682,0,0.0067037465,0.0
5,0.7119041,699200,200.0,-158.04407030210223,315.0922930240631,0.024367843,0.024367843,3496,0.9850872587412596,683,0,0.004195894,0.0
6,0.7118783,700400,200.0,-158.63947349059106,315.53884410858154,0.023283675,0.023283675,3502,0.9415617808699608,684,0,0.010603288,0.0
5,0.71013284,701400,200.0,-152.6795236227145,315.9818799495697,0.027195524,0.027195524,3507,0.9834787491708994,685,0,0.0050802864,0.0
5,0.7117628,702400,200.0,-153.14021130802877,316.41740798950195,0.032521755,0.032521755,3512,0.9881951436400414,686,0,0.0038292732,0.0
5,0.71492136,703400,200.0,-158.9214810999313,316.8580689430237,0.15566584,0.15566584,3517,0.9426126182079315,687,0,0.011629095,0.0
5,0.7138316,704400,200.0,-154.66725692970107,317.3008351325989,0.034773216,0.034773216,3522,0.9450655467808247,688,0,0.012433634,0.0
5,0.7104686,705400,200.0,-155.43754551966086,317.7385482788086,0.029747244,0.029747244,3527,0.9900526721030474,689,0,0.0039920053,0.0
5,0.70828253,706400,200.0,-158.23208063948883,318.17755699157715,0.03779795,0.03779795,3532,0.9955198499374092,690,0,0.013379058,0.0
5,0.7083382,707400,200.0,-154.7408276233777,318.6247260570526,0.0069965567,0.0069965567,3537,0.9859204357489944,691,0,0.006616883,0.0
6,0.70846564,708600,200.0,-154.5206004840408,319.0653591156006,0.02855429,0.02855429,3543,0.995925494004041,692,0,0.009484211,0.0
5,0.7041613,709600,200.0,-155.76574005108588,319.51225113868713,0.028851753,0.028851753,3548,0.9967338016722351,693,0,0.0069896034,0.0
5,0.703771,710600,200.0,-153.0914661285798,319.9510509967804,0.029613612,0.029613612,3553,0.9948190357536077,694,0,0.01137753,0.0
5,0.7038008,711600,200.0,-150.60942969568427,320.3947501182556,0.023584848,0.023584848,3558,0.9911287622526288,695,0,0.0077224895,0.0
5,0.7157023,712600,200.0,-147.33741214887408,320.84041595458984,0.038751964,0.038751964,3563,0.9730326700955629,696,0,0.012611572,0.0
5,0.71324027,713600,200.0,-157.81757887790062,321.28109097480774,0.03004596,0.03004596,3568,0.9920718157663941,697,0,0.007579145,0.0
5,0.71187353,714600,200.0,-160.6955734785547,321.71965312957764,0.055831213,0.055831213,3573,0.943645428866148,698,0,0.00891133,0.0
5,0.7120816,715600,200.0,-164.13813260233627,322.15189599990845,0.046711795,0.046711795,3578,0.993900247849524,699,0,0.011220083,0.0
6,0.7120822,716800,200.0,-166.71083322622377,322.5955259799957,0.036664832,0.036664832,3584,0.9770934879779816,700,0,0.0069999453,0.0
5,0.7197683,717800,200.0,-171.3166821277077,323.037761926651,0.045116536,0.045116536,3589,0.9785267971456051,701,0,0.011347274,0.0
5,0.7192074,718800,200.0,-165.18477387428456,323.47701120376587,0.05922905,0.05922905,3594,0.8670827299356461,702,0,0.0065543856,0.0
5,0.7192523,719800,200.0,-167.16684456922317,323.92375016212463,0.0078115533,0.0078115533,3599,0.9849112564697862,703,0,0.0045939204,0.0
5,0.72497565,720800,200.0,-182.56373912498356,324.3636689186096,0.043921784,0.043921784,3604,0.9824619628489017,704,0,0.008567772,0.0
5,0.7217242,721800,200.0,-169.1317132262111,324.80585408210754,0.019762985,0.019762985,3609,0.994599886238575,705,0,0.008148257,0.0
5,0.71052516,722800,200.0,-177.9587859076076,325.2410500049591,0.017999906,0.017999906,3614,0.9198153391480446,706,0,0.00857115,0.0
5,0.7097331,723800,200.0,-169.66922210230823,325.68730306625366,0.017835326,0.017835326,3619,0.9930157465860248,707,0,0.013603525,0.0
5,0.71541953,724800,200.0,-173.35923155576324,326.12377309799194,0.040768728,0.040768728,3624,0.9937760885804892,708,0,0.0045201387,0.0
6,0.71425956,726000,200.0,-169.40738087051713,326.5657651424408,0.02512752,0.02512752,3630,0.9904520828276873,709,0,0.005398006,0.0
5,0.7127339,727000,200.0,-177.72707255094815,327.02190613746643,0.037812408,0.037812408,3635,0.9595888368785381,710,0,0.010757644,0.0
5,0.70814925,728000,200.0,-172.41854301768072,327.51986289024353,0.050390355,0.050390355,3640,0.9889768613502383,711,0,0.013428393,0.0
5,0.70840883,729000,200.0,-166.96648709193283,328.01686215400696,0.031427555,0.031427555,3645,0.9858236070722342,712,0,0.0071137594,0.0
5,0.70927435,730000,200.0,-174.69157895409947,328.5233430862427,0.02379113,0.02379113,3650,0.9964935933239758,713,0,0.0115461,0.0
5,0.71142054,731000,200.0,-170.48154869252966,329.04668712615967,0.18381992,0.18381992,3655,0.9964473873842508,714,0,0.011830128,0.0
5,0.711451,732000,200.0,-166.8779149236635,329.54490995407104,0.03538904,0.03538904,3660,0.9408874996006489,715,0,0.005653419,0.0
5,0.7292675,733000,200.0,-155.8519519415949,330.0395681858063,0.028330412,0.028330412,3665,0.9954968011006713,716,0,0.0126654655,0.0
6,0.7289631,734200,200.0,-153.94863125767188,330.5512318611145,0.019848468,0.019848468,3671,0.975496556609869,717,0,0.0087961545,0.0
5,0.72841895,735200,200.0,-151.47728258966487,331.05161213874817,0.10269352,0.10269352,3676,0.9792130310088396,718,0,0.0072286944,0.0
5,0.7285107,736200,200.0,-148.82642420324717,331.6726608276367,0.027729,0.027729,3681,0.9928436307236552,719,0,0.0045727985,0.0
5,0.7274932,737200,200.0,-142.4124406524513,332.1647160053253,0.109293945,0.109293945,3686,0.9932416216470301,720,0,0.011074509,0.0
5,0.72984827,738200,200.0,-139.92584458870857,332.74753308296204,0.034025945,0.034025945,3691,0.9939179616048932,721,0,0.012647026,0.0
5,0.7307026,739200,200.0,-153.31177855809725,333.23343110084534,0.025051117,0.025051117,3696,0.9695258196443319,722,0,0.0049318727,0.0
5,0.73035777,740200,200.0,-147.31557957906404,333.6871521472931,0.07680341,0.07680341,3701,0.921658106148243,723,0,0.0043597426,0.0
5,0.73224276,741200,200.0,-158.849410678627,334.1471600532532,0.03387133,0.03387133,3706,0.9975057723931968,724,0,0.008563695,0.0
6,0.742809,742400,200.0,-166.26582306103973,334.5837790966034,0.044700526,0.044700526,3712,0.9965611228253692,725,0,0.014688738,0.0
5,0.7424421,743400,200.0,-166.26927044256632,335.01856207847595,0.058577545,0.058577545,3717,0.9907872071489692,726,0,0.012773076,0.0
5,0.7408284,744400,200.0,-171.05076107195526,335.5437481403351,0.044464327,0.044464327,3722,0.9949785503558815,727,0,0.013806021,0.0
5,0.74054444,745400,200.0,-176.41645509983164,336.0493609905243,0.0038363494,0.0038363494,3727,0.9798533655703068,728,0,0.0009812872,0.0
5,0.7396087,746400,200.0,-173.41707402188575,336.8229329586029,0.030342307,0.030342307,3732,0.9960994003340602,729,0,0.008413693,0.0
5,0.7377612,747400,200.0,-163.98466179447718,337.6655421257019,0.053964723,0.053964723,3737,0.9962758219335228,730,0,0.014849776,0.0
5,0.7387044,748400,200.0,-167.3394659764227,338.1845531463623,0.11721714,0.11721714,3742,0.985595315694809,731,0,0.007567362,0.0
5,0.7387959,749400,200.0,-168.54410779861774,338.8339638710022,0.030103091,0.030103091,3747,0.9819066505879164,732,0,0.0045526633,0.0
5,0.7468159,750400,200.0,-161.43850781964477,339.3885259628296,0.041661434,0.041661434,3752,0.9709397871047258,733,0,0.00948376,0.0
6,0.74530023,751600,200.0,-163.74586121222956,340.03092908859253,0.051541135,0.051541135,3758,0.994925138540566,734,0,0.013167627,0.0
5,0.74640936,752600,200.0,-163.8981604675825,340.6737151145935,0.03757573,0.03757573,3763,0.9970708678010851,735,0,0.013894504,0.0
5,0.74734885,753600,200.0,-167.09454940685598,341.25888204574585,0.069453366,0.069453366,3768,0.9969038956332952,736,0,0.0061782366,0.0
5,0.7462503,754600,200.0,-168.70473783385404,341.7500510215759,0.010402998,0.010402998,3773,0.9845002051442862,737,0,0.0043555074,0.0
5,0.7466472,755600,200.0,-165.587126401955,342.26795721054077,0.029591827,0.029591827,3778,0.9959564711898565,738,0,0.004325022,0.0
5,0.7458142,756600,200.0,-168.36386369340443,342.88435912132263,0.027305074,0.027305074,3783,0.9983780168695375,739,0,0.004516437,0.0
5,0.74568206,757600,200.0,-161.1684543011349,343.4800271987915,0.028454926,0.028454926,3788,0.9876596750691533,740,0,0.007376509,0.0
5,0.7456052,758600,200.0,-154.77712784259927,343.9830071926117,0.05569733,0.05569733,3793,0.9958737757988274,741,0,0.008304987,0.0
6,0.74843854,759800,200.0,-146.87577243919867,344.5138862133026,0.06517327,0.06517327,3799,0.9964274463709444,742,0,0.010450209,0.0
5,0.7501478,760800,200.0,-146.27769645093534,344.98261404037476,0.038542315,0.038542315,3804,0.9858969282358885,743,0,0.01385195,0.0
5,0.74887586,761800,200.0,-154.72545154073515,345.4439232349396,0.032772437,0.032772437,3809,0.9558176025748253,744,0,0.004471313,0.0
5,0.74688333,762800,200.0,-153.43300395728778,345.9215111732483,0.027567096,0.027567096,3814,0.9975003998260945,745,0,0.0043799668,0.0
5,0.7467611,763800,200.0,-156.87362881940086,346.39898204803467,0.037224334,0.037224334,3819,0.9958457518368959,746,0,0.014488565,0.0
5,0.7422524,764800,200.0,-161.02456345157344,346.869127035141,0.075919546,0.075919546,3824,0.9808375835418701,747,0,0.008917464,0.0
5,0.74222815,765800,200.0,-166.86526046003056,347.33960008621216,0.046428308,0.046428308,3829,0.9912652112543583,748,0,0.010761576,0.0
5,0.74263006,766800,200.0,-173.2630014548925,347.84659004211426,0.025556639,0.025556639,3834,0.9944280227646232,749,0,0.009470159,0.0
6,0.74242747,768000,200.0,-172.10580124541966,348.35565519332886,0.0008633612,0.0008633612,3840,0.9976800950244069,750,0,0.010726493,0.0
5,0.74248224,769000,200.0,-179.27877905849437,348.8120450973511,0.036639087,0.036639087,3845,0.9959174757823348,751,0,0.011533966,0.0
5,0.7423106,770000,200.0,-173.34196061388738,349.27253222465515,0.013900461,0.013900461,3850,0.9971369362901896,752,0,0.003901599,0.0
5,0.73811346,771000,200.0,-167.09129148097173,349.7543420791626,0.00151625,0.00151625,3855,0.9909694511443377,753,0,0.010439191,0.0
5,0.73831666,772000,200.0,-163.79064919965418,350.2455270290375,0.029825078,0.029825078,3860,0.9879756383597851,754,0,0.007709221,0.0
5,0.7375173,773000,200.0,-153.97299777140356,350.7315261363983,0.026794005,0.026794005,3865,0.9839481506496668,755,0,0.0037551024,0.0
5,0.7354237,774000,200.0,-147.86421198359818,351.21234917640686,0.012979325,0.012979325,3870,0.9785181358456612,756,0,0.0044899657,0.0
5,0.7323001,775000,200.0,-137.89862111655916,351.7163441181183,0.020154204,0.020154204,3875,0.9964614533819258,757,0,0.014727596,0.0
5,0.7323557,776000,200.0,-136.20876905900872,352.29630613327026,0.007345007,0.007345007,3880,0.9758214950561523,758,0,0.008649822,0.0
6,0.70722955,777200,200.0,-139.57949115475802,352.9654040336609,0.031594433,0.031594433,3886,0.9276927039027214,759,0,0.014644744,0.0
5,0.70605457,778200,200.0,-148.78389264417956,353.42643189430237,0.03463383,0.03463383,3891,0.9570766687393188,760,0,0.013468965,0.0
5,0.7089742,779200,200.0,-151.1367058639916,353.9087510108948,0.16424164,0.16424164,3896,0.985868570394814,761,0,0.0059064557,0.0
5,0.7089801,780200,200.0,-156.61923222005177,354.3958971500397,0.018046206,0.018046206,3901,0.9808782283216715,762,0,0.010284189,0.0
5,0.7094127,781200,200.0,-162.39806635776796,354.87622117996216,0.024617303,0.024617303,3906,0.9806658066809177,763,0,0.0053848857,0.0
5,0.7093157,782200,200.0,-168.9064988186357,355.34976506233215,0.00678543,0.00678543,3911,0.9964488847181201,764,0,0.005041249,0.0
5,0.7110141,783200,200.0,-172.91919871949253,355.85467195510864,0.026494574,0.026494574,3916,0.9802421145141125,765,0,0.005658609,0.0
5,0.7079206,784200,200.0,-182.08346348480242,356.339359998703,0.049475126,0.049475126,3921,0.9957014825195074,766,0,0.00464381,0.0
6,0.7079213,785400,200.0,-177.7734760824763,356.8318979740143,0.018766668,0.018766668,3927,0.9971060366369784,767,0,0.0058939075,0.0
5,0.7091064,786400,200.0,-175.1692675250868,357.3316020965576,0.04244692,0.04244692,3932,0.9927579089999199,768,0,0.0039711352,0.0
5,0.7090192,787400,200.0,-176.5026262126583,357.8312621116638,0.026167477,0.026167477,3937,0.998354573152028,769,0,0.010598974,0.0
5,0.7090098,788400,200.0,-187.9844487259406,358.29236006736755,0.02555544,0.02555544,3942,0.9951209966093302,770,0,0.005492504,0.0
5,0.7106974,789400,200.0,-175.87195056647224,358.76319003105164,0.11252608,0.11252608,3947,0.900279812514782,771,0,0.01324119,0.0
5,0.7117755,790400,200.0,-184.63128510840946,359.24397826194763,0.03047727,0.03047727,3952,0.9984892796492204,772,0,0.0066185384,0.0
5,0.71183646,791400,200.0,-176.7123876164531,359.6926760673523,0.3092225,0.3092225,3957,0.9444602988660336,773,0,0.010998435,0.0
5,0.7122152,792400,200.0,-173.9796129501192,360.14376997947693,0.05480235,0.05480235,3962,0.9628882817924023,774,0,0.014586233,0.0
6,0.7023174,793600,200.0,-171.1055297507357,360.59237003326416,0.024488013,0.024488013,3968,0.9966308393049985,775,0,0.013276104,0.0
