#{"t_start": 1522682156.678105, "env_id": "Pendulum-v0"}
r,l,t
-247.725642,200,76.2011
-252.280638,200,76.268456
-124.19803,200,76.339451
-124.680592,200,76.411676
-579.447708,200,76.564553
-247.7399,200,76.633535
-125.937547,200,76.708624
-252.280153,200,76.778009
-131.600619,200,76.846974
-123.699013,200,76.995993
-253.946109,200,77.064031
-126.349809,200,77.128818
-333.866019,200,77.203412
-124.029192,200,77.273509
-356.241899,200,77.42036
-235.539576,200,77.487509
-127.566052,200,77.554637
-125.599957,200,77.622095
-236.503602,200,77.697037
-245.323699,200,77.851694
-243.374485,200,77.921355
-123.561257,200,77.987337
-760.297716,200,78.054916
-121.188609,200,78.124131
-251.144285,200,78.280927
-123.712463,200,78.347912
-434.603224,200,78.416515
-121.973968,200,78.4858
-259.941022,200,78.552363
-1.655612,200,78.71063
-389.928422,200,78.780048
-124.932645,200,78.848178
-126.749868,200,78.916732
-249.007434,200,78.982728
-382.09769,200,79.127487
-126.768028,200,79.212912
-361.541028,200,79.291388
-266.550461,200,79.371553
-388.117606,200,79.454051
-365.5273,200,79.537801
-126.723248,200,79.717196
-119.439759,200,79.788885
-383.936085,200,79.864387
-129.419636,200,79.939059
-123.374572,200,80.017954
-130.177527,200,80.179783
-351.279029,200,80.264039
-1.95703,200,80.343567
-124.838618,200,80.421849
-122.947999,200,80.497198
-127.193847,200,80.661431
-128.805368,200,80.741018
-119.064288,200,80.811742
-126.11915,200,80.882877
-2.68597,200,80.952394
-368.476514,200,81.108964
-658.771685,200,81.181138
-125.166959,200,81.26133
-391.348606,200,81.329268
-259.586027,200,81.397818
-243.613596,200,81.575563
-126.827115,200,81.664146
-2.844803,200,81.740848
-251.484886,200,81.814437
-242.842858,200,81.885707
-494.446069,200,82.047526
-242.45946,200,82.119849
-247.2532,200,82.191414
-129.30302,200,82.269816
-376.949984,200,82.340263
-127.701343,200,82.49654
-252.936437,200,82.567324
-3.48966,200,82.640445
-240.555991,200,82.761345
-124.841142,200,82.83336
-123.325707,200,82.983907
-252.42435,200,83.055006
-1.475366,200,83.12533
-389.930568,200,83.202105
-124.267418,200,83.279663
-535.672266,200,83.3466
-372.398766,200,83.503061
-126.947156,200,83.569756
-249.441899,200,83.63759
-367.436906,200,83.705962
-125.527274,200,83.783651
-125.198596,200,83.928715
-1.131383,200,83.994985
-121.196352,200,84.063969
-126.904828,200,84.13214
-119.532052,200,84.199724
-124.43839,200,84.355256
-121.620606,200,84.4255
-126.214499,200,84.494322
-389.952823,200,84.559425
-242.839948,200,84.627756
-242.510862,200,84.787945
-120.27483,200,84.862798
-123.397355,200,84.930766
-0.916317,200,84.997617
-126.274484,200,85.062384
-254.874803,200,85.212356
-126.712387,200,85.288353
-127.463026,200,85.353733
-0.997157,200,85.422167
-1.148856,200,85.490466
-127.271067,200,85.642882
-244.452817,200,85.708513
-123.705223,200,85.785097
-115.198642,200,85.85467
-333.645691,200,85.920479
-119.517027,200,86.069848
-337.1205,200,86.136376
-124.281083,200,86.20385
-230.345373,200,86.282917
-123.116504,200,86.352199
-123.613307,200,86.507948
-125.261945,200,86.573757
-248.45179,200,86.643068
-125.262132,200,86.71033
-1.243934,200,86.786412
-121.99108,200,86.854698
-121.070694,200,86.99902
-245.935671,200,87.067029
-121.395323,200,87.135138
-368.982235,200,87.202032
-125.44215,200,87.277297
-0.99467,200,87.430174
-116.234857,200,87.49868
-246.767278,200,87.564918
-294.334588,200,87.635065
-2.416325,200,87.70176
-124.814738,200,87.866335
-122.666535,200,87.935034
-128.340163,200,88.001122
-124.739015,200,88.068405
-233.166136,200,88.136516
-128.667963,200,88.293199
-260.373156,200,88.360361
-126.108929,200,88.428421
-250.739578,200,88.495294
-125.918747,200,88.562306
-235.952605,200,88.714419
-254.252456,200,88.789137
-1.758524,200,88.858222
-121.824107,200,88.929538
-123.681289,200,88.995986
-247.52474,200,89.142454
-124.339091,200,89.210805
-280.047152,200,89.286309
-118.157663,200,89.354582
-436.599389,200,89.422985
-239.911511,200,89.575953
-124.717036,200,89.644573
-123.053116,200,89.711171
-249.290202,200,89.786425
-1.312973,200,89.857819
-242.484009,200,90.011839
-1.364787,200,90.078117
-243.635428,200,90.143903
-123.375041,200,90.210742
-123.260558,200,90.27785
-118.072747,200,90.43955
-959.004801,200,90.506267
-1.927197,200,90.574113
-123.490277,200,90.642568
-116.444719,200,90.708537
-1004.677269,200,90.778648
-126.419854,200,90.931731
-1043.400074,200,90.999048
-249.1677,200,91.066031
-1038.719689,200,91.134251
-129.809594,200,91.203818
-252.908092,200,91.362047
-2.180135,200,91.429313
-1028.877052,200,91.50095
-126.210716,200,91.568143
-115.74951,200,91.636647
-266.629345,200,91.789448
-120.760409,200,91.863963
-125.840503,200,91.932693
-129.895879,200,92.000278
-115.265514,200,92.065421
-248.753212,200,92.209073
-128.125423,200,92.276306
-127.788807,200,92.351007
-0.858151,200,92.41897
-248.560829,200,92.489595
-125.392967,200,92.643444
-125.663342,200,92.709151
-358.592994,200,92.780507
-244.024707,200,92.856331
-1.465726,200,92.926162
-129.93452,200,93.077692
-1.766169,200,93.146545
-120.971115,200,93.213428
-117.040331,200,93.279442
-1.536899,200,93.357908
-234.244044,200,93.513947
-236.139115,200,93.579831
-283.332962,200,93.648873
-452.237456,200,93.714654
-122.429672,200,93.784832
-134.36599,200,93.940541
-457.990833,200,94.009099
-1.477473,200,94.076008
-124.693302,200,94.140913
-400.776664,200,94.207931
-274.598868,200,94.273143
-123.962905,200,94.429481
-121.478107,200,94.499297
-245.32422,200,94.564441
-121.657051,200,94.636168
-127.098321,200,94.702697
-125.992755,200,94.867787
-130.261132,200,94.936253
-124.727796,200,95.002763
-256.599527,200,95.070074
-449.384504,200,95.136527
-126.61388,200,95.287583
-253.019608,200,95.364864
-257.404816,200,95.433477
-128.130396,200,95.504166
-125.504717,200,95.570099
-0.959588,200,95.723247
-253.517534,200,95.792884
-254.831839,200,95.867543
-2.58273,200,95.939927
-0.758036,200,96.008235
-129.674874,200,96.161022
-2.028095,200,96.234107
-368.789705,200,96.302141
-118.643529,200,96.379487
-123.790132,200,96.446864
-124.841588,200,96.599128
-126.446735,200,96.666768
-243.12919,200,96.734031
-389.844422,200,96.801778
-237.159328,200,96.879861
-118.348434,200,97.037376
-252.300209,200,97.105241
-116.343803,200,97.175187
-125.223003,200,97.2415
-127.189235,200,97.312414
-1.441108,200,97.503832
-127.100583,200,97.575719
-127.950214,200,97.649271
-125.49337,200,97.719998
-125.301703,200,97.79475
-125.430881,200,97.878917
-124.139817,200,98.046774
-247.536425,200,98.119051
-122.021866,200,98.188432
-125.118238,200,98.258316
-250.51125,200,98.327872
-1.135011,200,98.507885
-125.346679,200,98.588544
-125.073314,200,98.668768
-127.147117,200,98.743408
-395.077314,200,98.819728
-394.449559,200,98.999262
-1.944094,200,99.07321
-122.141468,200,99.149458
-123.355585,200,99.219225
-125.220216,200,99.289517
-125.313852,200,99.45814
-121.058904,200,99.530685
