policy_loss,value_loss,explained_variance,EpRewMean,Iteration,serial_timesteps,fps,trial,loss_ent,total_timesteps,nupdates,approxkl,Name,clipfrac,time_elapsed,EpLenMean
-0.0038764807,0.0055460753,0.948644857853651,132.05061011,522,1069056,677,0,-1.5363595,1069056,522,0.019139903,PP02,0.18549804,2057.344046354294,480.52
-0.004125868,0.03650558,0.7396795153617859,133.16487771,523,1071104,632,0,-1.5367434,1071104,523,0.02048928,PP02,0.21591797,2060.5801157951355,479.61
0.0035370782,0.0061354144,0.9480288960039616,133.09426178,524,1073152,661,0,-1.5198485,1073152,524,0.017477786,PP02,0.21035156,2063.674278497696,480.6
-0.0052904626,0.0055970647,0.9460929073393345,135.41278965,525,1075200,718,0,-1.4942777,1075200,525,0.02854405,PP02,0.20639649,2066.5239028930664,479.34
0.0050247456,0.0036373697,0.9693509489297867,134.58247958,526,1077248,662,0,-1.4810184,1077248,526,0.013599286,PP02,0.15102538,2069.614637851715,483.07
0.005717174,0.011346114,0.9086373299360275,133.91793481,527,1079296,713,0,-1.4719001,1079296,527,0.017625134,PP02,0.20717773,2072.486201763153,480.63
-0.00250436,0.033031438,0.7699844539165497,134.82039115999999,528,1081344,695,0,-1.4520471,1081344,528,0.018091345,PP02,0.20444337,2075.432537794113,478.79
-0.0016718017,0.009635119,0.8828044384717941,132.2519029,529,1083392,794,0,-1.4369226,1083392,529,0.014867882,PP02,0.17895508,2078.009364128113,485.44
-5.354031e-05,0.008053923,0.9186442866921425,133.1544513,530,1085440,631,0,-1.4577843,1085440,530,0.017731441,PP02,0.18955079,2081.252673625946,484.49
-0.0022093463,0.0039076847,0.9602565690875053,136.79357927,531,1087488,592,0,-1.4902847,1087488,531,0.015437399,PP02,0.16694336,2084.7104749679565,485.19
0.003240392,0.0027830934,0.9745505321770906,137.08381672000002,532,1089536,720,0,-1.5186673,1089536,532,0.017321926,PP02,0.20205078,2087.55277967453,484.14
0.0042283977,0.038304266,0.7596391439437866,137.49166481,533,1091584,657,0,-1.5182831,1091584,533,0.014559912,PP02,0.15200195,2090.668845176697,484.8
0.0037099458,0.006118265,0.9407394602894783,138.82258151000002,534,1093632,609,0,-1.521769,1093632,534,0.014622994,PP02,0.17124024,2094.0271446704865,485.23
6.274462e-05,0.005249118,0.9622074626386166,141.2843431,535,1095680,713,0,-1.549109,1095680,535,0.016473223,PP02,0.18305664,2096.8981664180756,487.44
0.004983023,0.002825128,0.9778102673590183,141.0589133,536,1097728,617,0,-1.5546134,1097728,536,0.014036466,PP02,0.17070313,2100.217186689377,487.54
-0.0006361048,0.042211093,0.7058455944061279,138.44804263,537,1099776,768,0,-1.568557,1099776,537,0.0174171,PP02,0.18686524,2102.880824327469,488.42
0.0034739836,0.030448068,0.805869534611702,135.33593196,538,1101824,802,0,-1.5766468,1101824,538,0.022621978,PP02,0.23940429,2105.432891368866,484.74
0.0022249245,0.031577356,0.7737806290388107,134.1603278,539,1103872,687,0,-1.5638037,1103872,539,0.01697064,PP02,0.19345704,2108.4136259555817,486.35
-0.000412638,0.0042255893,0.959016140550375,137.48597911000002,540,1105920,627,0,-1.5725476,1105920,540,0.015484592,PP02,0.175,2111.67889380455,483.65
0.011286386,0.006121507,0.9226328581571579,136.98080834,541,1107968,536,0,-1.5799948,1107968,541,0.018272446,PP02,0.18706055,2115.5000586509705,486.14
-0.00064876373,0.0055314815,0.9548112042248249,136.99725192000002,542,1110016,699,0,-1.5695547,1110016,542,0.018544082,PP02,0.21850586,2118.426162481308,485.75
0.0030781906,0.003606129,0.9764368385076523,140.74815397,543,1112064,696,0,-1.5763454,1112064,543,0.015209811,PP02,0.18442383,2121.366072654724,486.18
0.0032983324,0.0126668215,0.8914040997624397,139.62656662,544,1114112,630,0,-1.5912011,1114112,544,0.014032923,PP02,0.16904297,2124.6127440929413,491.22
0.002724283,0.004794999,0.9569282121956348,141.32464589,545,1116160,640,0,-1.5785824,1116160,545,0.015216155,PP02,0.17690429,2127.8118617534637,487.35
-0.001479849,0.031628404,0.7524193227291107,141.56903322,546,1118208,725,0,-1.5604656,1118208,546,0.023836846,PP02,0.23041992,2130.6333754062653,484.27
0.00070847664,0.0043360824,0.9662729948759079,142.03189795999998,547,1120256,673,0,-1.5545964,1120256,547,0.017458986,PP02,0.17304687,2133.672388315201,483.42
-0.0028256986,0.006390973,0.9327303990721703,141.11898707,548,1122304,608,0,-1.5366766,1122304,548,0.015805665,PP02,0.18950196,2137.037671804428,487.4
0.009112848,0.006799781,0.8827495723962784,141.22617421,549,1124352,706,0,-1.5143813,1124352,549,0.018744111,PP02,0.2052246,2139.936842441559,493.33
0.0019972112,0.012217522,0.8654042929410934,140.8553566,550,1126400,548,0,-1.5085301,1126400,550,0.013878512,PP02,0.16967773,2143.668646335602,494.19
-0.005951,0.027186524,0.7418868839740753,137.03607287,551,1128448,762,0,-1.5018013,1128448,551,0.039989296,PP02,0.18862304,2146.355136871338,500.52
-0.00094646524,0.0051003504,0.9555341601371765,136.58710768,552,1130496,594,0,-1.5022677,1130496,552,0.014527885,PP02,0.17026368,2149.8023715019226,500.67
0.003333592,0.010569515,0.896121434867382,138.32471553,553,1132544,609,0,-1.4885625,1132544,553,0.013646426,PP02,0.18012695,2153.1649770736694,501.4
0.00076900923,0.0039200704,0.9660557247698307,141.26485871,554,1134592,722,0,-1.4830703,1134592,554,0.01846657,PP02,0.19511719,2156.0005221366882,497.86
-0.0030544638,0.0040115556,0.9618094526231289,141.38724149,555,1136640,678,0,-1.4918892,1136640,555,0.016167777,PP02,0.1595703,2159.0194251537323,497.43
-0.0033026673,0.007031248,0.9438915736973286,139.71511215,556,1138688,564,0,-1.5081677,1138688,556,0.017979374,PP02,0.18149415,2162.64723277092,496.99
0.0015013514,0.0054365904,0.9554933533072472,143.17706345,557,1140736,755,0,-1.5354173,1140736,557,0.017403698,PP02,0.21108398,2165.357568025589,491.71
0.00074990443,0.009369014,0.9054400324821472,143.09009157,558,1142784,688,0,-1.5580977,1142784,558,0.0140421465,PP02,0.17666015,2168.3323452472687,493.84
0.0015481705,0.01908122,0.9012526199221611,142.39437914,559,1144832,707,0,-1.5723307,1144832,559,0.01809696,PP02,0.203125,2171.2279767990112,491.13
-0.0006621181,0.0017940709,0.9870500573888421,143.14043631,560,1146880,635,0,-1.5704354,1146880,560,0.01568682,PP02,0.16987304,2174.4495766162872,489.9
-0.00012096103,0.033496715,0.7799891084432602,144.26230733,561,1148928,653,0,-1.5709102,1148928,561,0.024127996,PP02,0.21499023,2177.582089662552,491.35
0.008821182,0.023711506,0.879913404583931,144.39460488,562,1150976,743,0,-1.5694802,1150976,562,0.018347567,PP02,0.21855469,2180.3384408950806,494.17
0.0028621685,0.009430551,0.9054977223277092,145.60263827999998,563,1153024,645,0,-1.5749276,1153024,563,0.013103309,PP02,0.17109375,2183.5139417648315,497.55
-0.0035351464,0.039859377,0.6755160093307495,142.88027293,564,1155072,648,0,-1.5996101,1155072,564,0.021886628,PP02,0.21220703,2186.6729600429535,497.01
0.009791356,0.0031317056,0.974154157564044,144.31615786,565,1157120,649,0,-1.6164119,1157120,565,0.01781807,PP02,0.1934082,2189.825268507004,491.92
0.0033028051,0.0045159715,0.9511219672858715,143.75799465,566,1159168,624,0,-1.6085545,1159168,566,0.019300316,PP02,0.19223633,2193.1068770885468,492.96
0.004920534,0.0051566353,0.9218695536255836,143.74755803000002,567,1161216,735,0,-1.6038615,1161216,567,0.015871283,PP02,0.1862793,2195.8900973796844,496.99
0.0009672546,0.0063778074,0.9314916953444481,145.41322351,568,1163264,702,0,-1.6109575,1163264,568,0.019213302,PP02,0.21816406,2198.8057265281677,489.53
-0.0011779688,0.0046130805,0.9588227830827236,144.94674866,569,1165312,627,0,-1.6227906,1165312,569,0.01977069,PP02,0.21083984,2202.071332216263,488.35
0.0063979626,0.0026467138,0.9753792453557253,146.56684239000003,570,1167360,633,0,-1.6217362,1167360,570,0.023406502,PP02,0.25620118,2205.3021216392517,488.73
0.0034188344,0.0065865605,0.942762091755867,146.92889502,571,1169408,611,0,-1.6214006,1169408,571,0.02322957,PP02,0.22426757,2208.651059627533,489.41
0.006985271,0.0041292626,0.9138455390930176,145.51842058,572,1171456,563,0,-1.6353432,1171456,572,0.016774997,PP02,0.19111328,2212.2880091667175,491.75
0.0037311302,0.011677617,0.8964527547359467,145.67613792000003,573,1173504,575,0,-1.650843,1173504,573,0.011719486,PP02,0.15122071,2215.8500406742096,487.61
0.0050657173,0.0018220285,0.9835565257817507,150.09881864000002,574,1175552,696,0,-1.6647888,1175552,574,0.018237567,PP02,0.20024414,2218.792305469513,485.17
-0.0023982332,0.0035434212,0.9671706929802895,149.54870047999998,575,1177600,798,0,-1.6686685,1177600,575,0.01728963,PP02,0.18305664,2221.3576006889343,479.5
0.002486239,0.0016346567,0.9893775964155793,151.32648557,576,1179648,668,0,-1.6641529,1179648,576,0.017128019,PP02,0.20478515,2224.420987844467,474.68
0.001601696,0.0287556,0.830223798751831,148.76074789000003,577,1181696,588,0,-1.6489897,1181696,577,0.022281181,PP02,0.2015625,2227.9026839733124,474.57
0.0068250955,0.001871896,0.9751135874539614,148.46437340999998,578,1183744,704,0,-1.6489941,1183744,578,0.022056226,PP02,0.18515626,2230.8085191249847,473.29
0.0061892765,0.009647394,0.8748007863759995,148.22745329,579,1185792,668,0,-1.6547343,1185792,579,0.013731683,PP02,0.1684082,2233.8727807998657,476.03
0.0050043515,0.006564683,0.9286254867911339,147.38876016999998,580,1187840,690,0,-1.6503315,1187840,580,0.015868517,PP02,0.16992188,2236.8378944396973,477.41
0.0017723268,0.0070618354,0.9438401833176613,146.37593905,581,1189888,688,0,-1.6465003,1189888,581,0.015310414,PP02,0.17592773,2239.8132333755493,475.1
0.0019665775,0.008262854,0.9277117177844048,144.84045278999997,582,1191936,637,0,-1.6209404,1191936,582,0.020219875,PP02,0.19750977,2243.0271503925323,479.41
0.0015231974,0.004463337,0.9466501325368881,146.74129856,583,1193984,779,0,-1.5963811,1193984,583,0.02416924,PP02,0.21748047,2245.654673576355,483.88
-0.002865078,0.06631093,0.522923469543457,141.21277177,584,1196032,698,0,-1.5883121,1196032,584,0.046185724,PP02,0.26298827,2248.5881588459015,483.12
0.006555156,0.00957616,0.876100555062294,139.40245551,585,1198080,661,0,-1.5894608,1198080,585,0.016857356,PP02,0.20463867,2251.6823058128357,490.92
0.009251541,0.029308554,0.7077791690826416,141.16905155999996,586,1200128,738,0,-1.5744561,1200128,586,0.018181484,PP02,0.20253906,2254.4546258449554,494.15
0.007438922,0.007010687,0.8347036689519882,140.52386793999997,587,1202176,666,0,-1.5590072,1202176,587,0.014579299,PP02,0.16933593,2257.526647567749,494.14
0.003803594,0.058116518,0.5224536061286926,139.36833045,588,1204224,766,0,-1.5465858,1204224,588,0.022248406,PP02,0.17304687,2260.200290441513,497.02
0.0012151009,0.0043128594,0.9556292742490768,138.15748687,589,1206272,696,0,-1.5613024,1206272,589,0.017498802,PP02,0.18745117,2263.144222974777,495.1
-0.00095700903,0.0032865927,0.9665728509426117,138.0418055,590,1208320,607,0,-1.5861968,1208320,590,0.016043896,PP02,0.18344727,2266.5182344913483,494.67
0.00063044956,0.002170206,0.9838788714259863,138.50248489,591,1210368,728,0,-1.5868238,1210368,591,0.018347997,PP02,0.21157226,2269.330986022949,489.28
-0.005377781,0.033217467,0.7966014593839645,135.89881364999997,592,1212416,710,0,-1.5954958,1212416,592,0.13429837,PP02,0.21342774,2272.212490081787,490.24
0.0011404434,0.0022358415,0.9773856941610575,136.17141869,593,1214464,666,0,-1.6361568,1214464,593,0.020240856,PP02,0.22856446,2275.284854412079,490.51
0.009779605,0.02566666,0.8548204898834229,134.55728168000002,594,1216512,691,0,-1.6465371,1216512,594,0.01868606,PP02,0.18442383,2278.2461290359497,488.14
-0.0042943414,0.004941947,0.9543029293417931,134.53977871,595,1218560,695,0,-1.6699203,1218560,595,0.027323658,PP02,0.25146484,2281.192594766617,488.35
0.0036008433,0.033948194,0.817369282245636,134.55455576,596,1220608,656,0,-1.6835436,1220608,596,0.016076827,PP02,0.17573242,2284.3133511543274,479.22
0.0037948876,0.008144894,0.9214015230536461,133.93537513,597,1222656,661,0,-1.6839275,1222656,597,0.017012615,PP02,0.19038086,2287.4128654003143,482.21
0.002811379,0.0025137493,0.979151776060462,134.75115707,598,1224704,673,0,-1.6756014,1224704,598,0.014353342,PP02,0.17465821,2290.453877687454,482.88
-0.0013143017,0.007241814,0.940488550812006,135.22010618000002,599,1226752,658,0,-1.6762478,1226752,599,0.023619272,PP02,0.20551758,2293.563630580902,482.57
-3.5324694e-05,0.008799789,0.907319612801075,134.87649396,600,1228800,548,0,-1.6827278,1228800,600,0.014729139,PP02,0.17817383,2297.2981326580048,485.78
0.0003957768,0.0025509628,0.9793636314570904,136.65625205,601,1230848,741,0,-1.6815258,1230848,601,0.02196183,PP02,0.2253418,2319.167246580124,485.94
0.0032644402,0.023798509,0.7997361421585083,135.74173582,602,1232896,678,0,-1.6810118,1232896,602,0.027200807,PP02,0.25458986,2322.185935020447,478.51
0.0005356704,0.003060361,0.9768061619251966,136.54161871000002,603,1234944,678,0,-1.687075,1234944,603,0.019571373,PP02,0.21206054,2325.2058329582214,481.58
0.0045642033,0.005824371,0.9414333067834377,136.13100574,604,1236992,627,0,-1.7061199,1236992,604,0.023048678,PP02,0.24501953,2328.4679095745087,481.1
0.0036074556,0.0016280382,0.9849443854764104,137.11804352000001,605,1239040,642,0,-1.6917086,1239040,605,0.019280728,PP02,0.17578125,2331.653522491455,481.67
0.006735501,0.012288416,0.8733036518096924,137.15768047,606,1241088,696,0,-1.6690361,1241088,606,0.017229564,PP02,0.18857422,2334.5937530994415,486.88
0.0030731605,0.038768254,0.7262169718742371,137.39415040999998,607,1243136,689,0,-1.6638851,1243136,607,0.020683596,PP02,0.22822265,2337.562492132187,485.1
0.00071236584,0.029900271,0.8628323823213577,140.58193165999998,608,1245184,703,0,-1.6651112,1245184,608,0.018712481,PP02,0.18476562,2340.474828720093,474.6
0.004674536,0.0019168083,0.9844166915863752,143.42266241,609,1247232,731,0,-1.676203,1247232,609,0.016495844,PP02,0.18452148,2343.2736320495605,471.8
-0.0038927707,0.0020992418,0.9810286182910204,144.0635365,610,1249280,684,0,-1.6836601,1249280,610,0.024273021,PP02,0.20371094,2346.267422437668,467.15
0.0065076663,0.007695145,0.9039812609553337,148.5850655,611,1251328,673,0,-1.695083,1251328,611,0.017534979,PP02,0.19501953,2349.3098483085632,471.74
-0.0045792493,0.00386262,0.9628751948475838,148.29555079,612,1253376,694,0,-1.7259378,1253376,612,0.0239387,PP02,0.23701172,2352.2592556476593,472.08
0.004383743,0.006498779,0.936683215200901,148.40851628,613,1255424,549,0,-1.7473835,1255424,613,0.015672935,PP02,0.19145508,2355.9891228675842,475.14
0.0014429914,0.025965322,0.7040644884109497,145.68455236999998,614,1257472,717,0,-1.7633073,1257472,614,0.026167598,PP02,0.2609375,2358.845358848572,475.99
0.0015958163,0.0053764805,0.9481234736740589,148.14261979,615,1259520,670,0,-1.7717216,1259520,615,0.014856237,PP02,0.16621093,2361.899785041809,477.6
-0.0007311011,0.023708805,0.8017424643039703,145.67203174999997,616,1261568,747,0,-1.7686918,1261568,616,0.022368323,PP02,0.22802734,2364.638102531433,478.19
0.003155334,0.03903354,0.6743946969509125,143.2920005,617,1263616,648,0,-1.7754171,1263616,617,0.030945862,PP02,0.23183593,2367.797582626343,478.31
0.0049523143,0.0042120353,0.9558209665119648,145.5769384,618,1265664,628,0,-1.7822802,1265664,618,0.018961042,PP02,0.2140625,2371.058379650116,480.77
0.0049229967,0.030923367,0.6368259489536285,141.98676135999997,619,1267712,682,0,-1.7803993,1267712,619,0.021351963,PP02,0.21894531,2374.0574781894684,485.26
-0.00031271577,0.02786558,0.7177890241146088,141.40657204000001,620,1269760,654,0,-1.7685223,1269760,620,0.017048152,PP02,0.19140625,2377.187186717987,485.93
2.1526259e-05,0.0031637433,0.965839009732008,141.0921433,621,1271808,732,0,-1.7638581,1271808,621,0.025494883,PP02,0.25356445,2379.982347726822,482.65
0.005599065,0.0044156024,0.9608093649148941,140.75376051,622,1273856,705,0,-1.7713144,1273856,622,0.018594783,PP02,0.19506836,2382.8869082927704,480.26
0.00015176015,0.0020291333,0.9870281647890806,140.94656608000003,623,1275904,612,0,-1.7766918,1275904,623,0.018485522,PP02,0.20151368,2386.2314500808716,480.24
0.005042648,0.030357573,0.796426460146904,139.26869012,624,1277952,609,0,-1.7861001,1277952,624,0.0220333,PP02,0.22001953,2389.593695163727,475.47
-0.014002778,0.01927858,0.8911926969885826,139.36886772999998,625,1280000,652,0,-1.8191458,1280000,625,0.28094384,PP02,0.2616211,2392.7314636707306,477.43
0.0043007703,0.007980922,0.881755918264389,138.52482330000004,626,1282048,623,0,-1.8561366,1282048,626,0.013373734,PP02,0.18051758,2396.014030456543,482.94
-0.0061373683,0.00483586,0.9364414885640144,138.16682993,627,1284096,725,0,-1.8818233,1284096,627,0.02865741,PP02,0.21025391,2398.8374252319336,481.66
0.0015580984,0.004555373,0.9668810404837132,138.65019630999998,628,1286144,652,0,-1.9043102,1286144,628,0.017634567,PP02,0.19384766,2401.9774520397186,483.6
-0.0048431484,0.038336944,0.7135559618473053,136.80540925,629,1288192,664,0,-1.916276,1288192,629,0.07590799,PP02,0.25371093,2405.059176683426,471.78
0.0076637617,0.009564403,0.8783383071422577,135.68900756,630,1290240,785,0,-1.9270481,1290240,630,0.020654432,PP02,0.21938476,2407.6651985645294,478.52
0.017035985,0.040800016,0.7568503320217133,134.53792606,631,1292288,735,0,-1.9239457,1292288,631,0.051466815,PP02,0.24511719,2410.448228597641,477.0
0.0028896718,0.005125179,0.8769328370690346,135.66453807,632,1294336,618,0,-1.9266723,1294336,632,0.016997254,PP02,0.20351562,2413.7581975460052,484.42
0.004847731,0.0045468896,0.940033808350563,134.45461453000001,633,1296384,613,0,-1.9382521,1296384,633,0.014625857,PP02,0.17265625,2417.098206758499,488.47
-0.007027673,0.028923657,0.7293702960014343,131.19661890000003,634,1298432,744,0,-1.9389223,1298432,634,0.024646517,PP02,0.20776367,2419.8477771282196,483.71
0.00069182506,0.010125722,0.8668456822633743,130.84991648,635,1300480,595,0,-1.9637226,1300480,635,0.018904727,PP02,0.21328124,2423.287733078003,484.16
0.0014445544,0.027471086,0.7470352947711945,130.31646056000002,636,1302528,695,0,-1.9943835,1302528,636,0.3785674,PP02,0.30810547,2426.23281788826,484.13
-0.0046570627,0.032066334,0.7363954484462738,129.57034285,637,1304576,677,0,-2.022602,1304576,637,0.042706866,PP02,0.24101563,2429.257738351822,481.79
0.006574313,0.010270044,0.8913458287715912,129.41858579,638,1306624,742,0,-2.0390944,1306624,638,0.023104832,PP02,0.24291992,2432.0179822444916,479.88
-0.0021450885,0.03269843,0.7898604422807693,128.76017152999998,639,1308672,676,0,-2.040023,1308672,639,0.03375284,PP02,0.2821289,2435.0461633205414,476.61
0.0044998047,0.0020408088,0.9801832363009453,131.48263496,640,1310720,628,0,-2.029223,1310720,640,0.02350873,PP02,0.254541,2438.306563138962,476.36
-0.003466847,0.006381815,0.9546676427125931,131.40751545999998,641,1312768,721,0,-2.0272276,1312768,641,0.47389904,PP02,0.2536133,2441.143646478653,475.9
-0.0024283223,0.008406572,0.9178652167320251,132.29062908000003,642,1314816,690,0,-2.0374703,1314816,642,0.026837924,PP02,0.22680664,2444.1100215911865,471.41
0.017935034,0.026427915,0.7416117787361145,134.34096994,643,1316864,678,0,-2.042141,1316864,643,0.035796992,PP02,0.24951172,2447.1275458335876,480.32
0.00601543,0.004338123,0.952359963208437,134.77325946,644,1318912,672,0,-2.0473368,1318912,644,0.019848304,PP02,0.2128418,2450.17209649086,481.61
0.0030998075,0.0030518451,0.9692042246460915,134.41669434,645,1320960,640,0,-2.0436301,1320960,645,0.018150289,PP02,0.20947266,2453.3718769550323,483.52
-0.0016967956,0.03307159,0.8298401534557343,132.57437882000002,646,1323008,618,0,-2.0328944,1323008,646,0.02834553,PP02,0.2524414,2456.682774782181,485.03
-0.0003460811,0.033785913,0.7904823571443558,132.17928320000001,647,1325056,700,0,-2.0408156,1325056,647,0.03413151,PP02,0.23764649,2459.6064772605896,482.81
0.009095484,0.0076166564,0.9328048452734947,132.81343168000004,648,1327104,652,0,-2.0508614,1327104,648,0.019843964,PP02,0.22329101,2462.7441833019257,484.38
-0.0012799493,0.011897201,0.8772876560688019,135.21859815,649,1329152,732,0,-2.0606961,1329152,649,0.024000006,PP02,0.23652343,2465.5411224365234,479.06
0.004525459,0.0056588184,0.9472403228282928,135.12660905999996,650,1331200,705,0,-2.0504708,1331200,650,0.01788744,PP02,0.2043457,2468.442643404007,479.03
-0.0037209995,0.02870082,0.7686586976051331,132.33357891,651,1333248,669,0,-2.0308614,1333248,651,0.029399151,PP02,0.21669921,2471.500164747238,478.67
0.0017542044,0.004241745,0.9707882069051266,135.38191703,652,1335296,749,0,-2.0287654,1335296,652,0.020925201,PP02,0.23691407,2474.2335987091064,478.32
-0.00066751137,0.019066716,0.8685767501592636,134.248162,653,1337344,617,0,-2.0107093,1337344,653,0.015547676,PP02,0.1918457,2477.551768541336,477.42
0.006787262,0.0013717997,0.9908003397285938,134.77066656,654,1339392,609,0,-1.9787552,1339392,654,0.016996078,PP02,0.17612305,2480.9117386341095,478.36
-0.005569231,0.018635187,0.8876267522573471,136.72780061,655,1341440,620,0,-1.9719231,1341440,655,0.020755451,PP02,0.2209961,2484.212990283966,466.53
0.0054638158,0.0049482486,0.9440498128533363,136.45769571,656,1343488,563,0,-1.9781538,1343488,656,0.013379911,PP02,0.15585938,2487.8474946022034,470.77
0.0028929256,0.0030493508,0.9717414379119873,140.41549101,657,1345536,641,0,-1.9798294,1345536,657,0.017509159,PP02,0.21020508,2491.039647579193,469.9
0.010712223,0.009126773,0.9399140402674675,140.61062563,658,1347584,696,0,-1.9819151,1347584,658,0.024645336,PP02,0.23671874,2493.980494737625,467.39
0.0023315658,0.0022226244,0.9769740775227547,142.54529402,659,1349632,667,0,-2.0021908,1349632,659,0.02061482,PP02,0.23051758,2497.048053741455,466.91
0.006493628,0.0073580444,0.9258448109030724,144.6035932,660,1351680,677,0,-2.025434,1351680,660,0.022324674,PP02,0.24370117,2500.071789264679,468.0
0.010903755,0.00810379,0.9354366064071655,147.60955537,661,1353728,704,0,-2.0278373,1353728,661,0.021128811,PP02,0.2296875,2502.980238676071,467.62
0.005411481,0.00554667,0.9624314196407795,147.80336465,662,1355776,542,0,-2.0318494,1355776,662,0.018336056,PP02,0.20551758,2506.7587971687317,469.89
0.00094694097,0.0056551555,0.9265042617917061,146.51444493999998,663,1357824,699,0,-2.03544,1357824,663,0.35139894,PP02,0.29003906,2509.6890931129456,468.19
0.007630988,0.09299595,0.3564639687538147,139.32671738000002,664,1359872,790,0,-2.0408747,1359872,664,0.033518177,PP02,0.22265625,2512.281592607498,462.23
0.0035921813,0.0055101374,0.955984503030777,141.31544499,665,1361920,633,0,-2.0554056,1361920,665,0.015836377,PP02,0.18012695,2515.5133254528046,459.71
0.013428886,0.003353224,0.9615665711462498,142.71317152,666,1363968,599,0,-2.0521793,1363968,666,0.020793375,PP02,0.20932618,2518.931908607483,461.06
0.006598121,0.0050315848,0.9287551641464233,142.8511189,667,1366016,591,0,-2.0488098,1366016,667,0.016497482,PP02,0.19501953,2522.393139362335,465.15
0.006385765,0.0034944217,0.9800459183752537,143.74187806,668,1368064,639,0,-2.0549467,1368064,668,0.023075733,PP02,0.23066406,2525.59734916687,462.02
0.0045817704,0.0011093386,0.993271863553673,146.77135038999998,669,1370112,597,0,-2.0598454,1370112,669,0.022836506,PP02,0.24497071,2529.0273559093475,464.16
0.003990319,0.037535943,0.7518665939569473,146.87039778,670,1372160,711,0,-2.0654116,1372160,670,0.02221461,PP02,0.22998047,2531.905057668686,465.89
-0.0020405701,0.008878821,0.9329845756292343,146.85874370000002,671,1374208,672,0,-2.0655649,1374208,671,0.034030553,PP02,0.26347655,2534.9510130882263,463.12
0.0062225237,0.0070282696,0.9222188964486122,145.61004941,672,1376256,679,0,-2.0775924,1376256,672,0.019078152,PP02,0.20908204,2537.9633486270905,464.41
0.0014942186,0.0035187337,0.9597471356391907,145.75583557,673,1378304,754,0,-2.0934744,1378304,673,0.020197064,PP02,0.23076172,2540.676467180252,464.15
0.0005543077,0.041520588,0.7304668128490448,145.75327432999998,674,1380352,528,0,-2.0866256,1380352,674,0.021332186,PP02,0.20463867,2544.5527396202087,466.04
-0.006174811,0.020210493,0.8861759528517723,143.18125755,675,1382400,628,0,-2.0784407,1382400,675,0.02637128,PP02,0.2475586,2547.814145088196,466.11
0.007289796,0.0029980356,0.971813790500164,145.49915712,676,1384448,635,0,-2.090924,1384448,676,0.019350674,PP02,0.22885743,2551.037048816681,463.33
0.000470592,0.0050171395,0.956606462597847,147.88380929,677,1386496,620,0,-2.105575,1386496,677,0.020602064,PP02,0.21245117,2554.337468624115,464.45
0.0026378154,0.039295517,0.8071936219930649,143.92753209,678,1388544,752,0,-2.1057963,1388544,678,0.031783264,PP02,0.2647461,2557.058539867401,458.17
0.008104842,0.0045357705,0.9578303955495358,144.01280455000003,679,1390592,644,0,-2.103958,1390592,679,0.020349797,PP02,0.2008789,2560.237281560898,457.74
0.0019510856,0.041510243,0.47782689332962036,141.13106950000002,680,1392640,769,0,-2.0934906,1392640,680,0.03302507,PP02,0.25083008,2562.8978066444397,463.0
0.0055921627,0.010117078,0.866913303732872,140.09157592,681,1394688,472,0,-2.077187,1394688,681,0.018465472,PP02,0.21533203,2567.231277704239,474.17
0.0014706026,0.0225523,0.8337798118591309,137.83381748,682,1396736,707,0,-2.0514934,1396736,682,0.024150837,PP02,0.23256835,2570.12676858902,476.0
0.0039786086,0.021233853,0.8393792659044266,136.01527714,683,1398784,676,0,-2.0365438,1398784,683,0.018676532,PP02,0.21123047,2573.155328989029,480.8
0.0040826006,0.004693267,0.9573865458369255,137.28709845,684,1400832,561,0,-2.0479267,1400832,684,0.019086797,PP02,0.21459961,2576.804770231247,480.45
0.0016215567,0.032191273,0.7517449259757996,134.30050442,685,1402880,714,0,-2.0472326,1402880,685,0.02357627,PP02,0.23730469,2579.672863960266,480.66
0.008745348,0.007094658,0.915460079908371,134.55405597,686,1404928,626,0,-2.0424843,1404928,686,0.014717656,PP02,0.17954102,2582.9432871341705,482.47
0.004018739,0.00541415,0.9521236605942249,135.09183101,687,1406976,619,0,-2.0365746,1406976,687,0.018129094,PP02,0.21293946,2586.248599290848,482.5
0.0045346045,0.008386953,0.9382810853421688,141.93498705000002,688,1409024,746,0,-2.0450745,1409024,688,0.019165847,PP02,0.19248047,2588.991201400757,487.39
0.00030249142,0.019801889,0.8509006053209305,138.56914218000003,689,1411072,687,0,-2.0401084,1411072,689,0.016722254,PP02,0.20092773,2591.9704220294952,486.68
0.0006255312,0.047333565,0.6824779510498047,133.94107943,690,1413120,779,0,-2.015411,1413120,690,0.028557617,PP02,0.26733398,2594.5994036197662,481.99
0.008003864,0.0041595916,0.9232517331838608,132.77840353000002,691,1415168,615,0,-2.0002835,1415168,691,0.016214529,PP02,0.1862793,2597.928746700287,482.81
0.009670547,0.00469779,0.9631150737404823,132.42468962,692,1417216,672,0,-2.0092165,1417216,692,0.022399977,PP02,0.22216797,2600.9761230945587,484.13
-0.00064538734,0.026864331,0.8515941053628922,129.24739820000002,693,1419264,686,0,-2.0044203,1419264,693,0.020321295,PP02,0.20791015,2603.9605610370636,482.19
0.0030742707,0.027603472,0.8524520546197891,125.68177218,694,1421312,912,0,-1.9936241,1421312,694,0.020396564,PP02,0.20712891,2606.207044839859,480.43
