nupdates,value_loss,total_timesteps,trial,Name,fps,EpRewMean,Iteration,approxkl,EpLenMean,explained_variance,policy_loss,serial_timesteps,time_elapsed,loss_ent,clipfrac
517,0.021134663,1058816,0,PP02,1313,126.01746300999997,517,0.1274353,660.95,0.9180791601538658,-0.019426584,1058816,1044.7159214019775,-2.3003817,0.5628418
518,0.07474394,1060864,0,PP02,1318,122.79162496,518,0.64745224,656.58,0.8906467780470848,-0.025954748,1060864,1046.2700061798096,-2.3152828,0.5474609
519,0.0067535713,1062912,0,PP02,1310,119.68985339,519,0.10273795,653.63,0.7742311358451843,-0.019847956,1062912,1047.8328864574432,-2.304172,0.55546874
520,0.05356685,1064960,0,PP02,1304,118.53826863,520,0.10513212,651.09,0.8754357323050499,-0.024948109,1064960,1049.4028751850128,-2.2941368,0.4980957
521,0.14195654,1067008,0,PP02,1300,110.84935551000004,521,0.11662737,633.39,0.9041489660739899,-0.02222957,1067008,1050.9779155254364,-2.3344064,0.54423827
522,0.038781725,1069056,0,PP02,1304,112.60375134000002,522,0.10569286,632.77,0.935904435813427,-0.02359193,1069056,1052.5485367774963,-2.3579755,0.53466797
523,0.0712371,1071104,0,PP02,1307,104.88634898999999,523,0.104920045,610.42,0.9444316290318966,-0.026032027,1071104,1054.115787744522,-2.3955367,0.53393555
524,0.09297905,1073152,0,PP02,1317,110.34155514999999,524,0.119871415,621.24,0.7301167249679565,-0.018008152,1073152,1055.6701929569244,-2.4142897,0.56865233
525,0.039232135,1075200,0,PP02,1307,109.40833229000002,525,0.11050713,618.69,0.9229208752512932,-0.030702997,1075200,1057.2366380691528,-2.4187431,0.5680664
526,0.07274501,1077248,0,PP02,1309,104.86787956,526,0.11598295,608.66,0.9027293026447296,-0.018351408,1077248,1058.8004105091095,-2.454605,0.5647461
527,0.03508584,1079296,0,PP02,1318,104.73318556,527,0.11326791,609.65,0.9358643367886543,-0.02179547,1079296,1060.354147195816,-2.467684,0.55737305
528,0.07329842,1081344,0,PP02,1302,101.82660076,528,0.1385838,604.96,0.9032251387834549,-0.021249842,1081344,1061.9270594120026,-2.4747872,0.5758789
529,0.040644187,1083392,0,PP02,1294,101.69406784,529,0.12636189,603.18,0.9311502650380135,-0.020675702,1083392,1063.509979724884,-2.488025,0.5775879
530,0.02124187,1085440,0,PP02,1312,103.09654912000003,530,0.12502205,607.54,0.9192271754145622,-0.024358066,1085440,1065.0705494880676,-2.5074067,0.56401366
531,0.011032641,1087488,0,PP02,1308,106.56258028000003,531,0.12804647,612.45,0.022911429405212402,-0.019422276,1087488,1066.6359543800354,-2.5199783,0.57734376
532,0.04453028,1089536,0,PP02,1301,104.19784746,532,0.10264733,605.75,0.8435395956039429,-0.014141354,1089536,1068.2100217342377,-2.5079691,0.55302733
533,0.026152227,1091584,0,PP02,1315,106.95936753000002,533,0.11090116,610.49,0.8960547149181366,-0.023059772,1091584,1069.7672696113586,-2.4974387,0.56118166
534,0.057544183,1093632,0,PP02,1289,107.42272273999998,534,0.13566189,612.83,0.8523706048727036,-0.016385932,1093632,1071.355705022812,-2.4984546,0.58325195
535,0.0872397,1095680,0,PP02,1303,103.14831464000001,535,0.106896445,603.82,0.9126930609345436,-0.02664809,1095680,1072.9266545772552,-2.5077596,0.53701174
536,0.056109644,1097728,0,PP02,1291,104.91416637000002,536,0.10940172,604.61,0.9022553637623787,-0.02434795,1097728,1074.5123617649078,-2.4995532,0.55874026
537,0.070659,1099776,0,PP02,1307,104.97774944999999,537,0.106346704,607.32,0.9169631376862526,-0.025472,1099776,1076.0787420272827,-2.516732,0.55673826
538,0.11660205,1101824,0,PP02,1295,104.32622560000001,538,0.15266353,604.81,0.8166943490505219,-0.014722427,1101824,1077.6596703529358,-2.5314653,0.58583987
539,0.08522977,1103872,0,PP02,1292,103.50452735,539,0.111717656,603.26,0.9289748072624207,-0.023857096,1103872,1079.2440173625946,-2.51045,0.5578125
540,0.051555246,1105920,0,PP02,1308,105.54534184000002,540,0.103836596,606.31,0.7461475431919098,-0.025596473,1105920,1080.8098351955414,-2.5232477,0.54648435
541,0.008863198,1107968,0,PP02,1309,105.48831959000005,541,0.09867367,606.84,0.3288951516151428,-0.021788321,1107968,1082.3741335868835,-2.5339277,0.5474121
542,0.0163682,1110016,0,PP02,1312,109.97815690000003,542,0.09880367,610.72,0.9476813971996307,-0.015929196,1110016,1083.9348289966583,-2.5457473,0.54711914
543,0.08747273,1112064,0,PP02,1312,110.83746696,543,0.108146444,614.08,0.8572026044130325,-0.020320585,1112064,1085.4951751232147,-2.558448,0.5276367
544,0.018648984,1114112,0,PP02,1302,113.24524019,544,0.11448914,617.89,0.019690215587615967,-0.019444238,1114112,1087.0683753490448,-2.5938945,0.57246095
545,0.042320423,1116160,0,PP02,1310,116.47425998,545,0.11011241,627.45,0.9225378707051277,-0.020778017,1116160,1088.633667230606,-2.6072478,0.5680664
546,0.020451652,1118208,0,PP02,1308,118.09062417999999,546,0.10093981,632.24,0.927851639688015,-0.008665413,1118208,1090.199402809143,-2.622037,0.54951173
547,0.009568583,1120256,0,PP02,1308,121.47431319000002,547,0.095097676,639.01,0.2768610119819641,-0.019605674,1120256,1091.7653379440308,-2.6158137,0.5582031
548,0.11599634,1122304,0,PP02,1309,117.6662322,548,0.13711125,630.2,0.8726715296506882,-0.018489555,1122304,1093.3301939964294,-2.5983796,0.5659668
549,0.0189874,1124352,0,PP02,1279,121.07728072,549,0.09703865,634.92,0.9430162608623505,-0.021142486,1124352,1094.9309332370758,-2.6048172,0.553125
550,0.08806098,1126400,0,PP02,1292,119.72281745000001,550,0.11280103,634.88,0.856419637799263,-0.01340197,1126400,1096.5158777236938,-2.6317856,0.54775393
551,0.044420883,1128448,0,PP02,1274,121.58652217000001,551,0.12433996,640.85,0.8945992961525917,-0.017135674,1128448,1098.1226148605347,-2.669372,0.5728027
552,0.03334679,1130496,0,PP02,1287,124.64441059,552,0.10728242,648.18,0.9416701532900333,-0.025278408,1130496,1099.7136809825897,-2.6865754,0.5536621
553,0.08722561,1132544,0,PP02,1292,126.00242822000004,553,0.12021452,652.86,0.9159782752394676,-0.016723055,1132544,1101.2987458705902,-2.707481,0.56381834
554,0.078584775,1134592,0,PP02,1281,124.78259835,554,0.528055,650.22,0.8699780255556107,-0.028275054,1134592,1102.897188425064,-2.721719,0.56455076
555,0.029869404,1136640,0,PP02,1287,128.90117233000004,555,0.11465578,660.58,0.9474673047661781,-0.01669773,1136640,1104.4879794120789,-2.74196,0.57006836
556,0.06114865,1138688,0,PP02,1278,124.24713605,556,0.12537083,652.51,0.9401530884206295,-0.022151893,1138688,1106.0898387432098,-2.7627828,0.56933594
557,0.039502196,1140736,0,PP02,1282,125.52233048000002,557,0.10712916,656.95,0.9285425096750259,-0.027399883,1140736,1107.687447309494,-2.7817383,0.5581543
558,0.08470436,1142784,0,PP02,1283,120.73254916000002,558,0.12548992,647.91,0.915974460542202,-0.012793303,1142784,1109.283893585205,-2.7844245,0.5745605
559,0.04886178,1144832,0,PP02,1265,121.02592228000002,559,0.13015012,646.43,0.9231196418404579,-0.017678011,1144832,1110.9026420116425,-2.7842116,0.5906738
560,0.047607746,1146880,0,PP02,1298,122.94817351,560,0.13616648,653.41,0.9413865655660629,-0.022948122,1146880,1112.4803636074066,-2.8069668,0.5456055
561,0.03919544,1148928,0,PP02,1313,125.71001323,561,0.10345002,662.5,0.9240251183509827,-0.019734273,1148928,1114.0398178100586,-2.8265703,0.55678713
562,0.050375562,1150976,0,PP02,1314,121.51809053000001,562,0.11978793,656.83,0.9367150142788887,-0.018070562,1150976,1115.5980460643768,-2.8290482,0.5677246
563,0.013998201,1153024,0,PP02,1323,121.61922098000002,563,0.11799599,655.83,0.9124979078769684,-0.021352863,1153024,1117.1462976932526,-2.827588,0.57592773
564,0.1318008,1155072,0,PP02,1280,103.76814846,564,0.1110062,616.24,0.916370302438736,-0.02347878,1155072,1118.746324300766,-2.8359673,0.5618652
565,0.042050328,1157120,0,PP02,1312,105.67082600000002,565,0.112357184,617.78,0.925371453166008,-0.01880738,1157120,1120.3067367076874,-2.846504,0.5699707
566,0.013727303,1159168,0,PP02,1311,108.61605298000002,566,0.11285208,625.47,0.08672076463699341,-0.018587213,1159168,1121.8683586120605,-2.8611116,0.5644043
567,0.08791588,1161216,0,PP02,1303,110.69209245999998,567,0.10825883,629.37,0.7854467481374741,-0.01624946,1161216,1123.439620733261,-2.8820636,0.566748
568,0.037794136,1163264,0,PP02,1317,109.80721879,568,0.13158967,626.26,0.9320672377943993,-0.008369037,1163264,1124.994212627411,-2.8957756,0.5969238
569,0.037641376,1165312,0,PP02,1303,112.5242044,569,0.11371745,630.8,0.9378778487443924,-0.015777387,1165312,1126.5662732124329,-2.8925328,0.5674316
570,0.078280345,1167360,0,PP02,1312,113.96762398000001,570,0.11170517,631.17,0.8907900750637054,-0.022084441,1167360,1128.1271936893463,-2.8945906,0.56279296
571,0.08007806,1169408,0,PP02,1307,110.27619697,571,0.14469582,625.51,0.8970839977264404,-0.018192237,1169408,1129.693776845932,-2.9111238,0.58862305
572,0.08986333,1171456,0,PP02,1312,103.03223226,572,0.1307128,616.4,0.9024370908737183,-0.019562619,1171456,1131.2541172504425,-2.9442706,0.57368165
573,0.0574148,1173504,0,PP02,1314,103.23252343000001,573,0.48224932,619.59,0.8121095448732376,-0.02682493,1173504,1132.812126159668,-2.9779801,0.5811523
574,0.08344075,1175552,0,PP02,1300,97.23571270999999,574,0.10324161,607.98,0.9171864166855812,-0.018336834,1175552,1134.3871200084686,-3.0076487,0.5532715
575,0.07037987,1177600,0,PP02,1287,86.04861277999998,575,0.113952145,584.86,0.944314569234848,-0.00997665,1177600,1135.9777092933655,-3.006863,0.566748
576,0.07737217,1179648,0,PP02,1311,80.73398794999999,576,0.20225418,576.51,0.842005580663681,-0.014626597,1179648,1137.5397305488586,-3.010905,0.55864257
577,0.05472371,1181696,0,PP02,1305,77.10590548,577,0.12947236,569.19,0.9458949491381645,-0.00979964,1181696,1139.1091933250427,-3.0223935,0.59106445
578,0.06519281,1183744,0,PP02,1301,69.21684225000001,578,0.12943932,548.32,0.9398456662893295,-0.015345851,1183744,1140.6826095581055,-3.024259,0.58549803
579,0.024638917,1185792,0,PP02,1315,72.75796325,579,0.13997836,554.88,0.5143839120864868,-0.020782862,1185792,1142.2393651008606,-3.0399663,0.59824216
580,0.059271883,1187840,0,PP02,1297,74.30265358000001,580,0.20942295,556.38,0.9077105894684792,-0.022120867,1187840,1143.817865371704,-3.0385246,0.59750974
581,0.04557255,1189888,0,PP02,1313,78.85266953,581,0.14494374,565.77,0.8776818960905075,-0.021022104,1189888,1145.3769719600677,-3.0368793,0.5636231
582,0.035668395,1191936,0,PP02,1309,76.9143599,582,0.16219912,562.46,0.9493015594780445,-0.0215397,1191936,1146.941401720047,-3.0331004,0.6033691
583,0.095314525,1193984,0,PP02,1307,77.11785760999999,583,0.16825925,564.24,0.8900048658251762,-0.0053575947,1193984,1148.5085339546204,-3.04218,0.6154785
584,0.0711522,1196032,0,PP02,1310,73.0084614,584,0.11776318,553.12,0.9361800253391266,-0.011375437,1196032,1150.071678161621,-3.0376964,0.5642578
585,0.07937245,1198080,0,PP02,1305,75.83118503,585,0.16137926,560.94,0.891685277223587,-0.016233733,1198080,1151.640742778778,-3.0340993,0.57285154
586,0.058232587,1200128,0,PP02,1312,70.52681164000002,586,0.11914375,550.74,0.9509256593883038,-0.0146788135,1200128,1153.2015805244446,-3.0439477,0.56948245
587,0.08243085,1202176,0,PP02,1300,62.448795830000016,587,0.11726924,528.76,0.9339598268270493,-0.02150159,1202176,1154.7772195339203,-3.0645354,0.5727539
588,0.05616672,1204224,0,PP02,1302,55.36043411000001,588,0.11383222,513.5,0.9372667148709297,-0.010586948,1204224,1156.3499739170074,-3.0710251,0.5691894
589,0.062071227,1206272,0,PP02,1306,55.70375804000001,589,0.1288108,516.21,0.9344576895236969,-0.01781572,1206272,1157.918295621872,-3.065448,0.59335935
590,0.025333121,1208320,0,PP02,1297,58.14178488000002,590,0.11576384,523.76,0.967074491083622,-0.0060046343,1208320,1159.4976098537445,-3.0800512,0.5751465
591,0.065806255,1210368,0,PP02,1305,51.71007633,591,0.116085604,508.57,0.9244392067193985,-0.015574147,1210368,1161.0681247711182,-3.071038,0.5695801
592,0.057842292,1212416,0,PP02,1310,47.52619373,592,0.1614269,499.5,0.9229375869035721,-0.02504434,1212416,1162.6314134597778,-3.0699532,0.5953125
593,0.11148721,1214464,0,PP02,1297,37.550013760000006,593,0.13099623,480.87,0.9085115045309067,-0.022314306,1214464,1164.21027302742,-3.087063,0.57421875
594,0.059416957,1216512,0,PP02,1304,34.26009608,594,0.13908437,474.94,0.9401493296027184,-0.02065071,1216512,1165.7805454730988,-3.0922081,0.5909668
595,0.06642714,1218560,0,PP02,1290,31.55075388,595,0.11670838,462.05,0.9419083781540394,-0.018555047,1218560,1167.368327140808,-3.1075995,0.5881836
596,0.028651908,1220608,0,PP02,1317,31.732732039999995,596,0.15044251,462.7,0.9347708597779274,-0.009657545,1220608,1168.9226322174072,-3.1129723,0.61083984
597,0.105078265,1222656,0,PP02,1297,29.472128319999996,597,0.2639678,456.75,0.9148332104086876,-0.02498803,1222656,1170.501102924347,-3.1225219,0.59541017
598,0.09782609,1224704,0,PP02,1297,27.66465069,598,0.13048184,449.13,0.9106144234538078,-0.021805553,1224704,1172.0798268318176,-3.14607,0.58618164
599,0.058901954,1226752,0,PP02,1309,27.234308069999997,599,0.14588708,451.55,0.8997460156679153,-0.016585004,1226752,1173.6438610553741,-3.1672063,0.59350586
600,0.035735596,1228800,0,PP02,1320,30.17250178,600,0.15751064,461.28,0.9436145946383476,-0.016593523,1228800,1175.1953105926514,-3.150025,0.6088867
601,0.060951106,1230848,0,PP02,1312,29.75602828,601,0.14850916,460.84,0.8776503354310989,-0.0212444,1230848,1205.4870343208313,-3.126092,0.5955566
602,0.046448864,1232896,0,PP02,1287,23.2118148,602,0.12059327,449.64,0.9498131982982159,-0.014836246,1232896,1207.0778889656067,-3.1434407,0.5845703
603,0.022457479,1234944,0,PP02,1285,28.4990038,603,0.13652435,458.55,0.27090442180633545,-0.0214647,1234944,1208.6732592582703,-3.1572185,0.5992676
604,0.027146837,1236992,0,PP02,1273,28.69548515,604,0.15981476,458.86,0.9427426420152187,-0.01463679,1236992,1210.2820510864258,-3.1603553,0.5871582
605,0.06764931,1239040,0,PP02,1273,28.32038896,605,0.15290384,459.62,0.9105680584907532,-0.0123991,1239040,1211.89089179039,-3.1625936,0.59526366
606,0.024538886,1241088,0,PP02,1269,29.02497696,606,0.15517923,457.86,0.8500139713287354,-0.014037384,1241088,1213.504718542099,-3.1670897,0.6121582
607,0.05451121,1243136,0,PP02,1270,32.58829776,607,0.11657004,466.21,0.9125661924481392,-0.017298212,1243136,1215.1170752048492,-3.1684628,0.57895505
608,0.034121133,1245184,0,PP02,1317,35.496096769999994,608,0.12782863,470.59,0.9499733485281467,-0.007725662,1245184,1216.671771287918,-3.1526809,0.58803713
609,0.037995663,1247232,0,PP02,1303,36.62097129,609,0.15307565,472.17,0.9168643429875374,-0.020034742,1247232,1218.2436728477478,-3.1428072,0.59750974
610,0.017797168,1249280,0,PP02,1313,43.82237284,610,0.11747613,486.9,0.9257373735308647,-0.010016664,1249280,1219.8036613464355,-3.1504898,0.5840332
611,0.024406282,1251328,0,PP02,1307,46.37510171999998,611,0.12145056,491.89,0.9497210681438446,-0.017352084,1251328,1221.3705792427063,-3.133266,0.56992185
612,0.10053544,1253376,0,PP02,1252,45.79381446,612,0.13616276,489.99,0.9201360940933228,-0.02226695,1253376,1223.005467414856,-3.137279,0.587207
613,0.016759977,1255424,0,PP02,1305,50.252984749999996,613,0.16049726,495.76,0.9291048496961594,-0.013968803,1255424,1224.5749688148499,-3.1756155,0.5991211
614,0.05363987,1257472,0,PP02,1308,54.03576324999999,614,0.15029493,504.23,0.8819967582821846,-0.009812277,1257472,1226.140337228775,-3.1820228,0.61933595
615,0.06542756,1259520,0,PP02,1294,53.55064301,615,0.14372787,502.96,0.9061221703886986,-0.024399834,1259520,1227.7224559783936,-3.178048,0.59335935
616,0.05899576,1261568,0,PP02,1303,53.07880181,616,0.14098464,505.88,0.9381331391632557,-0.012527166,1261568,1229.2934329509735,-3.1893497,0.59287107
617,0.014988689,1263616,0,PP02,1326,59.07177125000001,617,0.11640169,519.11,0.6202027797698975,-0.024617692,1263616,1230.8381161689758,-3.1860154,0.58383787
618,0.066373706,1265664,0,PP02,1308,59.59912619,618,0.1412508,519.28,0.9148979857563972,-0.013855977,1265664,1232.4030930995941,-3.1897182,0.5959961
619,0.04772127,1267712,0,PP02,1315,64.27500406,619,0.13960712,530.36,0.9024769961833954,-0.010270941,1267712,1233.9602584838867,-3.197347,0.6116699
620,0.045903858,1269760,0,PP02,1297,69.26821856000001,620,0.13420486,541.76,0.9120782986283302,-0.019028706,1269760,1235.5395276546478,-3.2047825,0.60976565
621,0.04147599,1271808,0,PP02,1307,72.80808067999999,621,0.13748446,549.41,0.9261851906776428,-0.015127817,1271808,1237.1062903404236,-3.22449,0.5853027
622,0.05613588,1273856,0,PP02,1296,76.68168858000001,622,0.16412213,560.89,0.9360306859016418,-0.008906631,1273856,1238.6857461929321,-3.2408772,0.61757815
623,0.031747986,1275904,0,PP02,1313,76.08033075000002,623,0.13222517,557.19,0.9276063144207001,-0.010065082,1275904,1240.2457811832428,-3.2678406,0.5967773
624,0.077289134,1277952,0,PP02,1295,77.71843307,624,0.123617195,561.27,0.9044201597571373,-0.023321781,1277952,1241.8270509243011,-3.2713737,0.57734376
625,0.035348363,1280000,0,PP02,1307,81.12954811,625,0.1412046,569.44,0.9607689157128334,-0.006383091,1280000,1243.3941996097565,-3.2888656,0.58549803
626,0.06434848,1282048,0,PP02,1296,82.82368874,626,0.13067415,574.67,0.9213714078068733,-0.019706266,1282048,1244.9740631580353,-3.3039842,0.5944824
627,0.029409742,1284096,0,PP02,1311,86.02516396000001,627,0.14354813,582.22,0.9396588690578938,-0.020118332,1284096,1246.5361511707306,-3.304544,0.6038574
628,0.040165804,1286144,0,PP02,1308,87.27004105000002,628,0.1427094,586.23,0.9217181578278542,-0.008143458,1286144,1248.1012706756592,-3.301696,0.59711915
629,0.07862303,1288192,0,PP02,1304,87.1435042,629,0.15487048,585.61,0.8678632229566574,-0.013395125,1288192,1249.6713597774506,-3.314003,0.5985352
630,0.023205103,1290240,0,PP02,1307,92.31449881999998,630,0.1404275,594.2,0.9005247205495834,-0.01663147,1290240,1251.2379035949707,-3.3412304,0.61201173
631,0.04322774,1292288,0,PP02,1301,95.56061959,631,0.14767334,601.98,0.9384599253535271,-0.0074900216,1292288,1252.8121137619019,-3.3708901,0.6062988
632,0.057988156,1294336,0,PP02,1308,91.53373574,632,0.15132675,597.51,0.910455234348774,0.00040488102,1294336,1254.3781335353851,-3.4024537,0.6075684
633,0.05161302,1296384,0,PP02,1302,88.10951129000001,633,0.151742,590.2,0.9404383301734924,-0.01269301,1296384,1255.9505004882812,-3.408128,0.6027344
634,0.08573468,1298432,0,PP02,1293,87.31725222999998,634,0.15001339,588.48,0.894023634493351,-0.018692754,1298432,1257.5342543125153,-3.400648,0.5996582
635,0.030700546,1300480,0,PP02,1315,85.36077101000001,635,0.1462838,586.02,0.8826358765363693,-0.0059201387,1300480,1259.0909988880157,-3.4241757,0.61508787
636,0.067894414,1302528,0,PP02,1298,83.29584679999998,636,0.13982578,580.44,0.9255964532494545,-0.01650765,1302528,1260.6688585281372,-3.4286952,0.6016113
637,0.06894947,1304576,0,PP02,1323,87.05241667,637,0.28707397,590.54,0.6793267726898193,-0.016851574,1304576,1262.217173576355,-3.455108,0.5973633
638,0.022019926,1306624,0,PP02,1306,89.73371647999998,638,0.28315613,593.91,0.8985487148165703,-0.01273072,1306624,1263.785095691681,-3.4521337,0.5980469
639,0.07695208,1308672,0,PP02,1302,85.93471190000002,639,0.15241581,589.31,0.904608242213726,-0.01448427,1308672,1265.3579161167145,-3.4421515,0.61391604
640,0.031433664,1310720,0,PP02,1311,84.12595621,640,0.16950156,586.61,0.9491171464323997,-0.01850796,1310720,1266.9199388027191,-3.4341702,0.5972656
641,0.0128143225,1312768,0,PP02,1315,90.79185926000002,641,0.13793012,601.79,-0.0927431583404541,-0.01617927,1312768,1268.4774208068848,-3.4381604,0.61035156
642,0.011549829,1314816,0,PP02,1317,96.47842476,642,0.17145094,616.03,0.9537332244217396,-0.017085245,1314816,1270.0322501659393,-3.453151,0.6183106
643,0.042465154,1316864,0,PP02,1302,96.11464105999998,643,0.15360683,618.14,0.9065665528178215,-0.003147864,1316864,1271.60471367836,-3.452908,0.60322267
644,0.04079453,1318912,0,PP02,1308,96.79974205000002,644,0.15487257,622.28,0.944378562271595,-0.011264291,1318912,1273.1704695224762,-3.4295464,0.6129395
645,0.0077425754,1320960,0,PP02,1305,97.46268703000001,645,0.15025803,623.73,0.9596514403820038,-0.014034274,1320960,1274.7390637397766,-3.4446812,0.6046387
646,0.009651354,1323008,0,PP02,1310,101.54783936000001,646,0.17147782,633.03,0.9588628262281418,-0.0068194447,1323008,1276.301614522934,-3.4341233,0.6203613
647,0.015670743,1325056,0,PP02,1298,106.92422503999998,647,0.1535953,642.34,0.9409866631031036,-0.008402255,1325056,1277.878961801529,-3.4124565,0.61674803
648,0.033783942,1327104,0,PP02,1306,105.03868480999999,648,0.12993035,639.63,0.9531211368739605,-0.017472314,1327104,1279.4463002681732,-3.3905826,0.58686525
649,0.00812635,1329152,0,PP02,1320,108.54940373,649,0.13166471,646.82,-0.1428685188293457,-0.012646565,1329152,1280.997453212738,-3.3799891,0.58999026
650,0.07000923,1331200,0,PP02,1309,113.43085317,650,0.16754669,656.34,0.8048266917467117,-0.007139805,1331200,1282.5619766712189,-3.3654633,0.61552733
651,0.06306622,1333248,0,PP02,1305,106.31478062000002,651,0.13734742,642.37,0.9365303888916969,-0.017526489,1333248,1284.1314029693604,-3.3749337,0.5629883
652,0.06934216,1335296,0,PP02,1296,103.98959649,652,0.13734941,636.33,0.9231682494282722,-0.013394365,1335296,1285.7117652893066,-3.3831081,0.5871582
653,0.05286798,1337344,0,PP02,1300,107.87171898000001,653,0.1470578,645.19,0.8588048368692398,-0.013869675,1337344,1287.2865953445435,-3.3965244,0.5968262
654,0.055417437,1339392,0,PP02,1293,106.05492811,654,0.15778497,639.94,0.8435536921024323,-0.017185502,1339392,1288.870505809784,-3.4325013,0.61103517
655,0.11606153,1341440,0,PP02,1277,103.58458908,655,0.14754504,635.23,0.8814398422837257,-0.020761568,1341440,1290.4742410182953,-3.4719284,0.59892577
656,0.05613045,1343488,0,PP02,1291,104.58770967000002,656,0.16802408,639.71,0.9132022261619568,-0.008195085,1343488,1292.0607583522797,-3.478867,0.625
657,0.033589102,1345536,0,PP02,1268,103.45031931000001,657,0.16946027,637.3,0.9567537419497967,-0.008384572,1345536,1293.6756312847137,-3.443852,0.6117676
658,0.028467426,1347584,0,PP02,1301,101.38266922000001,658,0.16195634,634.4,0.9593144692480564,-0.013732503,1347584,1295.249109506607,-3.4336529,0.6100098
659,0.024363954,1349632,0,PP02,1303,104.52463567999999,659,0.14396696,638.45,0.8986011296510696,-0.013449539,1349632,1296.8208918571472,-3.4494858,0.613623
660,0.052026533,1351680,0,PP02,1282,101.60158418,660,0.12220402,629.99,0.9162872061133385,-0.0109611815,1351680,1298.4179816246033,-3.446507,0.5804199
661,0.023248546,1353728,0,PP02,1306,102.44673750000001,661,0.14682946,633.22,0.8898955509066582,-0.014100434,1353728,1299.9860818386078,-3.4220223,0.6123535
662,0.076301135,1355776,0,PP02,1291,96.77495343999999,662,0.14758295,619.42,0.9358104690909386,-0.012006809,1355776,1301.5726017951965,-3.3942528,0.6130859
663,0.043778118,1357824,0,PP02,1282,98.69062018999999,663,0.1251904,623.09,0.933942124247551,-0.017313395,1357824,1303.170288324356,-3.3920517,0.5897461
664,0.03732597,1359872,0,PP02,1286,98.86226105999998,664,0.12847774,624.05,0.9446643106639385,-0.013897647,1359872,1304.763013124466,-3.3971393,0.59716797
665,0.048741408,1361920,0,PP02,1258,96.48969114000002,665,0.14434566,616.4,0.9258711710572243,-0.0128920525,1361920,1306.39067196846,-3.4081173,0.6050293
666,0.081250295,1363968,0,PP02,1276,95.93460181,666,0.12590733,619.02,0.9182595238089561,-0.017777393,1363968,1307.9954555034637,-3.4212735,0.58388674
667,0.020562584,1366016,0,PP02,1290,92.59205476000001,667,0.12013756,612.2,0.9506412856280804,-0.012047474,1366016,1309.5828030109406,-3.414854,0.58984375
668,0.032772057,1368064,0,PP02,1279,92.2994946,668,0.12512527,610.94,0.9297375753521919,-0.00918104,1368064,1311.1841158866882,-3.4188485,0.5824219
669,0.04835713,1370112,0,PP02,1272,90.06482025000001,669,0.12014487,605.71,0.9272984340786934,-0.017302467,1370112,1312.7932419776917,-3.4261322,0.57851565
670,0.06299054,1372160,0,PP02,1263,81.60621940000001,670,0.15135254,586.52,0.9372133612632751,-0.012253882,1372160,1314.415090560913,-3.449223,0.62172854
671,0.037314877,1374208,0,PP02,1300,76.48662220000001,671,0.13990203,574.7,0.9580919109284878,-0.019073159,1374208,1315.9903235435486,-3.4542115,0.5998047
672,0.032401957,1376256,0,PP02,1268,80.31719494,672,0.16473515,579.2,0.876616396009922,-0.010271428,1376256,1317.605476140976,-3.4526515,0.6305664
673,0.06504597,1378304,0,PP02,1273,73.71203945,673,0.16964339,566.3,0.9195182472467422,-0.022306446,1378304,1319.2141559123993,-3.4620597,0.6009277
674,0.05606857,1380352,0,PP02,1292,64.12970754000001,674,0.14905009,548.01,0.9438440129160881,-0.017604962,1380352,1320.7985911369324,-3.4826977,0.6034668
675,0.03454328,1382400,0,PP02,1312,69.68253505000001,675,0.14825593,559.02,0.057740867137908936,-0.006448751,1382400,1322.3598747253418,-3.4964447,0.62402344
676,0.048597343,1384448,0,PP02,1308,60.52216503,676,0.16038051,539.66,0.9154811576008797,-0.015656628,1384448,1323.925059556961,-3.4754581,0.61376953
677,0.040562756,1386496,0,PP02,1313,62.32370245,677,0.15360889,541.69,0.9078862220048904,-0.019397544,1386496,1325.484676361084,-3.4895043,0.6194336
678,0.024953192,1388544,0,PP02,1314,65.86262674000001,678,0.1495082,553.6,0.9417205415666103,-0.011177101,1388544,1327.0435583591461,-3.5074253,0.6262207
679,0.062294852,1390592,0,PP02,1292,67.12492861,679,0.14561066,556.29,0.8942439705133438,-0.020322328,1390592,1328.62943983078,-3.5138974,0.6131836
680,0.01503296,1392640,0,PP02,1312,71.51145292,680,0.13784939,567.04,0.9298564344644547,-0.013861842,1392640,1330.1902751922607,-3.5069656,0.6082519
681,0.0505219,1394688,0,PP02,1315,72.08555055000001,681,0.18836097,569.77,0.8662602007389069,-0.011912308,1394688,1331.7476105690002,-3.4972706,0.63442385
682,0.048767917,1396736,0,PP02,1297,73.22639468,682,0.16711572,573.06,0.9198122099041939,-0.018625151,1396736,1333.3259916305542,-3.4995034,0.57822263
683,0.062143218,1398784,0,PP02,1308,73.41893071999999,683,0.16885372,572.6,0.8974973633885384,-0.007793265,1398784,1334.8917620182037,-3.5353076,0.61328125
684,0.04205815,1400832,0,PP02,1304,78.84389728000001,684,0.18376401,586.43,0.8813454881310463,-0.023275262,1400832,1336.462036371231,-3.5709724,0.6091797
685,0.04091204,1402880,0,PP02,1320,79.67935054,685,0.13552752,586.19,0.8971984535455704,-0.025493037,1402880,1338.0136244297028,-3.6094193,0.60429686
686,0.11479078,1404928,0,PP02,1300,77.60793002,686,0.13761702,580.43,0.8986892327666283,-0.021126742,1404928,1339.5887534618378,-3.6420212,0.60073245
