#{"env_id": "Pendulum-v0", "t_start": 1522940928.352866}
r,l,t
-1485.437814,200,49.664923
-1079.432946,200,49.72182
-894.56023,200,49.778588
-1703.406526,200,49.834488
-932.87143,200,49.890042
-980.243019,200,50.073498
-1100.096292,200,50.129817
-981.15247,200,50.187615
-1642.802866,200,50.244652
-1317.877023,200,50.300548
-1222.53583,200,50.476431
-997.248284,200,50.533383
-994.872619,200,50.58974
-996.20786,200,50.644403
-1607.387898,200,50.699616
-1206.136947,200,50.87927
-943.651088,200,50.934963
-1393.958182,200,50.98958
-903.294705,200,51.045243
-1161.595433,200,51.10074
-1071.066528,200,51.29076
-1133.807304,200,51.346263
-902.467121,200,51.40172
-958.222295,200,51.456451
-938.884491,200,51.511647
-1186.00545,200,51.702971
-999.396658,200,51.762051
-1157.183298,200,51.818403
-1354.896479,200,51.873578
-1308.019711,200,51.929359
-989.282173,200,52.118293
-1235.168193,200,52.17374
-1750.782124,200,52.228999
-964.444587,200,52.284274
-1408.897635,200,52.339814
-1023.111994,200,52.396701
-929.07305,200,52.583246
-916.075251,200,52.639109
-1260.2216,200,52.69434
-1042.786708,200,52.750077
-1291.315992,200,52.805645
-1659.211308,200,52.99632
-1566.493128,200,53.051714
-752.40022,200,53.107514
-894.293803,200,53.163125
-907.183594,200,53.219014
-1352.150344,200,53.408659
-1445.422618,200,53.464185
-961.610697,200,53.519566
-1046.716284,200,53.575421
-1459.004549,200,53.631495
-1026.743508,200,53.820415
-1651.015538,200,53.876801
-1018.319847,200,53.933211
-1371.507021,200,53.989313
-873.690239,200,54.045742
-1447.198385,200,54.231672
-1760.358504,200,54.287603
-1171.071917,200,54.343014
-1036.87117,200,54.398702
-1322.428376,200,54.454726
-1041.523449,200,54.637588
-1375.564987,200,54.692894
-1034.767674,200,54.748954
-1007.739115,200,54.805253
-963.302191,200,54.861418
-1818.830038,200,55.053501
-1049.934486,200,55.109659
-1060.111837,200,55.166224
-1754.425585,200,55.222036
-1221.097542,200,55.278311
-1013.014556,200,55.469677
-1330.931898,200,55.52545
-1516.673444,200,55.580964
-1280.731451,200,55.637002
-875.892608,200,55.692955
-941.491024,200,55.882226
-1051.40141,200,55.937596
-1790.874475,200,55.993048
-1488.792409,200,56.048495
-1665.77934,200,56.103986
-1080.819184,200,56.159618
-866.358658,200,56.343479
-1533.064349,200,56.398869
-1292.437998,200,56.454142
-1390.181987,200,56.509566
-908.153227,200,56.565102
-1077.19939,200,56.797286
-1434.218571,200,56.853177
-1750.265747,200,56.908597
-1844.86308,200,56.964327
-990.836344,200,57.02052
-968.245794,200,57.206044
-1015.617442,200,57.263794
-1828.880403,200,57.320065
-1224.69891,200,57.374179
-1816.87194,200,57.428595
-1302.741994,200,57.615439
-1533.290662,200,57.674519
-1046.612167,200,57.731614
-1014.099392,200,57.787623
-1338.644839,200,57.84301
-1744.243082,200,58.02391
-1053.519175,200,58.078941
-1271.500391,200,58.137686
-1563.59921,200,58.194348
-1031.339415,200,58.250031
-1335.997654,200,58.446748
-1035.273841,200,58.505031
-1318.677484,200,58.561214
-1276.547968,200,58.617153
-1167.104302,200,58.672943
-1168.958411,200,58.85848
-1110.215524,200,58.914345
-1734.433952,200,58.970186
-1462.780389,200,59.029997
-1076.121768,200,59.088756
-978.517587,200,59.283097
-1580.898766,200,59.338862
-1315.176298,200,59.395259
-1664.269316,200,59.451016
-962.926775,200,59.507684
-1316.072461,200,59.562829
-962.567882,200,59.742429
-1030.584467,200,59.79893
-943.03051,200,59.856411
-1039.011686,200,59.912815
-1001.302519,200,59.97089
-1090.53749,200,60.169846
-978.165229,200,60.227859
-933.794468,200,60.28319
-995.5462,200,60.339066
-1373.36528,200,60.397275
-1175.326296,200,60.587764
-1227.596405,200,60.642397
-1064.820978,200,60.697287
-969.788834,200,60.752748
-1335.875702,200,60.808266
-1305.635908,200,61.004219
-863.298001,200,61.061483
-1088.637721,200,61.116841
-1164.466535,200,61.1728
-1181.947107,200,61.229078
-892.81454,200,61.414589
-1050.020487,200,61.469964
-1361.781999,200,61.526202
-1072.403298,200,61.582791
-1050.007207,200,61.63838
-1558.346818,200,61.837216
-1542.366846,200,61.892827
-1069.841213,200,61.950438
-1008.971013,200,62.013698
-911.970606,200,62.069482
-963.307344,200,62.259017
-953.648598,200,62.315199
-1040.668214,200,62.371348
-1339.004438,200,62.426919
-1149.60636,200,62.482483
-1291.057193,200,62.677227
-1782.531347,200,62.734498
-1013.016961,200,62.79193
-1334.069127,200,62.847997
-1209.26367,200,62.903807
-1121.901095,200,62.959753
-1464.496217,200,63.154147
-1147.253424,200,63.209421
-1055.802328,200,63.264777
-858.909772,200,63.320286
-1527.933432,200,63.376347
-1176.689438,200,63.561774
-959.726472,200,63.617788
-1347.956998,200,63.67364
-858.92456,200,63.729765
-1171.572104,200,63.784683
-1488.256904,200,63.962033
-1095.057532,200,64.018166
-1561.366652,200,64.074378
-1057.868217,200,64.130521
-1510.776182,200,64.187017
-1501.452074,200,64.376497
-985.843154,200,64.432549
-1054.92279,200,64.488798
-1332.38511,200,64.54507
-1434.97503,200,64.600361
-1350.526943,200,64.79723
-920.889363,200,64.854503
-1305.066836,200,64.909876
-1322.380451,200,64.965969
-1382.631203,200,65.021167
-1255.372706,200,65.216748
-1593.724623,200,65.27375
-1178.020014,200,65.329437
-1507.40689,200,65.385014
-984.02666,200,65.441447
-1745.776685,200,65.627053
-979.809722,200,65.68285
-1070.273867,200,65.738304
-1332.118598,200,65.794789
-992.865017,200,65.848906
-1025.618582,200,66.043682
-1697.624173,200,66.099036
-1284.863231,200,66.154824
-1527.230666,200,66.210609
-1345.138457,200,66.267064
-989.126234,200,66.456756
-1025.662124,200,66.512364
-1796.628143,200,66.568542
-1041.617187,200,66.624098
-1046.866454,200,66.679823
-1036.804519,200,66.735934
-1691.601572,200,66.924711
-761.81216,200,66.980198
-1152.644754,200,67.035201
-1187.188287,200,67.090927
-859.549905,200,67.146859
-1045.561777,200,67.347305
-1168.71129,200,67.403697
-1016.62219,200,67.458655
-1014.072253,200,67.513441
-1782.154431,200,67.569052
-1770.226755,200,67.761777
-974.049732,200,67.818381
-1628.957218,200,67.874855
-1399.100656,200,67.930062
-1377.799626,200,67.985334
-988.666578,200,68.175809
-1060.505751,200,68.236667
-1462.004761,200,68.301927
-1171.791552,200,68.359078
-1706.429765,200,68.41463
-1476.164652,200,68.608236
-1296.311205,200,68.663472
-1268.946034,200,68.718389
-1506.684155,200,68.773889
-1069.567682,200,68.830525
-1282.226837,200,69.018259
-1023.692875,200,69.074229
-1472.201113,200,69.130329
-974.343929,200,69.185418
-971.011755,200,69.239223
-1102.250473,200,69.4339
-910.266142,200,69.489457
-1587.372751,200,69.544646
-1171.638194,200,69.599209
-1843.507616,200,69.654354
-1450.868379,200,69.847345
-1079.131172,200,69.902042
-1439.086121,200,69.95859
-1509.735324,200,70.01405
-1040.939343,200,70.069846
-980.987534,200,70.125461
-971.954921,200,70.316803
-1197.078056,200,70.374308
-904.653235,200,70.431108
-1265.504527,200,70.486611
-1003.227804,200,70.542768
-920.623172,200,70.732336
-1070.603572,200,70.79044
-1690.248979,200,70.846946
-1282.13013,200,70.90077
-1504.854724,200,70.956669
-1246.738967,200,71.148359
-1068.386492,200,71.204651
