#{"t_start": 1523008762.28001, "env_id": "RockSample"}
r,l,t
3,7,220.735804
3,7,220.739038
2,6,220.741773
2,6,220.744505
1,5,220.74679
2,6,220.749645
3,7,220.753028
2,6,220.756094
2,6,220.760708
4,8,220.766003
2,6,220.76923
2,6,220.772428
3,7,220.775782
3,7,220.779002
3,7,220.782247
2,6,220.785021
2,6,220.787751
3,7,220.790989
2,6,220.793771
3,7,220.79698
3,7,220.800327
3,7,220.803567
2,6,220.806343
1,5,220.808606
1,5,220.81087
2,6,220.813702
3,7,220.81699
3,7,220.820214
3,7,220.823469
2,6,220.826228
4,8,220.829935
2,6,220.832765
4,8,220.836605
3,7,220.839811
2,6,220.842563
1,5,220.84484
3,7,220.848242
1,5,220.8506
2,6,220.853361
1,5,220.85563
2,6,220.858366
1,5,220.86067
2,6,220.863633
2,6,220.866427
2,6,220.869194
2,6,220.872
3,7,220.875247
1,5,220.87756
3,7,220.880921
2,6,220.883706
4,8,220.887381
2,6,220.890296
1,5,220.892641
2,6,220.895453
1,5,220.89777
1,5,220.900051
3,7,220.90326
2,6,220.906001
2,6,220.908781
3,7,220.912158
3,7,220.915454
1,5,220.917738
4,8,220.921398
4,8,220.925156
2,6,220.927924
3,7,220.931132
3,7,220.934349
3,8,220.938041
1,5,220.940391
3,7,220.943618
2,6,220.94639
2,6,220.949135
3,7,220.952333
4,8,220.956128
2,6,220.958941
3,7,220.962162
3,7,220.965405
4,8,220.969308
4,8,220.973898
2,6,220.976671
3,7,220.979877
3,7,220.983075
2,6,220.9858
3,7,220.989041
3,7,220.992249
2,6,220.995029
2,6,220.997782
3,7,221.000979
1,5,221.167512
3,7,221.171996
2,6,221.175899
1,5,221.179068
3,7,221.183514
3,7,221.188058
1,5,221.191308
2,6,221.19512
2,6,221.198938
3,7,221.203497
1,5,221.206719
2,6,221.210893
3,7,221.214671
2,6,221.223572
3,7,221.227454
3,7,221.23122
3,7,221.234524
4,8,221.238253
2,6,221.24103
4,8,221.244722
3,7,221.247951
4,8,221.251785
4,8,221.255505
4,8,221.259195
2,6,221.261956
1,5,221.264283
2,6,221.267075
1,5,221.269429
3,7,221.272686
3,7,221.275928
0,6,221.278683
3,7,221.28198
1,5,221.284284
4,8,221.288
4,8,221.291768
2,6,221.294534
2,6,221.297509
4,8,221.301221
2,6,221.304088
1,5,221.306396
4,8,221.310087
3,7,221.313432
3,7,221.316676
4,8,221.320428
1,5,221.322722
2,6,221.325595
3,7,221.329078
3,7,221.332385
2,6,221.335164
2,6,221.337955
3,7,221.341189
3,7,221.344543
2,6,221.347341
2,6,221.350122
1,5,221.352628
2,6,221.355454
2,6,221.358294
3,7,221.36156
1,5,221.363935
4,8,221.367669
2,6,221.370444
3,7,221.373837
3,7,221.377114
2,6,221.379886
4,8,221.383576
3,7,221.386818
2,6,221.38971
2,6,221.392836
2,6,221.39608
3,7,221.399862
3,7,221.403404
2,6,221.406239
2,6,221.409054
2,6,221.412004
1,5,221.414517
2,6,221.417417
4,8,221.421147
4,8,221.424839
4,8,221.428552
3,7,221.431762
2,6,221.434508
2,6,221.43821
2,6,221.440983
2,6,221.443717
3,7,221.446945
3,7,221.450145
4,8,221.453952
3,7,221.457203
2,6,221.460032
2,6,221.4628
1,5,221.465084
2,6,221.46794
3,7,221.471189
4,8,221.474935
2,6,221.477695
4,8,221.4814
2,6,221.485222
4,8,221.490408
4,8,221.495141
2,6,221.498424
2,6,221.501515
2,6,221.504262
3,7,221.507477
2,6,221.510229
3,7,221.513549
1,5,221.515879
4,8,221.519575
3,7,221.522791
2,6,221.525538
2,6,221.528336
3,7,221.53174
2,6,221.534511
1,7,221.537732
3,7,221.540969
1,5,221.543257
3,7,221.546668
1,5,221.548984
2,6,221.55175
3,7,221.554955
2,6,221.557741
2,6,221.560485
3,7,221.563864
2,6,221.56664
2,6,221.569388
1,5,221.571723
3,7,221.57497
2,6,221.577915
2,6,221.581343
3,7,221.584692
3,7,221.587955
3,7,221.591192
3,7,221.594748
4,8,221.598496
2,6,221.601269
2,6,221.604103
4,8,221.607851
2,6,221.610674
3,7,221.6139
3,7,221.617195
3,7,221.620467
2,6,221.623225
1,7,221.626606
3,9,221.630728
2,6,221.633544
2,6,221.638127
1,5,221.64233
2,6,221.646147
3,7,221.649418
2,6,221.652177
4,8,221.656041
1,5,221.65845
1,5,221.660777
2,6,221.66356
2,6,221.666339
2,6,221.66909
2,6,221.671976
4,8,221.675729
4,8,221.80971
2,6,221.812817
2,6,221.81563
4,8,221.819375
2,6,221.822162
3,7,221.82541
2,6,221.828281
2,6,221.83107
2,6,221.833837
3,7,221.837133
3,7,221.840381
1,5,221.842768
1,5,221.845168
4,8,221.848866
4,8,221.852572
4,8,221.856705
2,6,221.859569
3,7,221.862803
3,7,221.866052
3,7,221.869258
3,7,221.872462
2,6,221.875303
4,8,221.878996
2,6,221.881741
2,6,221.884515
3,7,221.887747
3,7,221.891853
2,6,221.894729
2,6,221.897981
4,8,221.903312
2,6,221.907195
4,8,221.911521
3,7,221.915021
4,8,221.91887
1,5,221.921322
2,6,221.924129
3,7,221.927354
3,7,221.930613
3,7,221.933805
2,6,221.936679
3,7,221.939958
2,6,221.942772
2,6,221.945525
3,7,221.94876
1,5,221.951039
3,8,221.95479
2,6,221.957563
3,7,221.960792
3,7,221.964055
1,5,221.966325
3,7,221.969781
3,7,221.973069
3,7,221.97629
2,6,221.979039
3,7,221.982288
2,6,221.985119
1,5,221.987406
2,6,221.990165
2,6,221.992979
3,7,221.996574
3,7,222.000093
3,7,222.003402
3,7,222.006678
4,8,222.010351
2,6,222.013148
4,8,222.016974
2,6,222.019761
3,7,222.023008
3,7,222.026207
2,6,222.028995
2,6,222.031824
3,7,222.035076
2,6,222.03783
3,7,222.041074
1,5,222.043371
2,7,222.046754
3,7,222.049995
3,7,222.053211
3,7,222.056447
1,5,222.058725
1,5,222.061046
3,7,222.064283
3,7,222.067516
2,6,222.070309
3,7,222.073574
1,5,222.075863
1,5,222.078263
2,6,222.081025
3,7,222.084269
3,7,222.087474
2,6,222.090223
1,5,222.092607
2,6,222.095396
1,5,222.097658
2,6,222.100377
1,5,222.102636
4,8,222.106584
1,5,222.10889
3,7,222.112103
3,7,222.115302
3,7,222.118539
2,6,222.121314
3,7,222.124644
2,6,222.127424
1,5,222.129714
2,6,222.132457
2,6,222.135199
4,8,222.138941
2,6,222.144423
2,6,222.147469
3,7,222.150681
2,6,222.153435
4,8,222.157369
2,6,222.161212
2,6,222.164859
2,6,222.167615
3,7,222.171108
2,6,222.173875
1,5,222.176149
1,5,222.178457
3,7,222.181687
2,6,222.184487
4,8,222.188332
4,8,222.192164
4,8,222.195857
3,7,222.199165
4,8,222.202882
3,7,222.206116
2,6,222.208881
1,5,222.211142
3,7,222.214335
2,6,222.217072
3,7,222.220357
4,8,222.224031
3,7,222.227252
2,6,222.230149
2,6,222.233177
3,7,222.236425
2,6,222.239171
3,7,222.242397
2,6,222.245128
2,7,222.248428
3,7,222.251688
1,5,222.253993
2,6,222.256749
2,6,222.2595
3,7,222.262713
2,6,222.265525
3,7,222.268745
3,7,222.27202
3,7,222.27522
2,6,222.277993
2,6,222.280952
2,6,222.283761
3,7,222.287001
2,6,222.289752
4,8,222.293485
3,7,222.429724
3,7,222.433069
3,7,222.436464
1,5,222.438799
2,6,222.441579
1,5,222.443871
3,7,222.447106
1,5,222.449385
3,7,222.452663
2,6,222.455519
1,5,222.457836
3,7,222.461105
3,7,222.464331
2,6,222.467203
3,7,222.470485
2,6,222.473267
3,9,222.477418
2,6,222.480193
3,7,222.483615
1,5,222.485939
3,7,222.489183
1,5,222.491505
3,9,222.495669
2,6,222.498711
4,8,222.502766
2,6,222.505601
3,7,222.508845
2,6,222.511597
1,5,222.51399
2,6,222.516788
2,6,222.519613
2,6,222.522399
3,7,222.525644
2,6,222.528417
2,6,222.531382
3,7,222.53466
4,8,222.538397
2,6,222.541189
3,7,222.544414
3,7,222.547694
2,7,222.550908
3,7,222.554141
2,6,222.556906
3,7,222.560182
3,7,222.563513
2,6,222.566288
2,6,222.569056
3,7,222.572277
3,7,222.575583
2,6,222.578944
4,8,222.583358
3,7,222.587139
1,5,222.589614
2,6,222.592402
4,8,222.596183
3,7,222.599461
2,6,222.602217
3,7,222.605543
3,7,222.608863
2,7,222.612097
2,6,222.614856
3,7,222.618066
3,7,222.621327
2,6,222.624122
2,6,222.626985
3,7,222.630214
3,7,222.633504
2,6,222.636282
2,6,222.639113
2,6,222.641943
3,7,222.647672
2,10,222.652671
2,6,222.655608
2,6,222.658566
3,7,222.664512
1,5,222.666831
2,6,222.669578
4,8,222.673371
1,5,222.67572
2,6,222.678562
4,8,222.68226
3,7,222.685479
3,7,222.688756
3,7,222.692074
2,6,222.694837
3,7,222.698065
3,7,222.701274
3,7,222.704582
2,6,222.707363
4,8,222.711066
2,6,222.713808
2,6,222.716591
3,7,222.720074
2,6,222.722895
1,5,222.725198
3,7,222.728425
2,6,222.731322
1,5,222.733636
4,8,222.737764
2,6,222.74054
2,6,222.743348
2,6,222.746463
3,7,222.750126
3,7,222.753466
2,6,222.756239
1,5,222.758525
3,7,222.761755
3,7,222.765053
2,6,222.768049
2,6,222.770843
2,6,222.773609
1,5,222.775885
3,7,222.77909
1,5,222.781401
1,5,222.783726
3,7,222.786983
3,7,222.790194
2,6,222.792929
2,6,222.79567
4,8,222.799421
3,7,222.802741
3,7,222.805976
1,5,222.808273
3,7,222.811492
2,6,222.814365
3,7,222.81761
2,6,222.820803
1,6,222.823951
2,6,222.826897
3,9,222.831247
2,6,222.834024
3,7,222.837218
1,5,222.839519
2,6,222.842299
2,6,222.845102
3,7,222.848358
2,6,222.851105
2,6,222.853848
2,6,222.856598
2,6,222.859394
3,7,222.863023
2,6,222.865797
1,5,222.868104
3,7,222.871795
3,7,222.875559
4,8,222.880076
3,7,222.883313
3,7,222.886596
2,6,222.889375
2,6,222.892661
2,6,222.895448
3,7,222.898661
4,8,222.902331
2,6,222.905067
3,7,222.908351
2,6,222.911182
1,5,222.91347
3,7,222.916716
2,6,222.919503
3,8,223.051371
2,6,223.054189
4,8,223.057884
2,6,223.060752
3,7,223.064032
3,7,223.067262
3,7,223.070493
3,7,223.073733
2,6,223.076585
3,7,223.079853
2,6,223.082609
3,7,223.086035
2,6,223.089257
2,6,223.092579
3,7,223.096355
3,7,223.099804
4,8,223.103496
3,7,223.106827
3,7,223.110226
2,6,223.113085
3,7,223.116359
2,6,223.119114
3,7,223.122377
4,8,223.126742
1,5,223.129071
3,7,223.132304
2,6,223.135053
3,7,223.138418
2,6,223.141266
2,6,223.144256
4,8,223.150636
4,8,223.154479
3,7,223.1578
2,6,223.161959
2,6,223.164862
3,7,223.168121
2,6,223.171134
3,7,223.174409
2,6,223.177171
3,7,223.180437
1,5,223.182751
3,7,223.186226
2,6,223.189021
1,5,223.191306
2,6,223.194044
1,5,223.196309
3,7,223.199587
2,6,223.202393
3,7,223.205645
2,6,223.20841
1,5,223.210749
3,7,223.213991
3,7,223.217258
3,7,223.220554
3,7,223.223816
2,6,223.226574
3,7,223.229865
2,6,223.232644
2,6,223.235478
1,5,223.237906
3,7,223.241193
2,6,223.243962
1,5,223.246244
1,5,223.24852
2,6,223.251334
3,7,223.254553
3,7,223.25783
1,5,223.260115
2,6,223.26288
1,5,223.265245
3,7,223.268496
2,6,223.271248
3,7,223.274495
4,8,223.278187
3,7,223.281505
1,5,223.283797
3,7,223.287021
2,6,223.28976
1,5,223.292108
1,5,223.294403
1,5,223.296853
2,6,223.299656
4,8,223.303356
1,5,223.305624
2,6,223.308369
3,7,223.311624
4,8,223.315403
4,8,223.319123
3,7,223.322343
1,5,223.324619
2,6,223.327372
1,5,223.329715
3,7,223.332981
3,7,223.336237
1,5,223.338517
3,7,223.341734
1,5,223.344171
4,8,223.347879
3,7,223.35109
3,7,223.354327
3,7,223.357558
3,7,223.360839
2,6,223.363858
1,5,223.366193
3,7,223.369411
1,5,223.371679
1,5,223.373982
2,6,223.376766
2,6,223.379523
4,8,223.383197
2,6,223.385937
2,6,223.388722
2,6,223.391595
3,7,223.394817
3,7,223.398114
3,7,223.401364
3,7,223.404591
2,6,223.407564
3,7,223.410839
3,7,223.414101
3,8,223.417762
2,6,223.420525
4,8,223.4246
4,8,223.428325
2,6,223.431455
2,6,223.434244
3,7,223.437545
3,8,223.44125
3,7,223.444502
2,6,223.447244
3,7,223.450497
3,7,223.45381
2,6,223.456761
3,7,223.460075
4,8,223.463815
2,6,223.466593
4,8,223.470364
4,8,223.474125
1,5,223.47645
2,6,223.479192
2,6,223.481941
1,5,223.484215
2,6,223.487273
3,7,223.491091
2,6,223.494265
3,8,223.498521
2,6,223.501444
3,7,223.504719
1,5,223.507003
2,6,223.509738
2,6,223.512547
4,8,223.516252
3,7,223.519697
3,7,223.522948
3,7,223.526154
1,5,223.528422
3,7,223.531684
1,5,223.534324
3,7,223.673642
2,6,223.676438
2,6,223.679304
1,5,223.681959
2,6,223.684815
2,7,223.688102
2,6,223.690988
3,7,223.694237
2,6,223.697044
2,6,223.699839
2,6,223.702608
2,6,223.705426
4,8,223.709158
3,7,223.712408
3,7,223.715652
2,6,223.718424
1,5,223.720757
3,7,223.72399
2,6,223.726743
1,5,223.729086
2,6,223.731945
2,6,223.734988
2,6,223.739028
2,6,223.742401
2,6,223.745594
2,6,223.748396
3,7,223.751848
4,8,223.755593
3,7,223.75883
3,7,223.762084
4,8,223.765838
2,6,223.768687
2,6,223.771448
1,5,223.773753
3,7,223.77697
2,6,223.779784
2,6,223.782599
1,5,223.784957
1,5,223.78726
3,7,223.790477
2,6,223.793263
1,5,223.795541
3,7,223.798847
3,7,223.80209
2,6,223.804865
2,6,223.807599
1,5,223.809883
2,6,223.812609
2,6,223.815431
4,8,223.819193
3,7,223.822464
2,6,223.825231
2,6,223.827992
3,7,223.831269
3,7,223.834505
2,6,223.837338
3,7,223.840581
1,5,223.842895
2,6,223.846191
3,7,223.849831
3,7,223.853114
2,6,223.855913
3,7,223.859152
3,7,223.862475
3,8,223.866327
4,8,223.870036
4,8,223.873726
1,5,223.876032
1,5,223.87837
2,6,223.881129
2,6,223.883951
2,6,223.886722
1,6,223.889458
2,6,223.892371
3,7,223.896686
3,7,223.899947
2,6,223.902711
3,7,223.905958
3,7,223.909307
2,7,223.912534
3,7,223.915753
3,7,223.918963
1,6,223.921671
1,5,223.924125
3,7,223.927371
4,8,223.931057
3,7,223.934343
1,5,223.936689
2,6,223.939545
4,8,223.943268
2,6,223.946028
3,7,223.949446
4,8,223.953246
2,6,223.956173
1,5,223.958465
3,7,223.961689
1,5,223.963962
2,6,223.966708
3,7,223.969976
3,7,223.973217
3,7,223.976482
1,5,223.978768
2,6,223.98152
2,6,223.984269
4,8,223.988019
1,5,223.990306
4,8,223.994029
4,8,223.997752
2,6,224.000573
4,8,224.0044
2,6,224.007173
2,6,224.009943
3,7,224.013164
3,7,224.016455
2,6,224.019214
2,6,224.021981
3,7,224.025176
1,5,224.027465
3,7,224.030725
3,7,224.034059
2,6,224.036822
3,7,224.040087
2,6,224.042858
3,7,224.046129
3,7,224.049596
3,7,224.052885
3,7,224.056693
2,6,224.059929
4,8,224.064083
2,6,224.066892
4,8,224.070605
2,6,224.073408
2,6,224.07622
2,6,224.079132
3,7,224.082381
3,7,224.085585
2,6,224.088314
1,5,224.090596
4,8,224.094494
4,8,224.098212
4,8,224.101965
3,7,224.105211
1,5,224.10751
3,7,224.11086
3,7,224.114099
3,7,224.117578
3,7,224.120803
2,6,224.123613
1,5,224.125948
3,7,224.129274
3,7,224.132516
3,7,224.135774
3,7,224.138995
0,11,224.144141
2,6,224.146923
3,7,224.150176
3,7,224.156469
3,7,224.285167
2,6,224.287997
2,6,224.29076
1,5,224.293089
2,6,224.295856
3,7,224.299559
1,5,224.301893
3,7,224.305158
1,5,224.307453
2,6,224.310207
2,6,224.31302
2,6,224.315787
2,6,224.318685
3,7,224.322171
1,5,224.32454
2,6,224.327348
2,6,224.330154
3,7,224.333434
3,7,224.336692
4,8,224.340421
2,6,224.343424
3,7,224.346731
1,6,224.349497
2,6,224.35339
1,5,224.356817
4,8,224.361767
3,7,224.365821
2,6,224.368783
4,8,224.372709
2,6,224.376045
2,6,224.379315
3,7,224.383
2,6,224.385745
3,7,224.388977
1,5,224.391321
1,5,224.393611
3,7,224.396832
4,8,224.4006
3,7,224.403819
3,7,224.407559
3,7,224.410867
2,6,224.413621
3,7,224.416848
1,5,224.41912
3,7,224.422393
4,8,224.426111
4,8,224.430017
2,6,224.432786
2,6,224.435564
1,5,224.437963
1,5,224.44031
2,6,224.443092
4,8,224.446788
4,8,224.450478
3,7,224.453906
4,8,224.457653
3,7,224.460881
3,7,224.46413
3,7,224.467346
1,7,224.470964
3,7,224.474226
2,6,224.476992
2,6,224.479735
3,7,224.482968
3,7,224.486282
1,5,224.488583
3,7,224.491844
2,6,224.494602
3,7,224.498172
4,8,224.502145
3,7,224.505834
3,7,224.509063
2,6,224.513538
3,7,224.518417
3,7,224.522472
3,7,224.526202
4,8,224.530187
2,6,224.532988
3,7,224.536255
3,7,224.539472
1,5,224.541764
2,6,224.544565
3,7,224.54784
1,5,224.550181
3,7,224.553438
2,6,224.556186
4,9,224.560323
1,9,224.564457
1,5,224.566768
2,6,224.569595
4,8,224.57331
4,8,224.57702
4,8,224.581079
2,6,224.583877
3,7,224.587124
3,7,224.590386
2,6,224.593145
2,6,224.595941
3,7,224.59918
3,7,224.602451
1,5,224.604748
2,6,224.607525
2,6,224.610271
3,7,224.613603
2,6,224.616432
2,6,224.619235
4,8,224.622965
4,8,224.626657
1,5,224.629156
3,7,224.632568
4,8,224.636283
3,7,224.63991
3,7,224.643136
4,8,224.646945
3,7,224.650344
4,8,224.65724
3,7,224.660656
2,10,224.666307
3,7,224.669586
3,7,224.672856
3,7,224.676146
2,6,224.679002
3,7,224.682374
4,8,224.686119
4,8,224.689812
3,7,224.693112
2,6,224.695922
3,7,224.699148
3,7,224.702463
3,7,224.705685
3,7,224.709112
2,6,224.711891
2,6,224.714639
2,6,224.717464
3,7,224.72072
2,6,224.72356
3,7,224.727055
1,5,224.729348
3,7,224.732566
1,5,224.734859
2,6,224.737615
4,8,224.742055
1,5,224.744393
1,6,224.747358
1,5,224.750023
2,6,224.753218
3,8,224.757103
3,7,224.760362
2,6,224.763121
3,7,224.76638
3,7,224.769759
2,6,224.772572
2,6,224.775362
2,6,224.778157
2,6,224.780935
3,7,224.911895
3,7,224.915217
1,5,224.917558
2,6,224.920328
2,6,224.923092
2,6,224.925843
2,6,224.928737
1,5,224.931088
3,7,224.934563
4,8,224.938412
3,7,224.941645
1,6,224.944482
2,6,224.947258
3,7,224.950519
4,8,224.954254
2,6,224.95708
2,6,224.960038
4,8,224.963921
1,5,224.966653
3,7,224.970428
2,6,224.973362
2,6,224.976151
2,6,224.978917
3,7,224.982141
3,7,224.985437
2,6,224.988755
3,7,224.992049
2,6,224.99485
2,6,224.99762
4,8,225.001361
2,6,225.004238
3,7,225.007469
2,6,225.010295
2,6,225.013072
2,6,225.015894
3,7,225.019154
4,8,225.024241
2,6,225.028233
4,8,225.032814
2,6,225.036099
3,7,225.039929
2,6,225.043932
3,7,225.048069
3,7,225.051978
3,7,225.055565
4,8,225.059273
3,7,225.062594
1,5,225.064871
2,6,225.067766
3,7,225.071062
4,8,225.075096
2,7,225.078554
3,7,225.082332
1,5,225.084984
3,7,225.088233
3,7,225.091461
2,6,225.094217
2,6,225.096967
2,6,225.099758
1,5,225.102072
3,7,225.105286
1,5,225.107602
3,7,225.110841
4,8,225.114611
2,6,225.117392
3,7,225.120602
3,7,225.124137
2,6,225.126897
3,7,225.130256
1,5,225.132598
4,8,225.136352
2,6,225.139111
2,6,225.141871
2,6,225.144721
2,6,225.147552
3,7,225.150844
2,6,225.157118
2,6,225.160574
3,7,225.164927
3,7,225.168921
1,5,225.171215
2,6,225.17396
3,7,225.177334
1,5,225.179638
4,8,225.183431
3,7,225.186691
3,7,225.189935
1,5,225.192322
3,7,225.19603
3,7,225.199272
3,7,225.202519
2,6,225.205261
2,6,225.208226
3,7,225.211452
3,7,225.214717
1,5,225.217028
3,7,225.22028
4,8,225.224053
4,8,225.227838
4,8,225.23153
3,7,225.234753
3,7,225.238114
4,8,225.241843
1,5,225.244127
3,7,225.247672
3,7,225.250954
2,6,225.253854
3,7,225.257144
1,5,225.25949
0,6,225.262271
3,7,225.265512
3,7,225.268755
3,7,225.272053
1,5,225.27435
3,7,225.277613
3,7,225.280865
3,7,225.28408
3,7,225.287503
2,6,225.290293
4,8,225.293985
3,9,225.298152
3,7,225.301483
3,7,225.304801
3,7,225.308059
3,7,225.311406
1,5,225.313726
2,6,225.31658
3,7,225.320001
3,7,225.323212
2,6,225.325942
1,5,225.328252
3,7,225.331462
1,5,225.333785
1,5,225.33607
3,7,225.339345
3,7,225.342573
3,7,225.345803
2,6,225.34861
2,6,225.351394
2,6,225.354227
1,5,225.356529
2,6,225.359281
3,7,225.362533
2,6,225.365462
3,8,225.36963
3,7,225.373669
2,6,225.377663
2,6,225.381272
1,5,225.383991
1,5,225.386655
2,6,225.389542
2,6,225.392646
3,7,225.396437
3,7,225.399979
1,5,225.40226
2,6,225.405005
2,6,225.407754
3,7,225.535904
3,7,225.539168
4,8,225.542914
2,6,225.545706
3,7,225.548988
3,7,225.552263
2,6,225.555032
3,7,225.558252
2,6,225.561066
3,7,225.564942
1,5,225.567631
3,7,225.572216
3,7,225.576443
2,6,225.579933
3,7,225.583894
3,7,225.58716
1,5,225.589455
3,7,225.59271
2,6,225.59553
1,5,225.597836
2,7,225.601027
3,7,225.604298
2,6,225.607097
1,5,225.609396
3,7,225.612903
4,8,225.618446
4,9,225.622917
3,7,225.626711
3,7,225.630134
2,6,225.632927
3,7,225.636321
2,6,225.639302
3,9,225.643637
3,7,225.646876
2,6,225.649667
2,6,225.652439
2,6,225.655483
2,6,225.661099
1,5,225.663691
2,6,225.667632
4,9,225.672482
2,6,225.675461
2,6,225.678261
3,7,225.681587
3,7,225.684845
4,8,225.68856
3,7,225.69184
4,8,225.695582
2,6,225.698356
4,8,225.702121
2,6,225.704896
2,6,225.707746
1,5,225.710049
2,6,225.71286
4,8,225.716558
3,7,225.71979
3,7,225.723132
2,6,225.725911
1,5,225.728199
2,6,225.731008
2,6,225.733885
2,6,225.737419
3,7,225.741253
3,7,225.745005
1,5,225.747335
2,6,225.750076
3,8,225.754796
1,5,225.757433
2,6,225.760526
3,7,225.763756
3,7,225.766949
2,6,225.769783
4,8,225.773484
4,8,225.777224
2,6,225.779995
4,8,225.783757
3,7,225.786994
4,8,225.790763
2,6,225.793529
4,8,225.797231
2,6,225.800044
1,5,225.802338
2,6,225.805141
2,7,225.80835
3,7,225.81157
3,7,225.814979
4,8,225.818719
2,6,225.822065
1,5,225.825873
2,6,225.829878
3,7,225.83392
3,7,225.837689
2,6,225.840645
4,8,225.844337
2,6,225.847171
3,7,225.850424
3,7,225.853656
2,6,225.856416
2,6,225.859204
4,8,225.863157
3,7,225.866415
2,6,225.869183
3,7,225.872412
4,8,225.876184
3,7,225.879468
3,7,225.882681
2,6,225.885457
4,8,225.889123
3,7,225.892375
3,7,225.895728
3,7,225.898966
3,7,225.902224
3,7,225.905554
2,6,225.909256
3,7,225.913026
3,7,225.916537
3,8,225.920248
2,6,225.923167
4,8,225.926902
2,6,225.929669
1,5,225.931951
1,5,225.934224
1,5,225.936637
1,5,225.939079
2,6,225.941863
1,5,225.944193
2,6,225.947141
2,6,225.950452
2,6,225.954518
2,6,225.958218
3,7,225.961951
3,7,225.966512
3,7,225.969958
2,6,225.972789
2,6,225.97649
2,6,225.980351
2,6,225.983552
3,7,225.98743
4,8,225.991261
4,8,225.994959
3,7,225.998293
1,5,226.000912
3,7,226.004687
2,6,226.00786
3,7,226.011053
3,7,226.014254
2,6,226.017113
4,8,226.020819
3,7,226.024024
4,8,226.0277
1,5,226.029973
2,6,226.032808
4,8,226.036497
3,7,226.03978
3,7,226.043014
1,5,226.176645
2,6,226.179441
2,6,226.18231
3,7,226.185567
1,5,226.188001
2,6,226.190831
2,6,226.1936
2,6,226.196414
3,7,226.199662
4,8,226.203531
2,6,226.20652
3,7,226.209771
4,8,226.213551
3,7,226.216921
3,7,226.220441
3,7,226.223688
2,6,226.226448
1,5,226.228794
3,7,226.232038
3,7,226.23569
3,7,226.238934
2,6,226.241715
4,8,226.245427
2,6,226.248214
2,6,226.251537
2,6,226.254371
2,6,226.257325
3,7,226.261073
4,8,226.265655
3,7,226.269469
3,7,226.272738
3,7,226.276007
3,7,226.27924
3,7,226.282628
3,7,226.28587
2,6,226.288624
4,8,226.292288
3,7,226.295655
2,6,226.298575
1,5,226.300861
2,6,226.303689
2,6,226.306462
3,7,226.309723
3,7,226.313212
3,7,226.316492
3,7,226.319838
2,6,226.322633
3,7,226.32589
1,5,226.328438
2,6,226.331264
4,8,226.334957
4,8,226.338688
2,6,226.341477
2,6,226.344362
3,9,226.348547
2,6,226.351392
1,5,226.353745
4,8,226.357429
4,8,226.361236
1,5,226.363557
2,6,226.36633
2,6,226.369078
2,6,226.371843
2,6,226.374725
3,7,226.378055
3,7,226.381281
4,8,226.384971
3,7,226.388325
2,6,226.391183
2,6,226.393984
4,8,226.397699
3,7,226.400931
2,6,226.40368
2,6,226.406624
2,6,226.40944
2,9,226.413603
4,8,226.417321
3,7,226.420581
3,7,226.423955
2,6,226.426736
2,6,226.429492
4,8,226.433163
3,7,226.43643
4,8,226.440589
3,7,226.443845
3,7,226.447071
1,5,226.449384
4,8,226.453145
4,8,226.456866
2,6,226.459613
3,7,226.462855
3,7,226.466134
2,6,226.469016
3,7,226.4724
1,5,226.474728
4,8,226.478423
3,8,226.482189
2,6,226.485285
3,7,226.488536
3,7,226.491768
2,6,226.494539
3,7,226.497734
3,7,226.500995
3,7,226.504217
1,5,226.506494
1,5,226.508801
3,7,226.512025
4,8,226.515788
2,6,226.51858
3,7,226.521783
2,6,226.524548
2,6,226.527287
2,6,226.530078
3,7,226.533372
4,8,226.537094
2,8,226.540715
2,6,226.543461
2,6,226.546508
3,7,226.549807
2,6,226.552617
3,7,226.55583
2,6,226.558614
1,5,226.560916
3,7,226.564166
3,7,226.567418
2,6,226.57019
2,6,226.572943
4,8,226.57671
2,6,226.579479
2,6,226.582299
4,8,226.585992
3,7,226.589589
2,6,226.592442
3,7,226.5957
2,6,226.598508
2,6,226.601265
4,8,226.604958
1,5,226.607277
1,5,226.609588
1,5,226.611863
4,8,226.61558
3,7,226.618797
3,7,226.622047
1,5,226.624391
4,9,226.629076
3,7,226.63236
3,7,226.635596
2,6,226.638813
3,7,226.642079
2,6,226.644836
2,6,226.647573
2,6,226.650437
2,6,226.653216
3,7,226.656555
3,7,226.789649
4,8,226.793444
3,7,226.796834
3,7,226.8001
2,6,226.802862
2,6,226.805619
4,8,226.80954
2,6,226.812348
2,6,226.815113
2,6,226.817859
3,7,226.821114
2,6,226.823897
3,7,226.827251
3,7,226.830494
3,7,226.833731
2,6,226.836572
2,6,226.839333
2,6,226.842151
4,8,226.845884
2,6,226.848685
2,6,226.851434
2,6,226.855309
3,7,226.859789
3,7,226.86377
1,6,226.866963
3,7,226.870303
2,6,226.873211
4,8,226.877177
4,8,226.882277
2,6,226.88561
2,6,226.88888
2,6,226.891943
3,7,226.895316
3,7,226.898563
3,7,226.901879
2,6,226.904676
2,6,226.907436
3,7,226.910705
3,7,226.913937
2,6,226.916721
1,5,226.919074
2,6,226.921877
4,8,226.925595
1,5,226.927907
3,7,226.931113
2,6,226.933951
2,7,226.937218
3,7,226.940517
2,6,226.943447
2,6,226.946325
3,7,226.949642
2,6,226.952451
3,7,226.955668
3,7,226.958922
3,7,226.962453
