#{"env_id": "RockSample", "t_start": 1525351579.835815}
r,l,t
77.518885,451,830.375358
10.728548,1000,831.914797
19.634361,1000,833.701249
141.566379,461,834.437561
100.953786,546,835.258432
71.34875,539,835.931704
36.497605,1000,837.511957
139.697004,532,838.209632
158.79026,526,838.882655
-31.349933,493,839.737448
-38.967683,662,840.306108
12.331259,1000,841.797013
128.678216,473,842.491374
97.647025,480,843.087721
-24.202147,1000,844.63136
-27.513651,409,845.31912
76.708533,671,846.156806
-8.982615,411,846.632552
14.184081,406,847.028642
-60.538204,720,848.214211
79.932598,570,848.848755
121.527518,630,849.595375
117.694248,519,850.456862
-10.269692,350,850.727534
95.136518,445,851.215142
-109.724801,535,851.823341
-77.334712,532,852.320972
98.397349,529,853.369974
57.811341,562,854.427529
0.092312,1000,857.201164
-13.892701,431,857.674089
78.362702,505,858.284885
42.510631,1000,859.236798
-26.377149,504,860.266562
82.7396,574,861.022844
33.892306,403,861.393578
24.980777,330,861.729889
15.493769,230,861.927427
41.645301,1000,864.889992
114.100391,674,865.783471
-25.756849,1000,867.798429
166.686093,544,868.656664
79.334664,626,869.218493
85.612682,491,870.197916
144.628344,822,871.387904
145.881453,503,872.039221
-31.576525,739,873.571887
-20.306073,440,874.092524
56.800913,590,874.976486
38.047668,1000,876.986588
118.873532,685,878.030204
79.247777,598,878.76396
92.865917,567,879.558494
55.681305,649,880.693088
129.01259,715,882.057526
163.826292,488,882.832943
157.839003,516,884.065458
141.342196,536,884.849792
14.361094,432,885.331045
7.425735,1000,886.974107
126.780518,551,887.886948
175.531192,494,888.630534
160.871116,526,889.396857
155.522329,498,890.445774
91.191606,533,891.326488
-31.854214,455,891.86884
129.141163,508,892.578145
149.571705,500,893.502685
154.215222,653,894.239204
-12.300497,477,894.743338
120.333893,787,896.792893
181.101323,485,897.387011
-16.48694,488,898.055248
114.933459,527,898.686108
96.872237,545,899.480128
137.08804,581,900.631145
180.712279,560,901.400308
15.645212,440,901.923133
146.073084,529,903.083184
115.803597,444,903.652595
99.822851,563,904.352629
129.691038,818,905.339995
95.171625,592,906.52169
128.351007,606,907.675083
144.283659,516,908.286143
103.475658,600,909.36779
-38.751944,441,909.816846
116.041926,551,910.62738
42.417913,1000,911.901363
4.064449,1000,913.564064
-30.521667,494,914.101028
154.197461,554,915.210319
114.527623,528,915.843851
139.833227,409,916.357116
102.153461,618,917.315539
100.316083,553,918.483082
10.287912,445,919.017661
-4.490895,452,919.485256
-34.477294,1000,921.469546
138.43818,570,922.486519
-50.456128,1000,925.67782
126.70752,509,926.454438
89.252247,695,928.122571
140.074558,563,928.760311
124.205855,470,929.349181
135.111447,524,930.441997
201.009546,459,931.041991
146.711646,645,931.783494
62.444623,604,932.577222
112.105084,494,933.507305
-21.035936,494,934.107016
17.126681,1000,935.950612
148.340169,485,936.87589
134.960125,521,937.787435
146.598955,466,938.219097
-96.604528,344,938.514197
82.201738,655,939.787899
137.94058,610,940.618548
145.590261,660,941.251575
141.201744,596,942.570897
142.300646,561,943.223974
157.378528,539,944.127849
129.963681,496,944.734046
150.45356,538,945.798065
147.362365,405,946.173564
117.860815,520,946.853216
132.66156,597,947.688638
146.290622,513,948.522765
56.910114,1000,949.980191
-79.581116,1000,951.595134
140.273771,999,953.578445
95.684918,571,954.323352
107.689839,542,955.286112
151.958246,574,956.170989
-76.228408,485,956.685982
75.792694,485,957.344403
61.0511,598,958.393745
148.78899,513,959.213459
180.107609,521,959.920872
109.370791,691,961.029644
170.639091,521,962.134213
167.994257,578,962.957601
102.976585,545,963.849151
169.264305,467,964.422579
24.024668,1000,966.82607
55.676208,1000,968.226874
111.076074,473,969.162048
161.57505,544,969.842388
131.400503,467,970.551649
103.00174,671,972.117778
101.840969,656,972.72716
131.273244,577,973.687491
-44.046687,521,974.174492
167.498667,527,975.064783
156.037451,712,976.020525
62.861492,525,976.885494
122.889225,485,977.558279
-4.699895,402,978.210138
-16.67245,467,978.895537
114.834514,595,979.746486
105.395908,534,980.613719
125.414787,533,981.668427
62.216362,571,982.64384
-134.534487,624,983.396681
153.651886,561,984.669118
120.355176,524,985.401041
-30.093809,443,985.949073
9.45714,467,986.478354
101.505043,607,987.529883
181.647823,596,988.345751
173.100103,517,989.118851
138.144938,558,989.956627
-36.071825,478,990.902761
8.217297,1000,993.846375
140.870332,524,994.642215
163.849465,549,995.591147
82.667518,589,996.561448
8.606688,1000,998.681359
137.067966,532,999.668594
150.414865,542,1000.53175
62.7921,602,1001.43159
113.137904,765,1002.930412
102.691906,567,1003.821177
184.015675,624,1005.021056
153.753835,671,1005.855202
120.543214,504,1006.841975
136.915935,742,1008.616272
-9.558712,458,1009.191172
36.04761,1000,1011.747934
96.599257,662,1013.020508
-11.548246,469,1013.527225
95.426661,612,1014.806785
-2.267478,1000,1016.008092
172.919033,540,1016.762465
1.340097,1000,1018.239118
153.747645,495,1018.919448
103.428258,570,1019.686698
101.257459,568,1020.970145
109.442526,560,1021.873658
115.46461,516,1022.599199
125.108145,552,1023.4536
123.46682,647,1024.75688
136.254013,622,1025.862139
96.876183,686,1026.751807
145.100021,536,1027.860728
-9.128705,337,1028.198713
-67.543653,719,1029.089351
116.838221,559,1029.700015
98.933701,572,1030.769175
119.372046,624,1031.462456
75.146085,583,1032.055208
126.955775,554,1033.316979
107.517506,547,1033.922947
19.588096,427,1034.459032
74.910726,589,1035.426803
99.178713,726,1036.59377
159.828763,486,1037.267442
18.043651,1000,1039.503947
-3.084427,354,1040.169543
-170.550116,437,1040.586893
31.914817,1000,1042.445202
95.564736,668,1043.727224
109.360377,544,1044.647555
55.460963,693,1045.327315
164.398888,564,1046.362035
19.55103,329,1046.689914
-2.360652,423,1047.196709
100.800056,551,1047.853121
124.348457,570,1048.67195
-10.374507,450,1049.331259
91.14294,583,1050.153909
72.510827,576,1050.942575
121.484763,474,1051.462022
113.053897,553,1052.770039
140.651266,621,1053.859399
-6.969547,362,1054.325071
141.312681,549,1055.447407
131.743264,497,1055.966417
108.358933,527,1056.878636
98.514125,955,1059.522073
173.273144,526,1060.391747
156.901316,560,1061.215372
96.064731,516,1061.920403
-5.757188,459,1062.532801
137.175368,503,1063.589056
141.355703,555,1064.368992
138.142599,497,1065.114497
141.436525,660,1066.226561
96.696166,891,1067.659266
168.573837,504,1068.321391
44.192868,1000,1069.864065
75.705881,734,1071.19573
106.346537,515,1071.99572
142.570438,401,1072.772112
155.424021,570,1073.445081
89.665261,614,1074.376544
98.005083,467,1074.872457
169.428686,554,1075.975101
121.653457,516,1076.579565
-9.154903,329,1076.863734
-41.018888,410,1077.325859
141.307484,569,1078.559502
103.700023,955,1080.128624
132.122698,522,1080.850562
106.631063,637,1081.988903
153.798651,573,1082.669547
126.669656,605,1083.305102
-26.045501,365,1083.702276
115.736441,434,1084.567773
162.050474,564,1085.272029
-51.729038,522,1085.873951
89.375626,523,1086.495644
82.239622,580,1106.579793
104.272734,602,1114.526133
145.73177,541,1115.311056
139.230634,471,1115.926402
146.664615,394,1116.410285
102.141676,747,1118.215462
-70.702064,546,1118.792836
-22.299238,395,1119.201371
123.402617,613,1120.447156
130.781462,886,1122.022045
58.116847,657,1122.798296
143.7651,867,1124.217734
127.480746,619,1124.832259
163.489056,552,1125.571624
55.472871,596,1126.805616
97.264541,482,1127.553672
127.659586,528,1128.258429
28.889509,996,1130.007087
101.726935,615,1130.769163
152.394109,552,1131.658437
181.2699,497,1132.220359
140.770492,515,1133.392573
131.182616,448,1133.805829
131.112896,558,1134.896722
114.486602,521,1135.718164
142.613966,636,1136.950809
96.626848,548,1137.520126
166.913771,538,1138.348244
136.713225,478,1139.365705
139.629448,544,1140.25346
106.66081,535,1141.177913
112.156401,393,1141.69237
