fps,EpLenMean,clipfrac,loss_ent,time_elapsed,trial,Iteration,approxkl,explained_variance,policy_loss,Name,EpRewMean,serial_timesteps,value_loss,total_timesteps,nupdates
512,546.69,0.1649414,-1.3217928,1757.8032839298248,0,498,0.01389871,0.9595287665724754,-0.0003052374,PP02-llm,76.17130699,1019904,0.009950872,1019904,498
702,551.17,0.19946289,-1.3095453,1760.7196896076202,0,499,0.017036878,0.9442932270467281,-0.002534181,PP02-llm,75.86531598999998,1021952,0.010870596,1021952,499
690,554.86,0.18789062,-1.2908642,1763.6854889392853,0,500,0.01653176,0.9870107378810644,0.0029250463,PP02-llm,77.44070434999999,1024000,0.0029429595,1024000,500
546,559.91,0.16381836,-1.2806661,1776.3165276050568,0,501,0.014418979,0.874649778008461,0.0027821679,PP02-llm,76.76940404,1026048,0.024139134,1026048,501
586,566.44,0.14995117,-1.2708254,1779.8095998764038,0,502,0.012457263,0.9239405542612076,0.0011895683,PP02-llm,76.08441950000001,1028096,0.018139098,1028096,502
613,562.15,0.15581055,-1.2831589,1783.1485605239868,0,503,0.014415262,0.9802803117781878,-0.00036247837,PP02-llm,77.94754582,1030144,0.004389844,1030144,503
552,566.97,0.15375976,-1.2943728,1786.8527886867523,0,504,0.01218267,0.878358319401741,0.00083225657,PP02-llm,78.56987343,1032192,0.016152771,1032192,504
747,559.55,0.21030274,-1.3046601,1789.5921585559845,0,505,0.018083448,0.9724146500229836,-0.0006292451,PP02-llm,79.37665965000002,1034240,0.004036081,1034240,505
831,542.51,0.2163086,-1.3303157,1792.056443452835,0,506,0.38397908,0.10245215892791748,-0.005730151,PP02-llm,67.17950204000002,1036288,0.01599749,1036288,506
730,538.48,0.20649414,-1.3633683,1794.860591173172,0,507,0.018019136,0.9684038162231445,-0.0015898261,PP02-llm,67.22282593999999,1038336,0.005131211,1038336,507
726,529.89,0.19077149,-1.3910685,1797.68137550354,0,508,0.019098826,0.972263015806675,-0.001827673,PP02-llm,67.50009413000002,1040384,0.006202795,1040384,508
736,538.04,0.20024414,-1.4151971,1800.4637186527252,0,509,0.016529705,0.9281505793333054,0.006061217,PP02-llm,66.03411798,1042432,0.009685306,1042432,509
683,535.35,0.2015625,-1.4273508,1803.4595000743866,0,510,0.016199999,0.9449887461960316,0.006000917,PP02-llm,62.76990696,1044480,0.006249383,1044480,510
689,540.86,0.19072266,-1.4440055,1806.4280421733856,0,511,0.01676007,0.9366860613226891,0.0024032963,PP02-llm,64.17577133,1046528,0.010917375,1046528,511
716,541.38,0.1618164,-1.4442947,1809.2870826721191,0,512,0.012325024,0.9057556986808777,0.0045239106,PP02-llm,62.938927570000004,1048576,0.021612102,1048576,512
546,551.2,0.2692871,-1.4356283,1813.0365478992462,0,513,2.1460772,0.9299885928630829,-0.0005846289,PP02-llm,66.44260333999999,1050624,0.013664328,1050624,513
688,540.32,0.25395507,-1.4483545,1816.0107262134552,0,514,0.028416524,0.9309821575880051,-0.0034496128,PP02-llm,64.28190176,1052672,0.00973592,1052672,514
579,544.42,0.18876953,-1.4565028,1819.54643201828,0,515,0.016210549,0.9454917535185814,0.007754267,PP02-llm,64.57258779,1054720,0.013503535,1054720,515
827,534.08,0.2686035,-1.4682328,1822.0217418670654,0,516,0.025973763,0.9600459188222885,0.0056480453,PP02-llm,62.497094210000014,1056768,0.0036133272,1056768,516
614,535.97,0.16289063,-1.4796667,1825.3551054000854,0,517,0.013047649,0.9600926488637924,0.0048153074,PP02-llm,62.51141476000001,1058816,0.007904599,1058816,517
783,532.76,0.19389649,-1.4832563,1827.9705028533936,0,518,0.05399741,0.9390455335378647,0.017554272,PP02-llm,64.66223746,1060864,0.010098813,1060864,518
662,531.33,0.18339844,-1.5013992,1831.061402797699,0,519,0.01536536,0.9647780805826187,-0.0025082447,PP02-llm,65.03477029999999,1062912,0.009476917,1062912,519
819,525.53,0.21728516,-1.5100367,1833.5617923736572,0,520,0.021841224,0.956975381821394,-0.00091148505,PP02-llm,62.30427151999999,1064960,0.009255414,1064960,520
688,530.09,0.18330078,-1.5262347,1836.5385158061981,0,521,0.019900665,0.9796936083585024,-0.00014438551,PP02-llm,65.23387598000001,1067008,0.0044148983,1067008,521
694,528.22,0.18891601,-1.5354934,1839.4869656562805,0,522,0.029904759,0.9307652413845062,0.00012221292,PP02-llm,62.16996223000001,1069056,0.01039918,1069056,522
747,532.2,0.15927735,-1.5314649,1842.2263400554657,0,523,0.012929278,0.9296617656946182,0.0038947493,PP02-llm,62.21788983,1071104,0.007875571,1071104,523
611,528.11,0.16591796,-1.5390493,1845.5759627819061,0,524,0.025275197,0.9256485924124718,0.013020575,PP02-llm,60.69418009,1073152,0.011456554,1073152,524
636,524.65,0.22021484,-1.5565281,1848.7937920093536,0,525,0.020074088,0.9520366862416267,-0.0011131754,PP02-llm,61.45048815000001,1075200,0.009501399,1075200,525
776,522.51,0.21015625,-1.55112,1851.4302322864532,0,526,0.02013373,0.9081615209579468,-0.003296397,PP02-llm,55.15277047000001,1077248,0.011762394,1077248,526
715,521.61,0.18740234,-1.5363027,1854.2939162254333,0,527,0.016990952,0.9213744550943375,0.007836612,PP02-llm,55.30141594,1079296,0.014182134,1079296,527
574,520.11,0.19716796,-1.524729,1857.8600947856903,0,528,0.018140214,0.9311070367693901,0.004357516,PP02-llm,54.41236141000001,1081344,0.01252172,1081344,528
534,524.92,0.20449218,-1.5107477,1861.6971805095673,0,529,0.01930337,0.982805984094739,0.0011429561,PP02-llm,55.099742670000005,1083392,0.0019994308,1083392,529
602,531.7,0.16904297,-1.5200965,1865.0956118106842,0,530,0.013751356,0.9298830553889275,0.005673432,PP02-llm,56.29844783999999,1085440,0.015703535,1085440,530
663,535.34,0.20815429,-1.5369122,1868.1842632293701,0,531,0.020202748,0.9297255277633667,0.00092547375,PP02-llm,55.35733683999999,1087488,0.010296203,1087488,531
759,545.47,0.19575195,-1.5456007,1870.8814086914062,0,532,0.017594814,0.976318147033453,0.008577568,PP02-llm,60.21222892,1089536,0.0055876607,1089536,532
644,550.36,0.19584961,-1.5445987,1874.0590996742249,0,533,0.017390534,0.9052656292915344,0.00093941146,PP02-llm,64.53127102,1091584,0.012115775,1091584,533
592,553.37,0.21381836,-1.5398543,1877.5144171714783,0,534,0.019252673,0.946040153503418,0.0070476243,PP02-llm,63.90510943,1093632,0.012160027,1093632,534
621,556.54,0.19868164,-1.5204611,1880.808923959732,0,535,0.021513436,0.936643697321415,0.0032331455,PP02-llm,62.97195927,1095680,0.016686788,1095680,535
638,562.44,0.20629883,-1.5050471,1884.0173180103302,0,536,0.019897468,0.8658111840486526,0.0028955012,PP02-llm,66.47689988,1097728,0.018689169,1097728,536
690,566.8,0.21396485,-1.515225,1886.9826591014862,0,537,0.020171078,0.9786244109272957,0.0043922593,PP02-llm,70.32049508,1099776,0.0042301733,1099776,537
744,560.82,0.22666016,-1.5332757,1889.7323446273804,0,538,0.02084516,0.9801375437527895,0.00034834506,PP02-llm,71.23092338999999,1101824,0.0038699708,1101824,538
680,566.33,0.16376953,-1.5370464,1892.7429139614105,0,539,0.014389018,0.8736592233181,0.008410007,PP02-llm,70.00792559,1103872,0.0076766266,1103872,539
729,561.56,0.18569335,-1.5302806,1895.5520672798157,0,540,0.017139353,0.976399002596736,0.0026553627,PP02-llm,70.7676738,1105920,0.004268828,1105920,540
842,557.33,0.18608399,-1.5219523,1897.9830870628357,0,541,0.02099145,0.9779351968318224,-0.00061573647,PP02-llm,71.01751510000001,1107968,0.00449342,1107968,541
759,550.7,0.2178711,-1.5320585,1900.679379940033,0,542,0.025220096,0.941894643008709,-0.0040235715,PP02-llm,69.75222977000001,1110016,0.005100551,1110016,542
647,553.56,0.18881837,-1.5474498,1903.8449125289917,0,543,0.017089967,0.9838257469236851,0.004105976,PP02-llm,72.88661478,1112064,0.0030772628,1112064,543
719,555.26,0.228125,-1.553346,1906.6941466331482,0,544,0.042448096,0.9783929362893105,-0.0059789517,PP02-llm,75.25170796,1114112,0.0045947726,1114112,544
780,550.04,0.1919922,-1.5632367,1909.319890499115,0,545,0.016441036,0.9746367409825325,0.005148323,PP02-llm,70.27146710999999,1116160,0.0024874299,1116160,545
702,551.73,0.21025391,-1.5611987,1912.234389781952,0,546,0.02664189,0.9570011124014854,0.0007373,PP02-llm,68.37212940999999,1118208,0.010028664,1118208,546
602,557.8,0.15546875,-1.5572824,1915.6314182281494,0,547,0.013327609,0.9622543044388294,0.009908481,PP02-llm,70.36720183999999,1120256,0.008001984,1120256,547
784,555.1,0.20014648,-1.554064,1918.243492603302,0,548,0.018784432,0.9391918405890465,0.001267638,PP02-llm,67.70814703,1122304,0.011805978,1122304,548
775,555.55,0.21123047,-1.571916,1920.8862328529358,0,549,0.019645706,0.9818122088909149,0.0005868428,PP02-llm,69.79812309,1124352,0.0028476443,1124352,549
692,555.68,0.2255371,-1.5940672,1923.8467814922333,0,550,0.020368222,0.9463167302310467,0.0013965465,PP02-llm,70.47309218999999,1126400,0.0099807605,1126400,550
677,557.65,0.21054688,-1.5886157,1926.8703067302704,0,551,0.035858005,0.9053213372826576,-0.005073889,PP02-llm,69.34552405999999,1128448,0.019618545,1128448,551
716,554.91,0.20034179,-1.5730102,1929.7295308113098,0,552,0.018764276,0.9680112339556217,-1.3730105e-05,PP02-llm,67.95213818,1130496,0.0047445516,1130496,552
638,560.47,0.18076172,-1.5613134,1932.937838792801,0,553,0.015317058,0.958503607660532,0.0012242811,PP02-llm,71.61098804,1132544,0.010088964,1132544,553
657,563.98,0.20942383,-1.5635626,1936.053748369217,0,554,0.018653434,0.9495608955621719,0.0056184297,PP02-llm,72.42413196000001,1134592,0.0078333225,1134592,554
753,562.6,0.17270508,-1.5646565,1938.7711610794067,0,555,0.015303412,0.9450533352792263,0.0052715507,PP02-llm,75.61247107,1136640,0.013338882,1136640,555
616,561.36,0.21518555,-1.5417936,1942.0954859256744,0,556,0.028683659,0.883457250893116,-0.0028787414,PP02-llm,75.45423401000001,1138688,0.013850284,1138688,556
661,558.16,0.1763672,-1.5300809,1945.1935968399048,0,557,0.015531041,0.9845989728346467,-0.00068513805,PP02-llm,74.16649202,1140736,0.0032103106,1140736,557
686,556.82,0.20864257,-1.5408889,1948.1786074638367,0,558,0.018875107,0.9812468532472849,-0.00018242601,PP02-llm,77.11759905,1142784,0.004182038,1142784,558
548,553.72,0.16938476,-1.5371324,1951.9108295440674,0,559,0.0145054655,0.9444539919495583,-3.815683e-05,PP02-llm,77.88974712999999,1144832,0.009858618,1144832,559
699,559.43,0.16435547,-1.5221888,1954.840742111206,0,560,0.014044456,0.9327657669782639,0.0067377016,PP02-llm,77.6931678,1146880,0.012409134,1146880,560
694,558.64,0.21479492,-1.5125706,1957.7916486263275,0,561,0.09383122,0.9275783970952034,0.0032399097,PP02-llm,77.17041821999999,1148928,0.008729289,1148928,561
669,560.26,0.2053711,-1.5142238,1960.8524968624115,0,562,0.017858215,0.9300777763128281,0.00013647768,PP02-llm,76.89420977,1150976,0.0152614685,1150976,562
768,560.19,0.21938476,-1.5169086,1963.51846909523,0,563,0.032336414,0.9579668380320072,-0.0052888906,PP02-llm,79.58649125,1153024,0.011296513,1153024,563
635,563.91,0.15756837,-1.5082711,1966.7401494979858,0,564,0.012530682,0.9683007337152958,0.0025273862,PP02-llm,81.04529016,1155072,0.0067524663,1155072,564
664,567.6,0.2144043,-1.4962435,1969.8242726325989,0,565,0.02600449,0.8810969218611717,0.0052348347,PP02-llm,78.76725577,1157120,0.017041322,1157120,565
756,566.68,0.2362793,-1.4882486,1972.5326833724976,0,566,0.02129991,0.9633401781320572,0.005494671,PP02-llm,76.73086630999998,1159168,0.0051856246,1159168,566
512,569.15,0.21523437,-1.4915787,1976.532916545868,0,567,0.019353716,0.9609674625098705,0.0010861689,PP02-llm,75.31008591999999,1161216,0.008700876,1161216,567
711,570.45,0.20175782,-1.5065372,1979.413070678711,0,568,0.017182628,0.964073721319437,0.00034664405,PP02-llm,77.96017859999999,1163264,0.008233071,1163264,568
634,571.49,0.20131835,-1.5152284,1982.6428480148315,0,569,0.017151678,0.9661962501704693,0.003961716,PP02-llm,77.96274069,1165312,0.0061141546,1165312,569
602,577.78,0.19770508,-1.5097725,1986.044828414917,0,570,0.020033676,0.9606940597295761,0.00024697804,PP02-llm,79.45208199999999,1167360,0.008830077,1167360,570
670,581.92,0.18066406,-1.4990609,1989.0998120307922,0,571,0.015343979,0.9459116049110889,0.0045631775,PP02-llm,79.36285307,1169408,0.01111186,1169408,571
690,579.33,0.18173829,-1.4913584,1992.0664367675781,0,572,0.015859297,0.9870784655213356,0.0033940873,PP02-llm,77.17469821,1171456,0.0029400783,1171456,572
787,578.9,0.20927735,-1.4729147,1994.6666300296783,0,573,0.019588212,0.9105447083711624,0.0015369524,PP02-llm,75.52595545999999,1173504,0.012706967,1173504,573
652,578.61,0.16137695,-1.4825698,1997.806978225708,0,574,0.013013634,0.9436910375952721,0.0023395808,PP02-llm,78.97762283,1175552,0.011245078,1175552,574
735,571.39,0.21953125,-1.4991454,2000.5934007167816,0,575,0.02075927,0.9367993846535683,0.000110373556,PP02-llm,74.42046151000001,1177600,0.008968462,1177600,575
652,569.15,0.21723633,-1.4928896,2003.7309727668762,0,576,0.019153854,0.9695796184241772,-0.00096240203,PP02-llm,74.44393829999999,1179648,0.008119427,1179648,576
632,574.9,0.17026368,-1.4741198,2006.9676654338837,0,577,0.016431483,0.9605857096612453,0.0022320612,PP02-llm,76.23074652,1181696,0.009633379,1181696,577
625,577.29,0.18251953,-1.4729136,2010.240377664566,0,578,0.015378667,0.9466223418712616,-0.0012182805,PP02-llm,78.15361766999999,1183744,0.013715038,1183744,578
720,573.23,0.20498046,-1.4675373,2013.0848412513733,0,579,0.032811973,0.8573432415723801,-0.0024330686,PP02-llm,75.83530970999999,1185792,0.018395852,1185792,579
508,578.76,0.18530273,-1.4472867,2017.113034248352,0,580,0.015585288,0.9610988274216652,-0.0025726785,PP02-llm,77.21990251,1187840,0.0073274174,1187840,580
711,574.79,0.17490235,-1.4445703,2019.99276804924,0,581,0.015663572,0.9262536764144897,0.0023233462,PP02-llm,74.00570029000001,1189888,0.014361178,1189888,581
632,574.52,0.18549804,-1.4532049,2023.2332074642181,0,582,0.017994529,0.9274692684412003,0.00037716125,PP02-llm,74.80448215,1191936,0.011439672,1191936,582
683,565.87,0.20581055,-1.4642799,2026.2283189296722,0,583,0.01699404,0.9671146757900715,0.003126766,PP02-llm,77.64152553999999,1193984,0.008562352,1193984,583
704,560.93,0.228125,-1.4652563,2029.134204864502,0,584,0.021393036,0.9604914523661137,-0.0031523933,PP02-llm,76.95427369999999,1196032,0.00689355,1196032,584
545,565.55,0.16552734,-1.4551731,2032.886510848999,0,585,0.01334631,0.9276855438947678,0.004786476,PP02-llm,75.84617432,1198080,0.016788052,1198080,585
776,560.58,0.19086914,-1.43381,2035.5261948108673,0,586,0.015756335,0.9415183067321777,0.006005777,PP02-llm,71.03569004,1200128,0.0053055794,1200128,586
695,560.41,0.20239258,-1.4306705,2038.469307422638,0,587,0.017176041,0.9348108768463135,0.0013245881,PP02-llm,74.62851387,1202176,0.013940153,1202176,587
540,562.86,0.1753418,-1.4228517,2042.2564632892609,0,588,0.017960977,0.9626424163579941,0.005685424,PP02-llm,73.92441791000002,1204224,0.00692379,1204224,588
604,562.02,0.18554688,-1.3962237,2045.642050743103,0,589,0.0156003805,0.9717042203992605,-0.0039030903,PP02-llm,74.89433952,1206272,0.0049912054,1206272,589
697,559.16,0.18129882,-1.3963149,2048.5792915821075,0,590,0.015116011,0.9313333481550217,0.0015093428,PP02-llm,72.90571625,1208320,0.016691644,1208320,590
629,553.84,0.20117188,-1.3999307,2051.830623626709,0,591,0.017899774,0.9023736119270325,-0.0015868004,PP02-llm,68.79508329,1210368,0.0241044,1210368,591
825,551.01,0.19838867,-1.3988745,2054.312804698944,0,592,0.01884293,0.957974087446928,-0.0054352717,PP02-llm,70.97427191999999,1212416,0.005668777,1212416,592
739,542.67,0.21342774,-1.4066777,2057.0825412273407,0,593,0.017852869,0.9442389905452728,0.00043574208,PP02-llm,71.0964514,1214464,0.008182354,1214464,593
777,542.37,0.18710938,-1.4213845,2059.7156088352203,0,594,0.0154338125,0.9797963872551918,0.0025376577,PP02-llm,72.48066265,1216512,0.0035580243,1216512,594
583,537.32,0.18930665,-1.4372752,2063.2256512641907,0,595,0.018018868,0.9612047150731087,0.0115501685,PP02-llm,70.75076806,1218560,0.009871442,1218560,595
579,544.53,0.19350585,-1.439101,2066.7623648643494,0,596,0.016958814,0.8855204209685326,0.0075104437,PP02-llm,68.70446582,1220608,0.03092284,1220608,596
690,533.95,0.20615235,-1.4610376,2069.728971004486,0,597,0.021348981,0.8955124616622925,-0.00097655057,PP02-llm,64.99575043,1222656,0.016448,1222656,597
610,537.07,0.18076172,-1.4755962,2073.085879802704,0,598,0.014655426,0.9677290134131908,0.0023910154,PP02-llm,65.72284607,1224704,0.0075924546,1224704,598
713,537.41,0.2199707,-1.4735284,2075.9570467472076,0,599,0.01957096,0.9764691069722176,0.0011209594,PP02-llm,68.63618908,1226752,0.0034783527,1226752,599
695,537.59,0.20239258,-1.4625282,2078.9009318351746,0,600,0.018987082,0.9526914581656456,0.0011161676,PP02-llm,68.82581962,1228800,0.009609346,1228800,600
740,540.75,0.1777832,-1.4299303,2092.6041259765625,0,601,0.01872674,0.9683913514018059,0.009694524,PP02-llm,68.82128277000001,1230848,0.0052132457,1230848,601
718,539.06,0.19467774,-1.4203506,2095.454034090042,0,602,0.017212983,0.9770716652274132,6.8907495e-05,PP02-llm,71.16851138000001,1232896,0.005508295,1232896,602
573,546.57,0.17646484,-1.4288988,2099.0225944519043,0,603,0.017945303,0.9103501811623573,0.00389486,PP02-llm,71.04299133,1234944,0.019112626,1234944,603
587,541.71,0.16430664,-1.4243392,2102.5095903873444,0,604,0.019354695,0.9876928748562932,8.445901e-05,PP02-llm,69.46975628000001,1236992,0.0030201296,1236992,604
697,540.94,0.19252929,-1.4095253,2105.4467344284058,0,605,0.018283602,0.9520024210214615,0.00048392764,PP02-llm,69.63883528000001,1239040,0.011075864,1239040,605
699,535.52,0.20898438,-1.3976246,2108.3762147426605,0,606,0.019532658,0.9775722492486238,0.004329343,PP02-llm,67.97745035999999,1241088,0.003976251,1241088,606
720,527.55,0.18486328,-1.3906606,2111.218652486801,0,607,0.018225629,0.9521357007324696,0.0072300695,PP02-llm,67.89207094999999,1243136,0.005196252,1243136,607
852,529.11,0.17490235,-1.3788925,2113.6203668117523,0,608,0.014391651,0.9895533267408609,0.00040144473,PP02-llm,69.52122890000001,1245184,0.0025613336,1245184,608
686,525.43,0.22983399,-1.3890388,2116.6049304008484,0,609,0.07714103,0.9062528684735298,-0.003595249,PP02-llm,65.53059879999999,1247232,0.020587333,1247232,609
588,530.58,0.16982421,-1.4172508,2120.087511777878,0,610,0.013957458,0.9520352073013783,0.0014837779,PP02-llm,64.84162665,1249280,0.004668613,1249280,610
687,525.59,0.17475586,-1.4064837,2123.0679528713226,0,611,0.014962146,0.9641378372907639,0.0015517145,PP02-llm,64.44026547,1251328,0.008655112,1251328,611
758,528.43,0.19941406,-1.4039516,2125.7714309692383,0,612,0.019475743,0.9721734784543514,-0.0027912315,PP02-llm,66.81555166999999,1253376,0.0052368715,1253376,612
649,531.7,0.16171876,-1.399112,2128.9232847690582,0,613,0.013050715,0.9139641970396042,0.005944024,PP02-llm,65.49753469,1255424,0.02092332,1255424,613
655,526.21,0.19335938,-1.3961141,2132.0482337474823,0,614,0.017207097,0.8924393430352211,0.0047784294,PP02-llm,64.53916116,1257472,0.027853742,1257472,614
646,530.01,0.190625,-1.40067,2135.2146430015564,0,615,0.017734343,0.9590867049992085,0.0051359655,PP02-llm,64.272215,1259520,0.010076516,1259520,615
682,529.95,0.16147462,-1.4207307,2138.2148270606995,0,616,0.018165622,0.8858579322695732,-0.003227373,PP02-llm,66.30395692,1261568,0.023478042,1261568,616
683,530.34,0.22509766,-1.4284106,2141.2108108997345,0,617,0.023197133,0.9762886483222246,0.003565538,PP02-llm,70.02844657,1263616,0.0038800847,1263616,617
518,536.74,0.1774414,-1.4214737,2145.1643986701965,0,618,0.015721034,0.928899459540844,0.005444727,PP02-llm,71.28517081999999,1265664,0.014646284,1265664,618
642,544.6,0.18120117,-1.4204286,2148.350417613983,0,619,0.018450515,0.9592562429606915,-0.0043490725,PP02-llm,73.56912138999999,1267712,0.012923561,1267712,619
565,549.86,0.16811523,-1.415853,2151.9751732349396,0,620,0.023549482,0.8867784217000008,-0.002940872,PP02-llm,74.87524791,1269760,0.026200335,1269760,620
691,545.82,0.18496093,-1.4246868,2154.936578273773,0,621,0.016336283,0.9703353438526392,-0.00048489915,PP02-llm,73.41356989,1271808,0.006667225,1271808,621
591,555.12,0.2086914,-1.4302428,2158.4003541469574,0,622,0.019334743,0.9616783149540424,-0.0036564022,PP02-llm,76.47238218,1273856,0.008785597,1273856,622
642,546.75,0.1578125,-1.426882,2161.590428352356,0,623,0.0141573595,0.9168314933776855,0.0011068571,PP02-llm,77.78475068,1275904,0.011293043,1275904,623
652,551.89,0.18808594,-1.4359808,2164.731387615204,0,624,0.014829168,0.9868962094187737,0.0016548975,PP02-llm,80.19979983000002,1277952,0.002979767,1277952,624
572,554.75,0.18422851,-1.4339559,2168.306837081909,0,625,0.016204966,0.9148210361599922,0.005323546,PP02-llm,81.42176169,1280000,0.025894588,1280000,625
589,562.2,0.16010742,-1.4317826,2171.7818500995636,0,626,0.012930135,0.9206370189785957,0.004489823,PP02-llm,83.97462071000001,1282048,0.016356962,1282048,626
660,562.45,0.18134765,-1.4363968,2174.882021188736,0,627,0.014892491,0.9728899672627449,0.0014123826,PP02-llm,83.84514829,1284096,0.006659879,1284096,627
621,569.41,0.20327148,-1.4668466,2178.178197860718,0,628,0.017898744,0.9735210351645947,0.0011320515,PP02-llm,86.88393108,1286144,0.0065815365,1286144,628
738,568.63,0.20717773,-1.492201,2180.9528295993805,0,629,0.019108579,0.9839141368865967,0.00011594626,PP02-llm,87.77932004,1288192,0.002410553,1288192,629
714,570.23,0.18232422,-1.4902405,2183.8199286460876,0,630,0.019276824,0.9679992496967316,0.0014425705,PP02-llm,86.55302503000001,1290240,0.0086039435,1290240,630
673,560.42,0.17333984,-1.4905583,2186.861268043518,0,631,0.0148385465,0.9540806300938129,0.003411021,PP02-llm,85.69518364999998,1292288,0.008373381,1292288,631
560,567.36,0.16118164,-1.4836833,2190.5169439315796,0,632,0.013942103,0.9185829758644104,0.0043811193,PP02-llm,85.48192917,1294336,0.020824503,1294336,632
756,565.11,0.21743163,-1.4820178,2193.2234621047974,0,633,0.018721165,0.9701624996960163,-0.0029145381,PP02-llm,86.93331371000001,1296384,0.004978939,1296384,633
718,568.75,0.20366211,-1.4980037,2196.072522878647,0,634,0.01798433,0.9735915213823318,-0.004720277,PP02-llm,90.15578134000002,1298432,0.005648597,1298432,634
727,574.65,0.19711915,-1.5097113,2198.886822938919,0,635,0.018570788,0.9582731686532497,0.0011095814,PP02-llm,91.61390546000001,1300480,0.0082611395,1300480,635
649,575.63,0.17915039,-1.5275288,2202.041037797928,0,636,0.017742751,0.9698365498334169,-0.0042141373,PP02-llm,90.88696073999999,1302528,0.0085834805,1302528,636
582,581.91,0.18198243,-1.5278274,2205.556476354599,0,637,0.017227262,0.9485778287053108,0.00444948,PP02-llm,94.50591314999998,1304576,0.0102247605,1304576,637
677,575.33,0.20292969,-1.519534,2208.5799643993378,0,638,0.01726159,0.9745900668203831,0.0035596578,PP02-llm,95.67027850999999,1306624,0.005183148,1306624,638
644,574.35,0.20180663,-1.5273536,2211.7581889629364,0,639,0.01870923,0.9197559952735901,0.001705759,PP02-llm,94.85157331999999,1308672,0.013218917,1308672,639
594,577.76,0.19404297,-1.5267676,2215.201139688492,0,640,0.019050306,0.9562140293419361,-0.001956967,PP02-llm,96.39245311999998,1310720,0.010343118,1310720,640
674,576.46,0.20786133,-1.5267866,2218.238435268402,0,641,0.018291969,0.9621537327766418,0.00017910458,PP02-llm,97.30531095,1312768,0.011082515,1312768,641
633,575.65,0.20766601,-1.5411958,2221.472142457962,0,642,0.018438261,0.9263430312275887,0.0023283754,PP02-llm,95.44899724999999,1314816,0.010581093,1314816,642
589,570.3,0.21064453,-1.539501,2224.9467351436615,0,643,0.017554479,0.9412659928202629,0.0033565406,PP02-llm,93.16259906,1316864,0.006083408,1316864,643
752,566.58,0.19604492,-1.5376565,2227.668130159378,0,644,0.01618534,0.964291263371706,0.0041652205,PP02-llm,90.83286141999999,1318912,0.007659712,1318912,644
774,567.56,0.2166504,-1.5365269,2230.31152844429,0,645,0.024399143,0.9303029105067253,0.0048319297,PP02-llm,87.36452852000001,1320960,0.012816114,1320960,645
762,562.63,0.18203124,-1.5156708,2232.996157884598,0,646,0.018608842,0.9155008941888809,0.007525157,PP02-llm,86.16262552,1323008,0.030732295,1323008,646
702,558.16,0.18623047,-1.5113227,2235.9134900569916,0,647,0.015681166,0.9584317207336426,0.0030558307,PP02-llm,85.31264495999999,1325056,0.007875672,1325056,647
674,561.3,0.18139648,-1.5402406,2238.9523253440857,0,648,0.0146255195,0.9466574676334858,-0.0041593597,PP02-llm,85.74442083,1327104,0.010696622,1327104,648
520,568.59,0.15092774,-1.5508848,2242.8873224258423,0,649,0.012586397,0.917066715657711,0.0073512294,PP02-llm,85.87390124,1329152,0.017440204,1329152,649
661,561.34,0.21030274,-1.5414869,2245.9838552474976,0,650,0.01915534,0.9540841467678547,0.00012457835,PP02-llm,82.96556729,1331200,0.011070778,1331200,650
788,552.6,0.17495117,-1.5481552,2248.5829544067383,0,651,0.014064228,0.9314907938241959,0.0017022246,PP02-llm,79.64255821,1333248,0.011203534,1333248,651
580,548.89,0.20590821,-1.5694073,2252.109399318695,0,652,0.0712794,0.908010445535183,0.0004945964,PP02-llm,77.77098421999999,1335296,0.017921006,1335296,652
620,546.78,0.14228515,-1.5829391,2255.410531282425,0,653,0.01205421,0.9631760641932487,0.003744686,PP02-llm,80.46765537000002,1337344,0.007843162,1337344,653
602,550.62,0.24394532,-1.5896574,2258.808507680893,0,654,0.0386341,0.8503749072551727,-0.006168465,PP02-llm,76.26552722,1339392,0.014919798,1339392,654
747,550.38,0.20742187,-1.6035461,2261.5470402240753,0,655,0.019746942,0.9569415748119354,-0.00031407253,PP02-llm,74.66082058,1341440,0.008450625,1341440,655
764,553.22,0.20371094,-1.6093794,2264.2255160808563,0,656,0.021733712,0.8387455940246582,0.0010593699,PP02-llm,73.94351198,1343488,0.02440709,1343488,656
715,548.76,0.22724609,-1.6283128,2267.0894877910614,0,657,0.02068448,0.9681819006800652,-0.001971867,PP02-llm,73.59932957,1345536,0.0055321385,1345536,657
801,551.52,0.22172852,-1.6231091,2269.6476242542267,0,658,0.04360705,0.9501252435147762,0.008797183,PP02-llm,73.32481643999999,1347584,0.009029062,1347584,658
688,543.6,0.23022461,-1.616463,2272.6240797042847,0,659,0.020049632,0.97764877602458,-0.0018634498,PP02-llm,73.93392444999999,1349632,0.0043555363,1349632,659
572,549.18,0.2064453,-1.6264035,2276.200626373291,0,660,0.022960149,0.9609613828361034,0.0033684801,PP02-llm,75.76971773999999,1351680,0.008559302,1351680,660
701,550.28,0.20488282,-1.6494911,2279.121559381485,0,661,0.020955935,0.9456273466348648,-0.0020974292,PP02-llm,74.37735778,1353728,0.011700811,1353728,661
749,545.84,0.15859374,-1.6660106,2281.8556220531464,0,662,0.013002154,0.9206975847482681,0.0046841856,PP02-llm,72.73282110999999,1355776,0.012727183,1355776,662
608,545.97,0.20043945,-1.6751287,2285.223920106888,0,663,0.017242335,0.9828168377280235,-0.0003398199,PP02-llm,73.41484265000001,1357824,0.004200212,1357824,663
