#{"t_start": 1523011842.456168, "env_id": "RockSample"}
r,l,t
-997.88014,200,152.599548
-993.771278,200,152.668009
-1635.197256,200,152.735615
-1625.762917,200,153.047831
-1744.319472,200,153.117194
-869.054895,200,153.187264
-967.718369,200,153.25603
-936.039017,200,153.326999
-1148.055552,200,153.395005
-856.968937,200,153.716766
-1639.660778,200,153.786283
-1691.160546,200,153.854312
-1281.907319,200,153.921966
-904.275939,200,153.98994
-1318.361804,200,154.312703
-965.751082,200,154.37858
-1628.927403,200,154.447257
-1649.075139,200,154.51637
-1313.214658,200,154.588782
-1587.181832,200,154.901043
-1151.090954,200,154.96912
-892.817691,200,155.036935
-878.781973,200,155.110868
-887.853938,200,155.179671
-1060.258401,200,155.501976
-967.319352,200,155.571017
-880.041284,200,155.639965
-746.934247,200,155.709593
-950.321263,200,155.779106
-1335.056372,200,156.102258
-880.616392,200,156.168997
-969.649046,200,156.240097
-1003.424892,200,156.308123
-1166.709856,200,156.376922
-876.765866,200,156.703307
-857.03097,200,156.77158
-1079.176945,200,156.840372
-955.954201,200,156.908125
-892.69113,200,156.976167
-756.224991,200,157.283535
-856.394015,200,157.34939
-999.19291,200,157.415419
-837.056247,200,157.485011
-1300.269861,200,157.550884
-894.845889,200,157.871789
-832.956538,200,157.939432
-860.474732,200,158.00884
-1009.677714,200,158.079138
-1269.420989,200,158.148285
-1700.827381,200,158.218995
-1703.917561,200,158.537997
-1708.447896,200,158.60802
-1640.207458,200,158.714859
-839.743566,200,158.783758
-997.125234,200,158.852375
-1017.882152,200,159.178027
-1242.531962,200,159.265175
-1422.098444,200,159.33204
-1041.596897,200,159.400052
-924.278553,200,159.468364
-1084.179053,200,159.800179
-1649.024727,200,159.869525
-1068.4469,200,159.937662
-822.703547,200,160.006081
-1101.025979,200,160.077174
-1322.949643,200,160.398351
-894.890844,200,160.466911
-1743.464572,200,160.534308
-1468.477866,200,160.601442
-820.562421,200,160.670206
-1311.817386,200,160.987002
-1453.236677,200,161.056263
-868.503248,200,161.127712
-1613.755468,200,161.194437
-889.05602,200,161.269134
-1708.206574,200,161.600985
-1759.296556,200,161.670596
-1199.513102,200,161.738623
-1718.499225,200,161.810148
-871.032517,200,161.879727
-978.95386,200,162.204736
-964.563174,200,162.272965
-1188.48076,200,162.342158
-894.835397,200,162.40905
-951.505752,200,162.479633
-974.129279,200,162.79494
-861.813726,200,162.865
-1305.08343,200,162.932057
-797.789161,200,163.003498
-1571.409133,200,163.073706
-965.639868,200,163.390093
-867.752375,200,163.458744
-892.714985,200,163.52636
-1800.752316,200,163.593476
-731.521052,200,163.66241
-919.114322,200,163.730751
-1712.047007,200,164.054074
-860.444704,200,164.129252
-1366.630469,200,164.208808
-1597.301323,200,164.287507
-1391.182945,200,164.358702
-1074.215986,200,164.699383
-942.966155,200,164.769361
-1076.234445,200,164.839006
-953.999581,200,164.906157
-1254.372234,200,164.974637
-1276.935813,200,165.296077
-854.072923,200,165.365433
-1584.814648,200,165.434039
-1487.063467,200,165.5055
-1264.905733,200,165.576591
-1612.857451,200,165.897743
-1149.961626,200,165.963316
-1498.532283,200,166.033073
-992.314283,200,166.098819
-941.212409,200,166.167009
-976.995253,200,166.4928
-1381.727958,200,166.561542
-1431.95696,200,166.630955
-975.86435,200,166.698729
-1642.936497,200,166.768622
-907.451577,200,167.089798
-885.362224,200,167.159254
-1040.947688,200,167.229385
-1630.683751,200,167.298027
-885.897396,200,167.364897
-1495.681244,200,167.706545
-916.783126,200,167.776052
-1537.548148,200,167.846228
-949.474881,200,167.914175
-859.283834,200,167.983167
-1072.405596,200,168.302465
-1189.817494,200,168.368359
-1328.083203,200,168.435082
-1646.614508,200,168.504928
-953.067894,200,168.570518
-966.06087,200,168.639777
-895.340816,200,168.972101
-984.714465,200,169.040136
-953.860308,200,169.112092
-897.46984,200,169.181067
-1193.674669,200,169.2624
-969.503237,200,169.591053
-972.647929,200,169.659592
-1325.589338,200,169.727173
-1250.188703,200,169.795046
-1731.478293,200,169.863548
-1615.878359,200,170.186441
-1058.315434,200,170.26422
-1165.935875,200,170.332065
-1282.00818,200,170.401826
-1456.993187,200,170.469808
-1071.178422,200,170.795829
-882.7869,200,170.861973
-837.846865,200,170.93197
-833.894363,200,171.012026
-1708.349326,200,171.086749
-870.415047,200,171.415842
-985.345542,200,171.485012
-931.383626,200,171.553213
-1451.127431,200,171.626515
-750.898811,200,171.693463
-1258.804742,200,172.017984
-892.867108,200,172.087183
-1072.433912,200,172.156575
-987.310284,200,172.227944
-946.062019,200,172.298803
-829.883504,200,172.634706
-1267.904273,200,172.701471
-1736.90577,200,172.772663
-1734.58326,200,172.840977
-1064.221552,200,172.90774
-991.035769,200,173.233709
-1335.673238,200,173.300166
-967.449531,200,173.369704
-877.772237,200,173.43983
-876.148954,200,173.507282
-871.069712,200,173.576718
-1610.855363,200,174.007699
-764.801595,200,174.076519
-1273.331415,200,174.144565
-1203.686136,200,174.223988
-1362.281186,200,174.296396
-1374.011475,200,174.604321
-1071.109399,200,174.672583
-1600.376909,200,174.741618
-1074.160945,200,174.810521
-1670.104168,200,174.878943
-1169.285092,200,175.217597
-881.472552,200,175.286784
-1682.090389,200,175.354894
-1440.126999,200,175.425543
-978.433921,200,175.493945
-1174.083548,200,175.825024
-852.670784,200,175.897095
-1285.865174,200,175.962445
-914.858912,200,176.034588
-897.934338,200,176.099697
-1403.314084,200,176.421821
-850.889262,200,176.489207
-1140.031881,200,176.555552
-1780.612877,200,176.624138
-1076.254687,200,176.692489
-1176.462444,200,177.015667
-1396.16928,200,177.085998
-1788.862239,200,177.154945
-747.028916,200,177.229281
-954.270766,200,177.297618
-1543.953785,200,177.643809
-991.597878,200,177.710463
-1017.127686,200,177.78159
-1168.777894,200,177.849752
-1434.813722,200,177.91847
-1671.322431,200,178.246563
-1011.938543,200,178.31322
-1527.0974,200,178.381175
-1474.936476,200,178.449677
-746.251389,200,178.51841
-909.454518,200,178.845386
-1294.783868,200,178.913265
-1314.32496,200,178.982405
-958.845133,200,179.050569
-996.604959,200,179.121965
-1315.914679,200,179.191816
-1440.322366,200,179.545252
-869.135226,200,179.613701
-1359.16985,200,179.681138
-763.408311,200,179.751724
-1459.349156,200,179.819434
-895.746358,200,180.146338
-1519.66683,200,180.2168
-868.400855,200,180.290285
-1275.252572,200,180.356961
-1273.43854,200,180.424352
-864.498966,200,180.759873
-959.020658,200,180.827521
-1004.243481,200,180.89629
-875.404908,200,180.964924
-1020.328653,200,181.033544
-888.22665,200,181.358586
-1467.512469,200,181.426665
-1061.855641,200,181.494005
-1694.728353,200,181.55975
-1539.375057,200,181.628225
-968.859359,200,181.954198
-881.45678,200,182.023864
-744.811977,200,182.094899
-794.60916,200,182.165364
-870.021623,200,182.236316
-1275.365053,200,182.569038
-1335.266066,200,182.637336
-1771.451544,200,182.705149
-1392.302979,200,182.774729
-863.297182,200,182.843726
-1443.162231,200,183.177358
-1692.60977,200,183.241636
-1366.558804,200,183.310598
-1188.78059,200,183.376873
-1612.052642,200,183.444811
-903.360868,200,183.773764
-973.271669,200,183.843457
-1285.93764,200,183.912731
-969.752085,200,183.981636
-1830.77406,200,184.052007
-888.00979,200,184.124652
-676.685449,200,184.45399
-1598.854783,200,184.523397
-871.803588,200,184.592892
-1569.278301,200,184.663126
-1420.116205,200,184.732422
-1292.787328,200,185.054254
-884.850124,200,185.124345
-1171.04635,200,185.196594
-850.394581,200,185.273295
-1804.951366,200,185.339826
-1668.830581,200,185.671099
-860.434515,200,185.739939
-903.865373,200,185.807703
-971.983654,200,185.876985
-994.424586,200,185.944029
-1716.917098,200,186.280265
-1487.973881,200,186.348052
-845.796468,200,186.415691
-877.518565,200,186.483311
-879.039121,200,186.551095
-942.676613,200,186.873367
-1339.354505,200,186.939481
-1396.320189,200,187.008174
-1072.419687,200,187.078305
-1174.514205,200,187.147049
-1176.777258,200,187.458538
-752.503093,200,187.526946
-1429.478585,200,187.594321
-1085.691256,200,187.664917
-1650.354641,200,187.733231
-1698.442683,200,188.07346
-1000.133068,200,188.147879
-963.573442,200,188.220053
